; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270383394816,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496840385,"CurrentTimeLocal","Wed Jun  7 14:59:45 2017","Hostname","c01n12"
; "Time_ContextCreate [ms]", 0.000156
; "Time_ContextDestroy [ms]", 4.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",343,0,0,8,101,"Success",0.000501,0.019985,0.017459,0.000483,0.001728,0.001465,0.000297,0.001226,0.043481,10976,0,5488
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",343,0,0,9,101,"Success",0.000493,0.019685,0.017482,0.000486,0.001675,0.001455,0.000279,0.001247,0.043124,10976,0,5488
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",343,0,0,10,101,"Success",0.000497,0.019986,0.017469,0.000486,0.001651,0.00146,0.000305,0.001241,0.04343,10976,0,5488
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",343,0,0,11,101,"Success",0.000493,0.019649,0.01746,0.000474,0.001573,0.00146,0.000287,0.00123,0.042947,10976,0,5488
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",625,0,0,0,93,"Warmup",0.000584,0.038902,0.032716,0.000946,0.00729,0.016659,0.000479,0.001534,0.099531,20000,0,10000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",625,0,0,1,93,"Warmup",0.000472,0.032505,0.030186,0.00084,0.002972,0.002954,0.000466,0.001364,0.07212,20000,0,10000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",625,0,0,2,93,"Success",0.000587,0.032564,0.029946,0.000881,0.002963,0.002923,0.000416,0.001371,0.071971,20000,0,10000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",625,0,0,3,93,"Success",0.000406,0.032075,0.029743,0.000848,0.002859,0.002918,0.000431,0.001381,0.070984,20000,0,10000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",625,0,0,4,93,"Success",0.000513,0.032206,0.029698,0.000881,0.002927,0.002956,0.000429,0.001365,0.071296,20000,0,10000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",625,0,0,5,93,"Success",0.000403,0.031858,0.029627,0.00083,0.003081,0.002957,0.000435,0.001321,0.070833,20000,0,10000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",625,0,0,6,93,"Success",0.000552,0.032187,0.029801,0.000858,0.002971,0.00293,0.000434,0.001346,0.071395,20000,0,10000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",625,0,0,7,93,"Success",0.000401,0.031999,0.029734,0.000831,0.002905,0.002927,0.000442,0.001345,0.070903,20000,0,10000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",625,0,0,8,93,"Success",0.000517,0.032857,0.029841,0.000823,0.003011,0.002963,0.000427,0.001344,0.072114,20000,0,10000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",625,0,0,9,93,"Success",0.000511,0.032662,0.029836,0.000814,0.003025,0.002986,0.000416,0.001349,0.071921,20000,0,10000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",625,0,0,10,93,"Success",0.000539,0.032697,0.02977,0.000824,0.003005,0.002968,0.000437,0.00136,0.071921,20000,0,10000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",625,0,0,11,93,"Success",0.000523,0.032375,0.029836,0.000867,0.002981,0.002956,0.000417,0.001342,0.07162,20000,0,10000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",729,0,0,0,82,"Warmup",0.000602,0.040808,0.03675,0.001123,0.004628,0.004363,0.000423,0.001842,0.090936,23328,0,11664
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",729,0,0,1,82,"Warmup",0.000547,0.039299,0.036147,0.001085,0.004355,0.004138,0.000415,0.00168,0.088006,23328,0,11664
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",729,0,0,2,82,"Success",0.000544,0.045875,0.03601,0.001087,0.004379,0.004212,0.000405,0.001623,0.094483,23328,0,11664
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",729,0,0,3,82,"Success",0.000524,0.038881,0.035694,0.001065,0.004348,0.004069,0.000389,0.001601,0.086907,23328,0,11664
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",729,0,0,4,82,"Success",0.000508,0.038796,0.035673,0.00106,0.004336,0.004069,0.000394,0.001575,0.086735,23328,0,11664
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",729,0,0,5,82,"Success",0.000513,0.038775,0.035612,0.001042,0.004321,0.004068,0.000405,0.001546,0.086614,23328,0,11664
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",729,0,0,6,82,"Success",0.000514,0.038715,0.035691,0.001058,0.00433,0.00408,0.000396,0.001543,0.086653,23328,0,11664
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",729,0,0,7,82,"Success",0.000495,0.038846,0.035682,0.00105,0.004311,0.004032,0.000391,0.001549,0.086674,23328,0,11664
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",729,0,0,8,82,"Success",0.000528,0.038761,0.035744,0.001067,0.004281,0.004018,0.000387,0.001545,0.086658,23328,0,11664
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",729,0,0,9,82,"Success",0.000507,0.038999,0.035435,0.001038,0.004237,0.004075,0.000409,0.001594,0.086625,23328,0,11664
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",729,0,0,10,82,"Success",0.000514,0.038737,0.035652,0.001032,0.004318,0.004086,0.000402,0.001562,0.086632,23328,0,11664
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",729,0,0,11,82,"Success",0.000499,0.038853,0.035472,0.001032,0.004271,0.004072,0.000392,0.001542,0.086457,23328,0,11664
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2187,0,0,0,83,"Warmup",0.000662,0.091228,0.072895,0.003148,0.042337,0.020093,0.004616,0.006895,0.242346,69984,0,34992
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2187,0,0,1,83,"Warmup",0.00072,0.078088,0.07019,0.004396,0.020082,0.018566,0.005339,0.005949,0.203768,69984,0,34992
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2187,0,0,2,83,"Success",0.000545,0.077091,0.069323,0.005217,0.020275,0.018322,0.005941,0.005773,0.20289,69984,0,34992
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2187,0,0,3,83,"Success",0.000553,0.077418,0.069275,0.005262,0.019136,0.018775,0.005379,0.006616,0.202835,69984,0,34992
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2187,0,0,4,83,"Success",0.000641,0.077155,0.069633,0.004527,0.020799,0.018941,0.005209,0.005762,0.203055,69984,0,34992
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2187,0,0,5,83,"Success",0.000672,0.0766,0.068909,0.005803,0.021229,0.019454,0.004586,0.006259,0.203922,69984,0,34992
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2187,0,0,6,83,"Success",0.000691,0.076189,0.068956,0.004582,0.020223,0.018071,0.005077,0.006109,0.200294,69984,0,34992
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2187,0,0,7,83,"Success",0.000718,0.07659,0.068996,0.010975,0.019853,0.018413,0.004601,0.005935,0.206461,69984,0,34992
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2187,0,0,8,83,"Success",0.000584,0.076241,0.069093,0.004166,0.019568,0.018115,0.005501,0.006173,0.199835,69984,0,34992
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2187,0,0,9,83,"Success",0.000748,0.076918,0.068852,0.005571,0.01984,0.018733,0.005334,0.005581,0.201975,69984,0,34992
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2187,0,0,10,83,"Success",0.000673,0.076507,0.069137,0.00492,0.020493,0.018319,0.005742,0.006064,0.202255,69984,0,34992
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2187,0,0,11,83,"Success",0.000638,0.076838,0.074482,0.005896,0.020349,0.018478,0.005463,0.005869,0.20842,69984,0,34992
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2401,0,0,0,102,"Warmup",0.000703,0.084304,0.069513,0.003247,0.034123,0.016899,0.006305,0.004184,0.219712,76832,0,38416
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2401,0,0,1,102,"Warmup",0.000819,0.075574,0.07044,0.005481,0.018896,0.017901,0.006342,0.004032,0.199834,76832,0,38416
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2401,0,0,2,102,"Success",0.000777,0.074749,0.075502,0.005955,0.018519,0.017967,0.006195,0.00434,0.204343,76832,0,38416
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2401,0,0,3,102,"Success",0.000763,0.074811,0.069385,0.006,0.019761,0.018518,0.005312,0.004258,0.199204,76832,0,38416
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2401,0,0,4,102,"Success",0.000647,0.074109,0.069049,0.00499,0.019574,0.017806,0.006032,0.00381,0.196338,76832,0,38416
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2401,0,0,5,102,"Success",0.000723,0.073695,0.06907,0.005904,0.020057,0.017206,0.006336,0.00449,0.197898,76832,0,38416
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2401,0,0,6,102,"Success",0.000694,0.078217,0.069881,0.005515,0.018382,0.017162,0.006521,0.00438,0.201073,76832,0,38416
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2401,0,0,7,102,"Success",0.000624,0.073748,0.069206,0.006377,0.018824,0.017473,0.006404,0.004412,0.197491,76832,0,38416
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2401,0,0,8,102,"Success",0.000695,0.073456,0.069276,0.005873,0.018971,0.016794,0.006575,0.003883,0.195879,76832,0,38416
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2401,0,0,9,102,"Success",0.000722,0.073741,0.069041,0.006967,0.020014,0.019429,0.005269,0.004376,0.199893,76832,0,38416
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2401,0,0,10,102,"Success",0.000741,0.079037,0.069266,0.005371,0.018206,0.017657,0.006234,0.00412,0.200973,76832,0,38416
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",2401,0,0,11,102,"Success",0.000759,0.073573,0.069294,0.005712,0.018826,0.018147,0.006362,0.004027,0.197026,76832,0,38416
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",3125,0,0,0,94,"Warmup",0.000683,0.116174,0.09487,0.004308,0.050323,0.022606,0.006202,0.006271,0.301866,100000,0,50000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",3125,0,0,1,94,"Warmup",0.000644,0.105839,0.099795,0.007974,0.025033,0.021297,0.005167,0.006599,0.27273,100000,0,50000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",3125,0,0,2,94,"Success",0.000634,0.104404,0.105459,0.005892,0.02406,0.021447,0.005159,0.00569,0.273106,100000,0,50000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",3125,0,0,3,94,"Success",0.000681,0.10402,0.100308,0.005443,0.023715,0.022352,0.005141,0.006275,0.268285,100000,0,50000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",3125,0,0,4,94,"Success",0.000646,0.104225,0.099251,0.005658,0.024309,0.021882,0.004912,0.005725,0.266953,100000,0,50000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",3125,0,0,5,94,"Success",0.000702,0.103183,0.105017,0.005822,0.025556,0.020206,0.005466,0.005464,0.271761,100000,0,50000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",3125,0,0,6,94,"Success",0.000653,0.103575,0.098539,0.005502,0.023459,0.021422,0.005053,0.005888,0.264452,100000,0,50000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",3125,0,0,7,94,"Success",0.000717,0.102745,0.099258,0.005642,0.023708,0.021844,0.005104,0.00655,0.265924,100000,0,50000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",3125,0,0,8,94,"Success",0.000659,0.101577,0.103865,0.005708,0.0243,0.020635,0.005213,0.00607,0.268378,100000,0,50000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",3125,0,0,9,94,"Success",0.000643,0.10267,0.098211,0.005659,0.024675,0.021841,0.004934,0.00606,0.26503,100000,0,50000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",3125,0,0,10,94,"Success",0.000749,0.103503,0.098432,0.005563,0.023827,0.021269,0.005195,0.006291,0.265158,100000,0,50000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",3125,0,0,11,94,"Success",0.000659,0.103192,0.125423,0.005383,0.023505,0.021235,0.005308,0.005933,0.290978,100000,0,50000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",6561,0,0,0,84,"Warmup",0.00071,0.023004,0.017943,0.009589,0.074416,0.036653,0.012284,0.004383,0.179406,209952,0,104976
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",6561,0,0,1,84,"Warmup",0.000655,0.019284,0.01625,0.015461,0.038888,0.035435,0.012462,0.004552,0.143372,209952,0,104976
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",6561,0,0,2,84,"Success",0.000647,0.018542,0.016507,0.014501,0.038388,0.035752,0.012135,0.004393,0.141241,209952,0,104976
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",6561,0,0,3,84,"Success",0.000659,0.018172,0.01654,0.014804,0.039122,0.035023,0.012179,0.00424,0.141085,209952,0,104976
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",6561,0,0,4,84,"Success",0.000627,0.018874,0.015967,0.0147,0.038523,0.036054,0.012236,0.004121,0.141439,209952,0,104976
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",6561,0,0,5,84,"Success",0.000613,0.018163,0.015779,0.013844,0.038864,0.03596,0.012355,0.004258,0.140171,209952,0,104976
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",6561,0,0,6,84,"Success",0.00061,0.018402,0.016228,0.014905,0.038358,0.035713,0.012419,0.004344,0.141307,209952,0,104976
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",6561,0,0,7,84,"Success",0.000603,0.018725,0.015811,0.014595,0.038227,0.039625,0.012432,0.004442,0.144793,209952,0,104976
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",6561,0,0,8,84,"Success",0.000671,0.018711,0.016131,0.01471,0.038847,0.035756,0.012375,0.004227,0.141766,209952,0,104976
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",6561,0,0,9,84,"Success",0.000611,0.018468,0.015877,0.015387,0.039077,0.035168,0.012357,0.00445,0.14172,209952,0,104976
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",6561,0,0,10,84,"Success",0.000605,0.018926,0.016155,0.014921,0.038071,0.035956,0.012461,0.004467,0.141894,209952,0,104976
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",6561,0,0,11,84,"Success",0.000562,0.01817,0.015983,0.015723,0.039363,0.035386,0.012104,0.004189,0.141808,209952,0,104976
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",15625,0,0,0,95,"Warmup",0.000682,0.032568,0.026439,0.020575,0.113242,0.050097,0.0361,0.005253,0.285417,500000,0,250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",15625,0,0,1,95,"Warmup",0.000628,0.02801,0.023906,0.032483,0.0563,0.049222,0.03092,0.004829,0.226747,500000,0,250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",15625,0,0,2,95,"Success",0.000634,0.025796,0.023011,0.03306,0.056024,0.049346,0.030811,0.004691,0.223764,500000,0,250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",15625,0,0,3,95,"Success",0.000585,0.025196,0.022989,0.03034,0.056212,0.048685,0.03065,0.004635,0.219645,500000,0,250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",15625,0,0,4,95,"Success",0.000617,0.026105,0.0229,0.030794,0.056038,0.048198,0.031029,0.004599,0.22065,500000,0,250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",15625,0,0,5,95,"Success",0.00057,0.025285,0.022656,0.03083,0.055059,0.048985,0.030717,0.004562,0.21902,500000,0,250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",15625,0,0,6,95,"Success",0.00056,0.025918,0.022765,0.032045,0.056521,0.049205,0.030724,0.004773,0.222852,500000,0,250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",15625,0,0,7,95,"Success",0.000532,0.024661,0.022727,0.033797,0.055558,0.049279,0.030787,0.004713,0.222412,500000,0,250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",15625,0,0,8,95,"Success",0.00058,0.025805,0.022735,0.03272,0.054827,0.049195,0.031013,0.004627,0.22185,500000,0,250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",15625,0,0,9,95,"Success",0.000574,0.025676,0.022779,0.033867,0.055286,0.049791,0.030599,0.004467,0.223367,500000,0,250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",15625,0,0,10,95,"Success",0.000573,0.03119,0.022788,0.032957,0.055499,0.048503,0.03104,0.004617,0.227491,500000,0,250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",15625,0,0,11,95,"Success",0.000566,0.025337,0.022436,0.034149,0.055161,0.049224,0.031036,0.004264,0.222518,500000,0,250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",16807,0,0,0,103,"Warmup",0.000648,0.052367,0.040063,0.021941,0.113831,0.06097,0.03355,0.006145,0.329955,537824,0,268912
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",16807,0,0,1,103,"Warmup",0.000637,0.046921,0.038935,0.028605,0.062589,0.061055,0.033227,0.006029,0.278421,537824,0,268912
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",16807,0,0,2,103,"Success",0.000623,0.043803,0.039341,0.030149,0.063998,0.060469,0.031732,0.005881,0.276343,537824,0,268912
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",16807,0,0,3,103,"Success",0.000599,0.043067,0.038634,0.029583,0.06444,0.063806,0.034052,0.005764,0.280309,537824,0,268912
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",16807,0,0,4,103,"Success",0.00058,0.043083,0.038741,0.028977,0.063362,0.060587,0.032098,0.005626,0.273413,537824,0,268912
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",16807,0,0,5,103,"Success",0.000535,0.042731,0.03782,0.030096,0.063537,0.062222,0.031186,0.005605,0.274087,537824,0,268912
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",16807,0,0,6,103,"Success",0.000531,0.042822,0.038277,0.03295,0.063473,0.060509,0.031785,0.005535,0.276245,537824,0,268912
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",16807,0,0,7,103,"Success",0.000552,0.042851,0.038671,0.029379,0.063313,0.0598,0.031685,0.005652,0.272263,537824,0,268912
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",16807,0,0,8,103,"Success",0.000586,0.04271,0.037679,0.029274,0.063517,0.060222,0.031789,0.005692,0.271828,537824,0,268912
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",16807,0,0,9,103,"Success",0.000564,0.042763,0.038499,0.029093,0.064155,0.059972,0.031933,0.005827,0.273174,537824,0,268912
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",16807,0,0,10,103,"Success",0.00056,0.042743,0.037771,0.029181,0.064189,0.059854,0.031507,0.005614,0.271766,537824,0,268912
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",16807,0,0,11,103,"Success",0.000554,0.042288,0.037597,0.029305,0.063416,0.060633,0.035605,0.005288,0.27503,537824,0,268912
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",19683,0,0,0,85,"Warmup",0.000575,0.04345,0.035539,0.02628,0.116136,0.079431,0.038452,0.007057,0.347359,629856,0,314928
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",19683,0,0,1,85,"Warmup",0.000615,0.043861,0.03614,0.038518,0.078219,0.079887,0.037507,0.006334,0.321457,629856,0,314928
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",19683,0,0,2,85,"Success",0.00057,0.037288,0.033272,0.038744,0.077749,0.079944,0.038209,0.006277,0.312425,629856,0,314928
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",19683,0,0,3,85,"Success",0.000581,0.037694,0.03336,0.038998,0.076719,0.083986,0.037768,0.006247,0.315722,629856,0,314928
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",19683,0,0,4,85,"Success",0.000585,0.037488,0.035732,0.037833,0.078805,0.079653,0.038271,0.006347,0.315097,629856,0,314928
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",19683,0,0,5,85,"Success",0.000487,0.036648,0.032119,0.036905,0.078934,0.080134,0.037469,0.006376,0.309438,629856,0,314928
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",19683,0,0,6,85,"Success",0.000537,0.036799,0.031907,0.037852,0.080432,0.0782,0.037353,0.005866,0.309327,629856,0,314928
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",19683,0,0,7,85,"Success",0.000536,0.036849,0.032879,0.036816,0.07661,0.079214,0.038189,0.006078,0.307535,629856,0,314928
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",19683,0,0,8,85,"Success",0.00052,0.036446,0.034933,0.037041,0.081102,0.079224,0.037326,0.005968,0.312937,629856,0,314928
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",19683,0,0,9,85,"Success",0.000486,0.037768,0.032158,0.037668,0.077701,0.078749,0.038479,0.006329,0.309714,629856,0,314928
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",19683,0,0,10,85,"Success",0.000599,0.03634,0.034896,0.037527,0.078797,0.080399,0.037613,0.006539,0.313078,629856,0,314928
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",19683,0,0,11,85,"Success",0.000588,0.03684,0.034958,0.03615,0.079627,0.079,0.037575,0.006326,0.311449,629856,0,314928
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",59049,0,0,0,86,"Warmup",0.000678,0.049404,0.041897,0.096358,0.201664,0.112875,0.139141,0.005474,0.647931,1889568,0,944784
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",59049,0,0,1,86,"Warmup",0.000646,0.048816,0.040825,0.122261,0.126443,0.112248,0.136021,0.005067,0.592733,1889568,0,944784
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",59049,0,0,2,86,"Success",0.000626,0.046742,0.040039,0.121248,0.124153,0.112494,0.142078,0.004597,0.592377,1889568,0,944784
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",59049,0,0,3,86,"Success",0.000561,0.045328,0.041047,0.120472,0.12633,0.112913,0.139112,0.004785,0.590939,1889568,0,944784
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",59049,0,0,4,86,"Success",0.000595,0.045365,0.040939,0.120114,0.124559,0.112198,0.137872,0.004707,0.586734,1889568,0,944784
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",59049,0,0,5,86,"Success",0.000578,0.045323,0.040149,0.123488,0.122012,0.11335,0.138112,0.00497,0.588392,1889568,0,944784
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",59049,0,0,6,86,"Success",0.000559,0.045747,0.039276,0.121116,0.123231,0.115007,0.138726,0.005056,0.589098,1889568,0,944784
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",59049,0,0,7,86,"Success",0.000551,0.044589,0.039899,0.118351,0.123984,0.11153,0.14097,0.004622,0.584893,1889568,0,944784
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",59049,0,0,8,86,"Success",0.00057,0.044424,0.03944,0.120241,0.125506,0.111934,0.136077,0.005295,0.583865,1889568,0,944784
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",59049,0,0,9,86,"Success",0.000543,0.044309,0.039225,0.120632,0.126997,0.111083,0.139866,0.004329,0.587376,1889568,0,944784
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",59049,0,0,10,86,"Success",0.000544,0.044605,0.039826,0.125104,0.123408,0.110959,0.137516,0.004852,0.587209,1889568,0,944784
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",59049,0,0,11,86,"Success",0.000577,0.044358,0.04056,0.119942,0.124357,0.115383,0.138787,0.004885,0.589247,1889568,0,944784
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",78125,0,0,0,96,"Warmup",0.000785,0.089297,0.079417,0.12753,1.249404,0.166188,0.191195,0.008389,1.912654,2500000,0,1250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",78125,0,0,1,96,"Warmup",0.000628,0.087337,0.074961,0.146699,0.171623,0.160446,0.205495,0.00755,0.855159,2500000,0,1250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",78125,0,0,2,96,"Success",0.000576,0.084918,0.073037,0.14576,0.169646,0.164096,0.185911,0.007827,0.832192,2500000,0,1250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",78125,0,0,3,96,"Success",0.000565,0.081234,0.072779,0.147678,0.165367,0.164685,0.188997,0.008051,0.82978,2500000,0,1250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",78125,0,0,4,96,"Success",0.000552,0.082659,0.072325,0.146618,0.162624,0.160467,0.187149,0.008637,0.821405,2500000,0,1250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",78125,0,0,5,96,"Success",0.000542,0.082078,0.072225,0.147334,0.189608,0.163335,0.188523,0.00766,0.851672,2500000,0,1250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",78125,0,0,6,96,"Success",0.000635,0.082101,0.071595,0.152667,0.170791,0.162592,0.185411,0.008072,0.834262,2500000,0,1250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",78125,0,0,7,96,"Success",0.000565,0.081895,0.08082,0.147706,0.167396,0.158918,0.186844,0.007888,0.832416,2500000,0,1250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",78125,0,0,8,96,"Success",0.000528,0.086279,0.072239,0.147304,0.168922,0.16068,0.186813,0.007802,0.830965,2500000,0,1250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",78125,0,0,9,96,"Success",0.000537,0.080695,0.0712,0.147408,0.164275,0.161307,0.185298,0.007727,0.818863,2500000,0,1250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",78125,0,0,10,96,"Success",0.000571,0.080372,0.071281,0.146754,0.16638,0.163702,0.186833,0.014008,0.830338,2500000,0,1250000
"Fftw_mklwrapper","Outplace","Complex","double",1,"radix357",78125,0,0,11,96,"Success",0.000529,0.081244,0.072067,0.14754,0.165795,0.161294,0.196037,0.007183,0.832115,2500000,0,1250000
