; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67309764608,"PlanFlags","FFTW_ESTIMATE","FftwTimeLimit [s]","None"
; "Time_ContextCreate [ms]", 0.000188
; "Time_ContextDestroy [ms]", 0.000331
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,4,"Success",0,0.000299,1.37822,1.28041,0.00858,0.102616,0.036006,0.008629,0.081512,2.89746,65536,0,65536,11
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,0,"Success",0,0.000455,1.32991,1.25678,0.015188,0.078594,0.07649,0.016648,0.108466,2.88402,131072,0,131072,12
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,1,"Success",0,0.000442,1.32505,1.24771,0.020443,0.089284,0.073094,0.017762,0.115865,2.89107,131072,0,131072,12
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,2,"Success",0,0.000311,1.31882,1.25234,0.016894,0.083661,0.070474,0.017683,0.112658,2.87429,131072,0,131072,12
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,3,"Success",0,0.000335,1.33794,1.24806,0.017156,0.079421,0.060507,0.017165,0.104942,2.86688,131072,0,131072,12
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,4,"Success",0,0.00034,1.33382,1.09473,0.015008,0.133762,0.068481,0.016623,0.111539,2.77631,131072,0,131072,12
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,0,"Success",0,0.002196,1.73786,1.67455,0.050397,0.469954,0.346357,0.032039,0.062998,4.37757,262144,0,262144,13
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,1,"Success",0,0.000332,1.75887,1.66342,0.026735,0.47035,0.460003,0.039637,0.063843,4.48442,262144,0,262144,13
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,2,"Success",0,0.000355,1.75137,1.76217,0.022532,0.502517,0.417413,0.033283,0.067882,4.55882,262144,0,262144,13
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,3,"Success",0,0.003377,1.77601,1.84829,0.048491,0.577808,0.433222,0.033176,0.062821,4.78462,262144,0,262144,13
"Fftw","Inplace","Complex","float",2,"powerof2",128,256,0,4,"Success",0,0.000325,1.75535,1.82128,0.023162,0.544751,0.484837,0.03275,0.065681,4.72959,262144,0,262144,13
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,0,"Success",0,0.002074,3.34189,3.16371,0.067322,1.30347,1.09878,0.0599,0.106823,9.14546,524288,0,524288,14
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,1,"Success",0,0.003188,3.33158,3.11974,0.119588,1.20421,0.883373,0.060324,0.110242,8.83345,524288,0,524288,14
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,2,"Success",0,0.003164,3.35452,3.12054,0.112147,1.13529,0.898555,0.060653,0.10546,8.7917,524288,0,524288,14
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,3,"Success",0,0.003297,3.34857,3.1284,0.112532,1.17122,1.07176,0.060553,0.109376,9.00719,524288,0,524288,14
"Fftw","Inplace","Complex","float",2,"powerof2",256,256,0,4,"Success",0,0.003234,3.33973,3.10937,0.117974,1.1276,0.995133,0.060643,0.104202,8.85924,524288,0,524288,14
"Fftw","Inplace","Complex","float",2,"powerof2",256,512,0,0,"Success",0,0.003534,3.51213,3.3093,0.197262,1.38474,1.16227,0.138413,0.086052,9.79497,1.04858e+06,0,1.04858e+06,15
