; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496380152,"CurrentTimeLocal","Fri Jun  2 07:09:12 2017","Hostname","r02n11"
"Fftw","Inplace","Complex","double",2,"radix357",2401,16807,0,9,139,"Success",0.010551,7995.257787,7749.891917,110.654423,92.899141,78.052041,84.040131,35.38073,16146.189105,645657712,0,645657712
"Fftw","Inplace","Complex","double",2,"radix357",2401,16807,0,10,139,"Success",0.011066,8214.635654,7829.73742,107.857906,92.103271,77.983766,83.83216,35.473498,16441.637319,645657712,0,645657712
"Fftw","Inplace","Complex","double",2,"radix357",2401,16807,0,11,139,"Success",0.010344,9061.546976,9339.310182,75.905884,89.940812,76.029841,103.694399,39.559898,18786.001096,645657712,0,645657712
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,0,116,"Warmup",0.009283,24840.933973,24436.319188,83.325211,95.56487,83.994957,97.475583,29.655219,49667.281675,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,1,116,"Warmup",0.010188,24867.28067,24467.714699,83.498172,96.28325,84.795252,96.998043,29.406586,49725.98988,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,2,116,"Success",0.010931,24826.914308,24557.63534,83.791435,94.468163,83.029889,96.033337,29.358178,49771.243783,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,3,116,"Success",0.010616,25131.219791,29330.707705,122.112578,94.258567,83.668684,118.666789,29.864938,54910.512158,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,4,116,"Success",0.010902,25126.886727,24797.496765,123.253991,94.644407,83.838266,97.518337,33.69647,50357.351071,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,5,116,"Success",0.011009,24875.647117,24673.780152,125.737051,96.861504,85.442388,98.107068,33.603222,49989.192793,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,6,116,"Success",0.01074,25518.642229,24545.944695,118.90241,91.774708,82.392239,95.379334,33.303304,50486.352839,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,7,116,"Success",0.009581,25156.787885,24817.231953,144.284829,95.249036,84.10128,122.24148,51.187479,50471.096989,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,8,116,"Success",0.010475,25062.632244,24894.16068,122.971632,95.347627,84.206587,97.342104,33.796525,50390.471432,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,9,116,"Success",0.010712,25112.082403,24670.808048,122.863693,91.255422,82.016911,97.534534,33.493274,50210.06793,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,10,116,"Success",0.011776,25035.251279,25205.225856,121.376372,92.292604,82.624355,95.545675,33.348043,50665.678824,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,11,116,"Success",0.00938,24888.031683,24687.580921,142.944981,93.000288,82.262531,121.865629,51.167342,50066.866302,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,0,129,"Warmup",0.009884,12955.809726,15049.760891,133.560615,87.491124,82.811308,130.186708,34.040546,28473.673208,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,1,129,"Warmup",0.009812,13158.904863,12609.818411,134.621654,92.122588,83.386728,107.419902,37.370171,26223.657314,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,2,129,"Success",0.010444,12848.543518,12705.183544,135.331862,94.811372,82.758808,107.630626,37.365005,26011.638177,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,3,129,"Success",0.010414,12910.02998,12702.971163,135.261822,91.443234,82.878251,107.944453,37.549955,26068.092155,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,4,129,"Success",0.010011,13183.076906,12708.836621,134.698933,92.365876,83.055711,107.162422,37.219671,26346.429171,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,5,129,"Success",0.010618,12853.078787,13297.764455,134.683939,95.082695,83.631852,107.08743,37.334853,26608.677545,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,6,129,"Success",0.011321,13232.245536,13094.499164,135.27584,92.31999,85.759571,108.057431,37.273839,26785.445626,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,7,129,"Success",0.009548,12991.152427,12807.726448,136.609279,93.340628,85.489643,109.962884,37.454025,26261.747452,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,8,129,"Success",0.010652,13234.232181,12775.112182,137.049822,94.573927,84.189349,109.872216,37.39364,26472.437059,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,9,129,"Success",0.010415,13226.070793,12777.478891,137.091974,96.826747,84.033067,110.168318,37.425112,26469.108706,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,10,129,"Success",0.010703,13023.493566,12941.621507,134.374035,92.715049,84.699017,107.198778,36.996111,26421.111985,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,11,129,"Success",0.010071,13169.897539,12987.53918,139.531941,93.062369,84.845504,111.079359,37.38971,26623.358691,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,0,117,"Warmup",0.00911,32903.618081,31963.959993,241.039712,325.026671,315.613765,248.245712,84.647088,66082.163946,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,1,117,"Warmup",0.010861,32564.124056,32409.188885,231.218154,326.282768,315.316264,249.920321,84.859345,66180.923888,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,2,117,"Success",0.009276,33429.404243,33209.53489,248.883439,326.919333,325.457306,246.621723,84.734885,67871.568711,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,3,117,"Success",0.010027,33808.446746,32955.737419,242.030813,332.442386,314.622641,245.619105,84.930273,67983.842565,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,4,117,"Success",0.009223,33287.356159,32672.731378,231.116918,327.778015,313.696852,253.083802,84.700914,67170.476184,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,5,117,"Success",0.023609,33156.60884,32761.007301,242.235454,345.733493,316.645459,248.068477,85.375832,67155.701622,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,6,117,"Success",0.008733,33162.454984,32661.651191,230.361622,327.040674,315.43671,253.704858,85.252834,67035.914931,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,7,117,"Success",0.009259,33410.302451,33145.862947,232.943538,326.873832,319.302863,264.013498,89.505105,67788.81617,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,8,117,"Success",0.009241,33182.084223,32835.339449,246.470936,326.977749,312.850371,245.714354,90.888194,67240.337988,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,9,117,"Success",0.008964,33688.920005,32948.764005,230.693688,326.658357,315.787081,252.688169,84.802889,67848.326715,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,10,117,"Success",0.008339,33682.992694,33454.41081,239.933859,318.267025,320.325533,261.326622,84.876876,68362.144973,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,11,117,"Success",0.010168,34109.547025,32919.056649,242.926778,332.574381,318.450334,251.766845,84.855387,68259.19064,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,0,130,"Warmup",0.008609,64291.149795,64552.630411,709.027723,565.60351,510.305847,697.665041,160.573931,131486.96761,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,1,130,"Warmup",0.00923,55879.177152,63622.626368,455.90113,574.158402,529.919139,675.360639,178.21074,121915.36596,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,2,130,"Success",0.008706,55319.803101,52617.797052,475.789221,546.372723,504.002631,495.402618,159.711398,110118.89052,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,3,130,"Success",0.009393,56058.992345,53503.773401,453.031295,544.030113,503.495107,463.438495,159.629815,111686.40359,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,4,130,"Success",0.009199,55257.49608,52586.13075,472.579501,532.43599,505.952839,482.984311,159.828953,109997.42078,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,5,130,"Success",0.009515,54256.547177,54257.487862,467.858878,540.703246,500.686255,479.465159,159.385841,110662.14795,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,6,130,"Success",0.009612,55291.777339,53653.866248,457.049541,537.709497,504.151678,466.524149,159.318915,111070.40985,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,7,130,"Success",0.009141,55939.097686,54182.636705,457.444218,561.884728,499.475173,466.423205,159.767062,112266.7416,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,8,130,"Success",0.009551,55600.662829,53624.210845,460.832909,540.906216,505.380204,482.540976,159.616767,111374.16338,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,9,130,"Success",0.009917,55544.55713,53321.047475,459.116678,534.934023,502.158556,466.011926,159.695259,110987.53517,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,10,130,"Success",0.009043,54992.986619,54298.764407,469.762774,539.694929,501.118188,468.09744,159.401153,111429.8384,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,11,130,"Success",0.009103,55225.343285,52871.924299,477.714603,535.224146,497.77703,499.09911,161.068565,110268.16338,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,0,140,"Warmup",0.007798,50565.771758,51284.613723,560.534096,725.306995,640.426631,559.8659,183.467457,104519.99767,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,1,140,"Warmup",0.009065,51916.240979,49471.828702,556.041618,720.820562,638.282158,564.070376,184.220277,104051.51759,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,2,140,"Success",0.009748,55216.90731,53666.836269,549.667753,717.68945,635.698837,557.979336,184.017165,111528.80947,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,3,140,"Success",0.008242,52006.258358,51450.02833,551.787027,724.662295,641.018843,559.505493,183.783716,106117.05548,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,4,140,"Success",0.009024,52611.206086,51300.681398,551.333548,723.759185,640.807031,559.539705,183.769406,106571.10943,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,5,140,"Success",0.008924,52830.071475,51469.098259,551.422838,722.295774,639.324472,565.025128,184.048251,106961.29892,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,6,140,"Success",0.00857,52703.87374,49842.267792,555.05062,729.744328,643.253791,566.189595,186.505328,105226.8973,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,7,140,"Success",0.008859,51068.386419,49561.17345,555.336112,727.155216,642.611609,562.536463,183.735265,103300.947,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,8,140,"Success",0.008243,52112.309411,50572.070335,531.48644,729.959924,641.342062,545.175455,195.128467,105327.48382,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,9,140,"Success",0.008307,52400.833395,51438.645187,549.562787,726.126718,639.527379,557.50286,184.7062,106496.91665,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,10,140,"Success",0.00841,52705.981535,58854.988808,549.56213,732.804894,648.058816,562.629576,185.678613,114239.71613,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,11,140,"Success",0.008056,52894.77139,51357.040971,551.58396,729.907387,645.993754,560.953042,184.263136,106924.52495,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,0,118,"Warmup",0.011196,71567.341291,79103.10091,764.532774,1045.384724,1037.268242,938.995665,251.25645,154707.89437,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,1,118,"Warmup",0.010386,71329.18654,69241.171836,726.109052,1021.26514,1016.551863,915.602297,250.411755,144500.31195,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,2,118,"Success",0.009966,78672.847966,81744.550288,1130.632705,1021.50288,1026.155803,1111.242123,253.998011,164960.94241,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,3,118,"Success",0.010904,71089.780444,80926.570295,720.271314,1018.531579,1005.391004,1089.444685,269.469428,156119.47247,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,4,118,"Success",0.01024,73284.593914,70371.421492,737.274219,1025.640297,988.576157,912.630505,264.291254,147584.44155,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,5,118,"Success",0.009533,72168.271943,71714.085756,775.747238,1017.642783,985.112339,939.008312,251.4766,147851.35795,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,6,118,"Success",0.010053,71502.59323,69603.005852,730.816589,1030.160552,1006.155676,921.354629,251.229253,145045.3294,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,7,118,"Success",0.009732,71403.536241,69597.96938,762.007216,1010.149363,990.321079,921.836237,264.815292,144950.64755,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,8,118,"Success",0.009714,73376.013253,71745.298294,806.79124,1036.269911,999.331772,938.571114,251.247605,149153.53629,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,9,118,"Success",0.010273,72067.820443,70857.908699,761.964555,1030.424616,1009.653275,948.589702,261.339144,146937.71343,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,10,118,"Success",0.010118,71956.917733,70367.184553,748.706956,1020.549568,1026.423451,946.081975,252.682925,146318.56043,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,11,118,"Success",0.010817,71327.143476,69534.456805,728.21275,1024.851122,1011.406995,912.258154,251.023489,144789.36685,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,0,119,"Warmup",0.009305,107172.84207,100186.1406,2118.402701,3900.334773,3915.505987,2590.829907,2053.067788,221937.13602,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,1,119,"Warmup",0.009298,107051.65999,100212.91238,2164.292845,3950.864745,3956.936029,2670.865753,2149.240812,222156.78524,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,2,119,"Success",0.009157,107344.10673,101337.95839,2151.862836,3983.78045,3932.168667,2700.416409,2129.531241,223579.83722,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,3,119,"Success",0.009869,107665.79058,101776.04284,2165.197823,3911.93444,3914.243079,2667.206952,1955.906925,224056.3365,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,4,119,"Success",0.009526,108656.09364,101599.41196,2086.161873,3941.276348,3913.523894,2569.707458,2001.816089,224768.00446,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,5,119,"Success",0.009857,108923.58419,100205.27018,3268.362109,4361.275159,4319.128301,2508.42303,1692.189718,225278.24541,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,6,119,"Success",0.010799,124943.58049,125082.91128,2154.785145,4426.466162,4419.037672,3166.202176,2150.126204,266343.12311,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,7,119,"Success",0.010692,109797.96697,100030.87487,3227.797387,4405.995421,4394.140628,2547.804043,1725.005934,226129.59885,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,8,119,"Success",0.010446,111882.19485,104625.11449,2186.875021,3686.018773,3678.170075,2697.530986,2091.653466,230847.57108,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,9,119,"Success",0.009591,108599.61676,101654.73417,2171.451999,3957.895064,3929.623524,2666.232491,1953.634311,224933.20114,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,10,119,"Success",0.010424,107374.64942,100867.75724,3263.597203,4138.1231,4194.760052,2456.492641,1899.09463,224194.4878,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,11,119,"Success",0.010899,110004.15772,117938.72281,3100.189343,3610.455889,3630.052126,2964.593858,2558.772345,243806.9581,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,0,131,"Warmup",0.008106,101025.08429,92680.975386,2281.318157,4027.696854,4032.839764,2371.244917,2235.693232,208654.86389,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,1,131,"Warmup",0.008175,99987.63422,95657.764968,2348.253976,4110.863604,4078.400689,2392.383307,2167.477063,210742.7894,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,2,131,"Success",0.009655,119195.70803,117114.42284,3491.276363,4093.714184,4239.482587,3254.612451,2519.215811,253908.44478,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,3,131,"Success",0.010595,102482.66012,93515.379324,3564.363132,5305.453091,5250.671682,2381.385411,2638.5194,215138.44621,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,4,131,"Success",0.010632,100343.41721,93415.312456,3564.93516,5155.336316,5003.04315,2411.779681,2009.447018,211903.28456,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,5,131,"Success",0.010182,117680.28617,117956.08941,2351.705741,4959.000239,4920.240276,3370.43932,2556.90018,253794.67501,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,6,131,"Success",0.010745,100763.21237,109995.35408,2285.086555,4928.677816,5011.28916,3298.119045,2893.1032,229174.85634,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,7,131,"Success",0.009382,102775.68738,100838.58816,2366.067775,4261.586277,4257.336157,2402.908615,2261.382723,219163.56942,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,8,131,"Success",0.008819,100700.65819,93651.670081,2324.305685,4205.72873,4183.699825,2385.697185,2238.535885,209690.3077,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,9,131,"Success",0.01,104501.98864,96421.775129,2326.743736,3976.427541,3953.627429,2470.845293,2671.399709,216322.82098,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,10,131,"Success",0.011204,103304.23204,115970.0746,2309.425154,4903.574265,4905.060947,3323.088597,2686.331985,237401.80214,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,11,131,"Success",0.010809,105050.40183,98986.997173,2398.646744,4085.500826,4030.137734,2455.9888,2504.947207,219512.63468,19531250000,0,19531250000
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,0,141,"Warmup",0.000702,8.784053,8.653184,0.001528,0.045942,0.038859,0.001225,0.023566,17.550118,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,1,141,"Warmup",0.000298,8.461214,8.413699,0.001533,0.040421,0.034171,0.00155,0.01391,16.967773,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,2,141,"Success",0.000346,8.227996,8.255914,0.001564,0.04563,0.036474,0.000866,0.018552,16.588504,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,3,141,"Success",0.000297,8.211175,8.202126,0.001071,0.041631,0.034453,0.000934,0.023386,16.515939,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,4,141,"Success",0.000268,8.05126,7.928577,0.001164,0.041039,0.032777,0.000837,0.022138,16.07916,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,5,141,"Success",0.000304,7.839113,7.836797,0.000825,0.040113,0.032874,0.001205,0.018578,15.770639,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,6,141,"Success",0.000309,7.798697,7.708882,0.00144,0.03767,0.03316,0.001002,0.018421,15.600415,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,7,141,"Success",0.000287,7.655477,7.87626,0.001292,0.035779,0.033168,0.001514,0.016923,15.621773,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,8,141,"Success",0.000301,7.723445,7.812647,0.000797,0.037492,0.033219,0.001206,0.020891,15.630864,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,9,141,"Success",0.000294,7.713558,7.736559,0.001571,0.036828,0.03368,0.000993,0.018829,15.543114,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,10,141,"Success",0.000305,7.774162,7.68742,0.000712,0.040307,0.034529,0.000604,0.020174,15.55902,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,11,141,"Success",0.000281,7.744831,7.72544,0.001193,0.036673,0.031815,0.000856,0.021622,15.563655,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,0,142,"Warmup",0.000645,53.690689,53.231139,0.010859,0.063416,0.052455,0.008283,0.116035,107.17425,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,1,142,"Warmup",0.000338,53.4437,53.302556,0.010821,0.066785,0.051956,0.008542,0.115222,107.000669,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,2,142,"Success",0.000297,53.811712,53.515343,0.011298,0.0677,0.059249,0.008217,0.119916,107.594462,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,3,142,"Success",0.000375,53.306904,53.51802,0.009934,0.065897,0.052994,0.008908,0.116538,107.080481,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,4,142,"Success",0.000315,53.421337,53.318681,0.010679,0.065987,0.054791,0.0086,0.117957,106.999053,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,5,142,"Success",0.000352,53.492773,53.444776,0.009131,0.068459,0.051446,0.008566,0.113797,107.189951,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,6,142,"Success",0.00034,54.048403,53.508595,0.010079,0.064923,0.052292,0.008458,0.118459,107.812276,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,7,142,"Success",0.000335,53.447618,53.633428,0.009917,0.067411,0.051694,0.008418,0.119011,107.338473,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,8,142,"Success",0.000305,53.687154,48.644586,0.009787,0.060989,0.052361,0.008324,0.123908,102.588165,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,9,142,"Success",0.00037,54.221278,48.770493,0.010372,0.066933,0.057499,0.008516,0.117267,103.253441,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,10,142,"Success",0.000331,54.139758,49.111853,0.008586,0.06425,0.053615,0.008854,0.121034,103.509027,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,11,142,"Success",0.000335,53.486044,53.645056,0.009031,0.066991,0.053264,0.008428,0.11428,107.384353,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,0,143,"Warmup",0.000416,342.669451,338.183768,0.239462,5.065743,2.504912,0.168002,0.269657,689.102165,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,1,143,"Warmup",0.000503,350.946368,345.595262,0.228141,0.534984,0.230879,0.170129,0.286232,697.993344,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,2,143,"Success",0.000411,346.35597,352.075011,0.213329,0.409942,0.260998,0.168005,0.294814,699.779063,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,3,143,"Success",0.000378,341.12196,352.381017,0.243719,0.356221,0.220554,0.170602,0.288295,694.783375,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,4,143,"Success",0.000521,339.416766,365.79448,0.248879,0.37692,0.218593,0.175698,0.278768,706.511432,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,5,143,"Success",0.000517,341.392666,343.015579,0.221248,0.543035,0.25724,0.169047,0.266291,685.86635,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,6,143,"Success",0.000417,338.061306,340.095363,0.239259,0.400169,0.219379,0.169295,0.272616,679.458537,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,7,143,"Success",0.000678,347.867717,342.693768,0.248398,0.493844,0.274854,0.169518,0.265328,692.014796,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,8,143,"Success",0.000505,341.414407,339.68586,0.213885,0.497775,0.224818,0.170018,0.270181,682.478043,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,9,143,"Success",0.000408,339.881541,342.246499,0.247349,0.433934,0.217673,0.168857,0.267707,683.464711,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,10,143,"Success",0.000442,346.12772,344.824334,0.239246,0.39887,0.261534,0.16917,0.271598,692.293923,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,11,143,"Success",0.000537,343.324567,350.616474,0.220358,0.401585,0.230113,0.168796,0.273326,695.236521,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,6859,0,0,144,"Warmup",0.000651,2246.263894,2257.029378,3.473942,2.898312,2.329348,3.211747,0.242715,4515.450561,19811680,0,19808792
"Fftw","Inplace","Real","double",2,"oddshape",361,6859,0,1,144,"Warmup",0.000496,2264.096418,2313.175079,3.4225,4.465464,2.861036,3.100015,0.263413,4591.38506,19811680,0,19808792
"Fftw","Inplace","Real","double",2,"oddshape",361,6859,0,2,144,"Success",0.000555,2254.390623,2309.758017,3.40455,2.456669,2.376358,3.108582,0.263512,4575.759463,19811680,0,19808792
"Fftw","Inplace","Real","double",2,"oddshape",361,6859,0,3,144,"Success",0.000495,2279.858687,2277.096896,3.474805,2.694245,2.342487,3.118422,0.242028,4568.828687,19811680,0,19808792
"Fftw","Inplace","Real","double",2,"oddshape",361,6859,0,4,144,"Success",0.000523,2264.239711,2375.949569,3.431503,2.611949,2.359971,3.129746,0.267264,4651.990771,19811680,0,19808792
