; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","wisdom","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497257085,"CurrentTimeLocal","Mon Jun 12 10:44:45 2017","Hostname","r02n01"
"Fftw","Outplace","Real","float",1,"powerof2",1048576,0,0,9,18,"Success",0.007839,5.718872,10.808779,2.537489,2.395873,1.864558,0.828085,1.38929,25.551701,8388616,0,4194304
"Fftw","Outplace","Real","float",1,"powerof2",1048576,0,0,10,18,"Success",0.00687,5.75287,10.431754,1.738642,2.373723,1.868279,0.811984,1.423407,24.408327,8388616,0,4194304
"Fftw","Outplace","Real","float",1,"powerof2",1048576,0,0,11,18,"Success",0.007059,5.809598,10.561018,1.759707,2.34521,1.852006,0.888738,1.387473,24.611612,8388616,0,4194304
"Fftw","Outplace","Real","float",1,"powerof2",2097152,0,0,0,19,"fftw forward plan could not be created as wisdom is not available for this problem.",0.00669,0,0,0,0,0,0,0,0,16777224,0,8388608
"Fftw","Outplace","Real","float",1,"powerof2",2097152,0,0,1,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2097152,0,0,2,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2097152,0,0,3,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2097152,0,0,4,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2097152,0,0,5,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2097152,0,0,6,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2097152,0,0,7,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2097152,0,0,8,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2097152,0,0,9,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2097152,0,0,10,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2097152,0,0,11,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4194304,0,0,0,20,"fftw forward plan could not be created as wisdom is not available for this problem.",0.007361,0,0,0,0,0,0,0,0,33554440,0,16777216
"Fftw","Outplace","Real","float",1,"powerof2",4194304,0,0,1,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4194304,0,0,2,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4194304,0,0,3,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4194304,0,0,4,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4194304,0,0,5,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4194304,0,0,6,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4194304,0,0,7,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4194304,0,0,8,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4194304,0,0,9,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4194304,0,0,10,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4194304,0,0,11,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8388608,0,0,0,21,"fftw forward plan could not be created as wisdom is not available for this problem.",0.008209,0,0,0,0,0,0,0,0,67108872,0,33554432
"Fftw","Outplace","Real","float",1,"powerof2",8388608,0,0,1,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8388608,0,0,2,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8388608,0,0,3,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8388608,0,0,4,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8388608,0,0,5,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8388608,0,0,6,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8388608,0,0,7,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8388608,0,0,8,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8388608,0,0,9,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8388608,0,0,10,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8388608,0,0,11,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,0,22,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000619,0,0,0,0,0,0,0,0,76,0,36
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,1,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,2,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,3,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,4,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,5,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,6,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,7,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,8,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,9,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,10,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,11,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,0,35,"fftw forward plan could not be created as wisdom is not available for this problem.",0.00063,0,0,0,0,0,0,0,0,204,0,100
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,1,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,2,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,3,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,4,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,5,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,6,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,7,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,8,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,9,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,10,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,11,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,0,23,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000561,0,0,0,0,0,0,0,0,220,0,108
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,1,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,2,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,3,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,4,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,5,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,6,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,7,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,8,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,9,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,10,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,11,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,0,44,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000746,0,0,0,0,0,0,0,0,396,0,196
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,1,44,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,2,44,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,3,44,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,4,44,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,5,44,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,6,44,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,7,44,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,8,44,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,9,44,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,10,44,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,11,44,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,0,24,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000471,0,0,0,0,0,0,0,0,652,0,324
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,1,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,2,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,3,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,4,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,5,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,6,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,7,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,8,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,9,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,10,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,11,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,0,36,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000569,0,0,0,0,0,0,0,0,1004,0,500
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,1,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,2,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,3,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,4,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,5,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,6,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,7,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,8,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,9,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,10,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,11,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,0,25,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000508,0,0,0,0,0,0,0,0,1948,0,972
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,1,25,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,2,25,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,3,25,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,4,25,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,5,25,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,6,25,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,7,25,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,8,25,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,9,25,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,10,25,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,11,25,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,0,45,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000643,0,0,0,0,0,0,0,0,2748,0,1372
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,1,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,2,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,3,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,4,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,5,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,6,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,7,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,8,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,9,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,10,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,11,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,0,37,"fftw forward plan could not be created as wisdom is not available for this problem.",0.00052,0,0,0,0,0,0,0,0,5004,0,2500
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,1,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,2,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,3,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,4,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,5,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,6,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,7,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,8,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,9,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,10,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,11,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,0,26,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000605,0,0,0,0,0,0,0,0,5836,0,2916
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,1,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,2,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,3,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,4,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,5,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,6,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,7,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,8,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,9,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,10,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,11,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,0,27,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000511,0,0,0,0,0,0,0,0,17500,0,8748
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,1,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,2,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,3,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,4,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,5,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,6,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,7,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,8,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,9,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,10,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,11,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,0,46,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000542,0,0,0,0,0,0,0,0,19212,0,9604
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,1,46,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,2,46,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,3,46,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,4,46,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,5,46,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,6,46,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,7,46,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,8,46,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,9,46,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,10,46,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,11,46,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,0,38,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000517,0,0,0,0,0,0,0,0,25004,0,12500
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,1,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,2,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,3,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,4,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,5,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,6,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,7,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,8,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,9,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,10,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,11,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,0,28,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000529,0,0,0,0,0,0,0,0,52492,0,26244
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,1,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,2,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,3,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,4,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,5,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,6,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,7,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,8,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,9,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,10,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,11,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,0,39,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000463,0,0,0,0,0,0,0,0,125004,0,62500
