; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496259892,"CurrentTimeLocal","Wed May 31 21:44:52 2017","Hostname","r02n13"
; "Time_ContextCreate [ms]", 0.00035
; "Time_ContextDestroy [ms]", 3.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,1,65,"Warmup",0.000419,225.135029,218.466634,0.005195,0.038738,0.042322,0.005184,0.048424,443.743692,65536,0,32768
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,2,65,"Success",0.000417,221.57116,223.177361,0.005378,0.031333,0.034085,0.006099,0.03974,444.866395,65536,0,32768
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,3,65,"Success",0.000357,221.070449,221.644779,0.005407,0.036438,0.044736,0.006557,0.048027,442.858521,65536,0,32768
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,4,65,"Success",0.000367,219.622458,220.207285,0.005016,0.042336,0.040306,0.007731,0.063383,439.989663,65536,0,32768
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,5,65,"Success",0.000305,223.942156,220.347045,0.005189,0.040218,0.04382,0.005908,0.047168,444.432965,65536,0,32768
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,6,65,"Success",0.000381,220.497442,218.689669,0.005717,0.035954,0.044043,0.007369,0.047352,439.329132,65536,0,32768
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,7,65,"Success",0.000386,224.480843,221.906652,0.011216,0.041789,0.036737,0.008623,0.05631,446.543541,65536,0,32768
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,8,65,"Success",0.000351,241.255383,224.231416,0.005316,0.045383,0.034798,0.008834,0.058608,465.640935,65536,0,32768
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,9,65,"Success",0.000426,220.307772,219.139325,0.005269,0.034202,0.03691,0.011735,0.056176,439.593553,65536,0,32768
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,10,65,"Success",0.000332,221.573512,217.056888,0.005352,0.033062,0.034132,0.00688,0.044037,438.755154,65536,0,32768
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,11,65,"Success",0.000352,219.576113,218.720038,0.00503,0.037395,0.042401,0.006648,0.047137,438.436679,65536,0,32768
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,0,66,"Warmup",0.000443,296.166735,290.040587,0.011477,0.035514,0.040468,0.010494,0.064793,586.372245,131072,0,65536
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,1,66,"Warmup",0.000386,295.071357,291.412063,0.01003,0.038074,0.041848,0.009718,0.06746,586.653118,131072,0,65536
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,2,66,"Success",0.000338,292.907899,288.259255,0.010623,0.044397,0.042205,0.009436,0.055542,581.3306,131072,0,65536
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,3,66,"Success",0.000462,297.097932,295.530957,0.010562,0.038025,0.035907,0.00992,0.064629,592.78969,131072,0,65536
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,4,66,"Success",0.000397,290.926387,291.856359,0.010904,0.042398,0.036566,0.010374,0.064676,582.948884,131072,0,65536
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,5,66,"Success",0.000452,290.887139,287.604827,0.010808,0.038021,0.040075,0.011577,0.068861,578.662515,131072,0,65536
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,6,66,"Success",0.000401,294.646914,297.454573,0.010162,0.048749,0.036844,0.009899,0.076107,592.284392,131072,0,65536
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,7,66,"Success",0.000342,296.28027,288.974416,0.011339,0.044679,0.038586,0.010527,0.075062,585.435985,131072,0,65536
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,8,66,"Success",0.000822,292.310116,287.247929,0.010081,0.040995,0.03932,0.015621,0.079549,579.74521,131072,0,65536
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,9,66,"Success",0.000377,297.632924,292.604398,0.01048,0.039514,0.036299,0.009767,0.064941,590.401046,131072,0,65536
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,10,66,"Success",0.000397,297.070766,290.429655,0.010916,0.037719,0.035034,0.009193,0.06269,587.658118,131072,0,65536
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,11,66,"Success",0.000417,290.979521,296.542029,0.010301,0.043233,0.033903,0.0102,0.067762,587.688227,131072,0,65536
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,0,67,"Warmup",0.000557,406.487784,399.939836,0.023943,0.048616,0.044708,0.020569,0.081139,806.647989,262144,0,131072
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,1,67,"Warmup",0.000446,408.479177,392.749324,0.02348,0.049636,0.037107,0.019808,0.073947,801.433726,262144,0,131072
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,2,67,"Success",0.000408,401.430937,388.874885,0.023338,0.051489,0.041325,0.020582,0.070219,790.51395,262144,0,131072
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,3,67,"Success",0.000379,404.093474,399.056378,0.023233,0.050763,0.040408,0.019898,0.077083,803.362457,262144,0,131072
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,4,67,"Success",0.000336,402.558972,393.477399,0.023628,0.052632,0.040468,0.019893,0.073056,796.24715,262144,0,131072
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,5,67,"Success",0.00036,404.269357,395.506443,0.024338,0.048955,0.041266,0.020101,0.102651,800.014298,262144,0,131072
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,6,67,"Success",0.000423,404.015664,393.711167,0.023105,0.050738,0.039058,0.019648,0.075755,797.936553,262144,0,131072
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,7,67,"Success",0.000407,397.280486,393.04759,0.023324,0.050942,0.037856,0.020444,0.073847,790.535741,262144,0,131072
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,8,67,"Success",0.000359,399.116194,401.127725,0.02299,0.048285,0.037262,0.019795,0.074998,800.448717,262144,0,131072
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,9,67,"Success",0.000361,401.235496,387.928465,0.023344,0.054202,0.039959,0.019895,0.074072,789.376648,262144,0,131072
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,10,67,"Success",0.000331,406.57285,396.649863,0.023902,0.049703,0.041216,0.019597,0.073639,803.431952,262144,0,131072
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,11,67,"Success",0.000362,401.635902,394.981936,0.023795,0.048076,0.044269,0.020052,0.074239,796.829653,262144,0,131072
"Fftw","Outplace","Complex","double",1,"powerof2",16384,0,0,0,68,"Warmup",0.000473,545.816003,524.745918,0.047661,0.077468,0.056016,0.040171,0.160311,1070.94512,524288,0,262144
"Fftw","Outplace","Complex","double",1,"powerof2",16384,0,0,1,68,"Warmup",0.000423,785.995437,533.605534,0.04681,0.160644,0.063525,0.040594,0.158887,1320.072528,524288,0,262144
"Fftw","Outplace","Complex","double",1,"powerof2",16384,0,0,2,68,"Success",0.000478,543.683843,536.494714,0.047455,0.107967,0.059725,0.041241,0.176411,1080.612592,524288,0,262144
"Fftw","Outplace","Complex","double",1,"powerof2",16384,0,0,3,68,"Success",0.000438,545.492038,530.194424,0.047776,0.075409,0.059966,0.039916,0.167739,1076.078956,524288,0,262144
"Fftw","Outplace","Complex","double",1,"powerof2",16384,0,0,4,68,"Success",0.000439,543.909762,522.903221,0.049207,0.0764,0.056976,0.040442,0.157143,1067.194473,524288,0,262144
"Fftw","Outplace","Complex","double",1,"powerof2",16384,0,0,5,68,"Success",0.000422,540.824393,534.521969,0.041133,0.160851,0.062692,0.041644,0.162982,1075.816948,524288,0,262144
"Fftw","Outplace","Complex","double",1,"powerof2",16384,0,0,6,68,"Success",0.000456,541.734525,535.481954,0.046629,0.068555,0.052581,0.038936,0.154952,1077.579336,524288,0,262144
"Fftw","Outplace","Complex","double",1,"powerof2",16384,0,0,7,68,"Success",0.000534,546.644144,529.08234,0.048529,0.061106,0.052007,0.039125,0.181198,1076.109726,524288,0,262144
"Fftw","Outplace","Complex","double",1,"powerof2",16384,0,0,8,68,"Success",0.000508,533.181983,536.98253,0.047397,0.06797,0.058853,0.04051,0.192511,1070.572992,524288,0,262144
"Fftw","Outplace","Complex","double",1,"powerof2",16384,0,0,9,68,"Success",0.000404,544.19591,536.351866,0.044642,0.172646,0.083326,0.041106,0.198923,1081.089902,524288,0,262144
"Fftw","Outplace","Complex","double",1,"powerof2",16384,0,0,10,68,"Success",0.000493,535.300727,542.74644,0.04794,0.071701,0.059297,0.040717,0.176898,1078.445261,524288,0,262144
"Fftw","Outplace","Complex","double",1,"powerof2",16384,0,0,11,68,"Success",0.000445,543.180115,542.133764,0.047151,0.072556,0.058451,0.040895,0.170296,1085.704746,524288,0,262144
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,0,69,"Warmup",0.000505,775.380198,767.815405,0.095326,0.097002,0.094121,0.079453,0.169927,1543.73272,1048576,0,524288
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,1,69,"Warmup",0.00044,777.037097,784.05016,0.094745,0.093989,0.087826,0.081382,0.168995,1561.615459,1048576,0,524288
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,2,69,"Success",0.000408,783.834285,760.077132,0.094011,0.092646,0.089407,0.079407,0.175143,1544.443219,1048576,0,524288
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,3,69,"Success",0.000429,787.419257,769.045344,0.095339,0.100119,0.088947,0.080821,0.193488,1557.024644,1048576,0,524288
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,4,69,"Success",0.000473,774.916139,759.609331,0.094942,0.090888,0.084589,0.080991,0.167513,1535.045716,1048576,0,524288
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,5,69,"Success",0.000427,784.689778,781.521102,0.095178,0.097398,0.085699,0.080595,0.181558,1566.752386,1048576,0,524288
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,6,69,"Success",0.000448,779.795858,764.722891,0.096099,0.093686,0.087058,0.088937,0.165238,1545.051,1048576,0,524288
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,7,69,"Success",0.000474,778.495215,754.107154,0.093895,0.090902,0.079835,0.078907,0.185813,1533.132978,1048576,0,524288
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,8,69,"Success",0.000444,769.596855,752.16875,0.098582,0.096881,0.077642,0.079347,0.17634,1522.295665,1048576,0,524288
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,9,69,"Success",0.000447,775.511859,752.268102,0.094938,0.091104,0.079921,0.084118,0.187632,1528.31891,1048576,0,524288
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,10,69,"Success",0.000451,770.912615,750.572349,0.093674,0.087292,0.085438,0.079059,0.163236,1521.995344,1048576,0,524288
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,11,69,"Success",0.000421,778.14584,750.258857,0.093037,0.08879,0.078787,0.079366,0.180325,1528.92667,1048576,0,524288
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,0,70,"Warmup",0.000434,1098.372654,1092.785046,0.163736,0.121946,0.105875,0.170375,0.202838,2191.924095,2097152,0,1048576
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,1,70,"Warmup",0.000454,1101.44151,1091.66105,0.163157,0.150732,0.109994,0.176032,0.195577,2193.899231,2097152,0,1048576
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,2,70,"Success",0.000416,1100.449865,1098.417242,0.163769,0.128243,0.108382,0.178521,0.203798,2199.651028,2097152,0,1048576
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,3,70,"Success",0.000438,1104.357419,1077.73096,0.169909,0.121029,0.106691,0.171587,0.201676,2182.86049,2097152,0,1048576
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,4,70,"Success",0.000411,1097.698074,1092.46706,0.162857,0.12263,0.108362,0.171991,0.194247,2190.926387,2097152,0,1048576
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,5,70,"Success",0.000452,1090.834859,1087.493033,0.163865,0.119523,0.108165,0.175558,0.199558,2179.095875,2097152,0,1048576
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,6,70,"Success",0.000434,1098.531686,1095.732242,0.164197,0.116393,0.108744,0.185916,0.198282,2195.038682,2097152,0,1048576
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,7,70,"Success",0.000484,1106.479913,1088.93245,0.16307,0.127369,0.115267,0.177145,0.206199,2196.202706,2097152,0,1048576
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,8,70,"Success",0.000469,1098.273399,1088.231711,0.163261,0.138744,0.114486,0.176231,0.190335,2187.289408,2097152,0,1048576
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,9,70,"Success",0.000484,1089.620154,1105.479522,0.163294,0.12128,0.10776,0.170856,0.200675,2195.864812,2097152,0,1048576
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,10,70,"Success",0.000497,1104.845535,1079.898172,0.163262,0.127549,0.109713,0.177215,0.194987,2185.517694,2097152,0,1048576
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,11,70,"Success",0.000502,1098.035806,1098.975672,0.166901,0.13184,0.103171,0.171702,0.193625,2197.779954,2097152,0,1048576
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,0,71,"Warmup",0.000561,1669.8802,1629.314967,0.284262,0.220038,0.21495,0.36132,0.180707,3300.457821,4194304,0,2097152
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,1,71,"Warmup",0.000602,1680.380001,1621.955316,0.287486,0.217152,0.213865,0.364602,0.182083,3303.602244,4194304,0,2097152
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,2,71,"Success",0.000577,1719.265656,1637.389706,0.274862,0.335104,0.267946,0.36079,0.229814,3358.125322,4194304,0,2097152
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,3,71,"Success",0.000484,1715.929946,1739.998541,0.218634,0.386701,0.244013,0.349254,0.235033,3457.363432,4194304,0,2097152
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,4,71,"Success",0.000567,1982.850357,1642.836515,0.219692,0.393197,0.251142,0.364963,0.220147,3627.137351,4194304,0,2097152
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,5,71,"Success",0.000535,1702.466803,1832.948731,0.296018,0.229523,0.225515,0.361366,0.183182,3536.71245,4194304,0,2097152
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,6,71,"Success",0.000543,1673.419919,1619.955048,0.275953,0.222412,0.23212,0.35714,0.182787,3294.646698,4194304,0,2097152
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,7,71,"Success",0.000523,1670.750593,1637.58806,0.284403,0.22651,0.221869,0.35481,0.191531,3309.619251,4194304,0,2097152
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,8,71,"Success",0.000567,1682.24855,1632.959627,0.285699,0.223936,0.227531,0.358192,0.188307,3316.493198,4194304,0,2097152
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,9,71,"Success",0.000582,1706.886402,1629.295598,0.277551,0.222147,0.221152,0.361411,0.192082,3337.457768,4194304,0,2097152
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,10,71,"Success",0.000566,1713.39911,1628.722525,0.274686,0.264098,0.232572,0.351465,0.216308,3343.462128,4194304,0,2097152
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,11,71,"Success",0.000498,1698.756377,1648.714468,0.21337,0.346306,0.252978,0.355576,0.240705,3348.88202,4194304,0,2097152
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,0,72,"Warmup",0.000482,2957.575347,3055.574618,0.531458,0.433236,0.405098,0.701514,0.244606,6015.46725,8388608,0,4194304
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,1,72,"Warmup",0.000482,3162.42321,3217.043467,0.462862,0.603976,0.496894,0.708982,0.268784,6382.009379,8388608,0,4194304
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,2,72,"Success",0.000482,3219.667503,3347.897201,0.483446,0.504529,0.463804,0.76031,0.235982,6570.014891,8388608,0,4194304
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,3,72,"Success",0.000505,3125.967556,3351.972763,0.674948,0.512037,0.441859,0.702148,0.267441,6480.54021,8388608,0,4194304
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,4,72,"Success",0.000566,3279.709151,3149.386433,0.720715,0.484871,0.42396,0.699561,0.256792,6431.682783,8388608,0,4194304
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,5,72,"Success",0.000455,3099.993368,3130.385898,0.388325,0.534755,0.487884,0.710635,0.241342,6232.743252,8388608,0,4194304
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,6,72,"Success",0.00042,3106.102857,3129.191677,0.382707,0.488808,0.478546,0.71417,0.253989,6237.613887,8388608,0,4194304
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,7,72,"Success",0.000425,3117.623211,3098.191418,0.386126,0.525242,0.388741,0.698157,0.25442,6218.068357,8388608,0,4194304
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,8,72,"Success",0.000461,3128.379009,3111.704259,0.473601,0.438316,0.481917,0.745879,0.247817,6242.472093,8388608,0,4194304
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,9,72,"Success",0.000419,3118.990669,3147.390633,0.475424,0.407161,0.519198,0.740488,0.220304,6268.745005,8388608,0,4194304
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,10,72,"Success",0.000512,3116.693984,3121.874141,0.502475,0.49515,0.324711,0.73301,0.234079,6240.858801,8388608,0,4194304
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,11,72,"Success",0.000383,3127.69039,3158.353699,0.404624,0.517729,0.529915,0.754594,0.258777,6288.510872,8388608,0,4194304
"Fftw","Outplace","Complex","double",1,"powerof2",524288,0,0,0,73,"Warmup",0.005301,261.323549,184.523631,0.788248,1.02198,0.844757,1.449315,0.412064,450.369739,16777216,0,8388608
"Fftw","Outplace","Complex","double",1,"powerof2",524288,0,0,1,73,"Warmup",0.000442,259.672303,190.426495,0.719194,1.041933,0.88617,1.496817,0.332158,454.576376,16777216,0,8388608
"Fftw","Outplace","Complex","double",1,"powerof2",524288,0,0,2,73,"Success",0.000401,259.570175,190.6461,0.723811,1.030862,0.936154,1.503029,0.329294,454.740509,16777216,0,8388608
"Fftw","Outplace","Complex","double",1,"powerof2",524288,0,0,3,73,"Success",0.000448,260.948348,191.441343,0.878222,1.089522,0.98689,1.499466,0.344179,457.189207,16777216,0,8388608
"Fftw","Outplace","Complex","double",1,"powerof2",524288,0,0,4,73,"Success",0.000374,260.891684,192.139821,0.943399,1.142701,1.021548,1.501807,0.324184,457.9662,16777216,0,8388608
"Fftw","Outplace","Complex","double",1,"powerof2",524288,0,0,5,73,"Success",0.000433,262.772952,191.936977,0.950541,1.157957,1.042003,1.512108,0.332851,459.706547,16777216,0,8388608
"Fftw","Outplace","Complex","double",1,"powerof2",524288,0,0,6,73,"Success",0.000409,261.683724,192.120876,0.875118,1.183621,1.043374,1.515955,0.335077,458.758932,16777216,0,8388608
"Fftw","Outplace","Complex","double",1,"powerof2",524288,0,0,7,73,"Success",0.000461,261.420356,192.682853,1.003384,1.176372,1.103103,1.539971,0.347198,459.274642,16777216,0,8388608
"Fftw","Outplace","Complex","double",1,"powerof2",524288,0,0,8,73,"Success",0.000385,261.85625,191.881734,0.809112,1.114444,1.025458,1.521268,0.347391,458.556739,16777216,0,8388608
"Fftw","Outplace","Complex","double",1,"powerof2",524288,0,0,9,73,"Success",0.000499,260.637391,191.981,0.734891,1.09092,1.022983,1.487543,0.367345,457.323217,16777216,0,8388608
"Fftw","Outplace","Complex","double",1,"powerof2",524288,0,0,10,73,"Success",0.000387,262.714372,192.361256,0.726744,1.056743,1.076258,1.491175,0.352655,459.780181,16777216,0,8388608
"Fftw","Outplace","Complex","double",1,"powerof2",524288,0,0,11,73,"Success",0.000357,260.502928,191.482514,0.774071,1.095602,0.98996,1.509759,0.353328,456.709206,16777216,0,8388608
"Fftw","Outplace","Complex","double",1,"powerof2",1048576,0,0,0,74,"Warmup",0.006457,369.875964,258.405763,2.18287,1.853324,2.027231,2.583735,0.381211,637.317461,33554432,0,16777216
"Fftw","Outplace","Complex","double",1,"powerof2",1048576,0,0,1,74,"Warmup",0.00051,358.155348,263.166233,2.139394,1.883676,2.106386,2.629107,0.318719,630.400115,33554432,0,16777216
"Fftw","Outplace","Complex","double",1,"powerof2",1048576,0,0,2,74,"Success",0.000733,358.214999,264.52924,2.141002,1.943446,2.275959,2.655946,0.323063,632.085087,33554432,0,16777216
"Fftw","Outplace","Complex","double",1,"powerof2",1048576,0,0,3,74,"Success",0.000729,359.716222,260.981156,2.184786,2.096347,2.255657,2.659769,0.366364,630.261719,33554432,0,16777216
"Fftw","Outplace","Complex","double",1,"powerof2",1048576,0,0,4,74,"Success",0.000509,359.795149,262.481524,2.181051,2.073643,2.263839,2.631915,0.384211,631.812539,33554432,0,16777216
"Fftw","Outplace","Complex","double",1,"powerof2",1048576,0,0,5,74,"Success",0.00081,359.955063,262.183542,2.101088,1.992308,2.17762,2.633532,0.374878,631.419507,33554432,0,16777216
"Fftw","Outplace","Complex","double",1,"powerof2",1048576,0,0,6,74,"Success",0.000815,359.146336,260.580494,2.209024,2.055035,2.221376,2.634855,0.3908,629.239478,33554432,0,16777216
"Fftw","Outplace","Complex","double",1,"powerof2",1048576,0,0,7,74,"Success",0.000666,359.501974,260.843289,2.117172,2.072891,2.282056,2.666057,0.360905,629.845675,33554432,0,16777216
