; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","wisdom","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497002542,"CurrentTimeLocal","Fri Jun  9 12:02:22 2017","Hostname","r02n04"
; "Time_ContextCreate [ms]", 0.000286
; "Time_ContextDestroy [ms]", 7.4e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw","Inplace","Complex","float",3,"powerof2",8,16,16,8,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",8,16,16,9,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",8,16,16,10,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",8,16,16,11,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,16,0,9,"Warmup",0.000565,0.028739,0.02184,0.002169,0.011627,0.011502,0.001581,0.001041,0.079464,32768,0,32768
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,16,1,9,"Warmup",0.000572,0.028499,0.021567,0.002116,0.011541,0.011567,0.00161,0.001098,0.078932,32768,0,32768
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,16,2,9,"Success",0.000501,0.02839,0.021689,0.002163,0.011634,0.011521,0.001586,0.00116,0.079036,32768,0,32768
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,16,3,9,"Success",0.000509,0.028241,0.021644,0.002159,0.011564,0.011525,0.001578,0.001196,0.078789,32768,0,32768
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,16,4,9,"Success",0.000532,0.028203,0.021397,0.00215,0.011628,0.011459,0.001591,0.001042,0.078399,32768,0,32768
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,16,5,9,"Success",0.000526,0.030737,0.024886,0.002148,0.011618,0.011483,0.001592,0.001095,0.084435,32768,0,32768
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,16,6,9,"Success",0.000499,0.028446,0.021826,0.002177,0.011568,0.015823,0.001604,0.00113,0.083395,32768,0,32768
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,16,7,9,"Success",0.000509,0.028364,0.021617,0.002145,0.0116,0.011544,0.001603,0.00106,0.07881,32768,0,32768
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,16,8,9,"Success",0.000534,0.030806,0.024664,0.00214,0.01166,0.011557,0.001578,0.001134,0.084407,32768,0,32768
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,16,9,9,"Success",0.000494,0.028443,0.021503,0.002164,0.011596,0.011581,0.001591,0.001053,0.078793,32768,0,32768
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,16,10,9,"Success",0.000567,0.028,0.021381,0.002132,0.011548,0.01148,0.001599,0.001032,0.078132,32768,0,32768
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,16,11,9,"Success",0.000517,0.027991,0.021431,0.002146,0.01164,0.011485,0.001599,0.001088,0.078279,32768,0,32768
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,32,0,10,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000536,0,0,0,0,0,0,0,0,65536,0,65536
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,32,1,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,32,2,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,32,3,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,32,4,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,32,5,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,32,6,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,32,7,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,32,8,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,32,9,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,32,10,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,16,32,11,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,32,32,0,11,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000527,0,0,0,0,0,0,0,0,131072,0,131072
"Fftw","Inplace","Complex","float",3,"powerof2",16,32,32,1,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,32,32,2,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,32,32,3,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,32,32,4,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,32,32,5,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,32,32,6,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,32,32,7,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,32,32,8,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,32,32,9,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,32,32,10,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",16,32,32,11,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,0,12,"Warmup",0.002182,0.910019,0.878651,0.039566,2.244417,0.074288,0.057483,0.14776,4.355141,262144,0,262144
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,1,12,"Warmup",0.002246,0.871383,0.87738,0.039881,0.202736,0.076651,0.056966,0.133544,2.261562,262144,0,262144
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,2,12,"Success",0.002102,0.890072,0.878021,0.039408,0.203055,0.078314,0.056212,0.158248,2.306398,262144,0,262144
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,3,12,"Success",0.002122,0.877133,0.880152,0.040102,0.205869,0.076612,0.056927,0.134811,2.274621,262144,0,262144
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,4,12,"Success",0.002192,0.885621,0.880231,0.039827,0.198097,0.080793,0.06414,0.158154,2.309785,262144,0,262144
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,5,12,"Success",0.00215,0.871073,0.878591,0.039992,0.204932,0.079567,0.056914,0.135666,2.269754,262144,0,262144
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,6,12,"Success",0.002039,0.880875,0.87947,0.039389,0.210436,0.081345,0.057365,0.147173,2.298947,262144,0,262144
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,7,12,"Success",0.002148,0.876818,0.877564,0.040257,0.177233,0.074459,0.055415,0.137079,2.241866,262144,0,262144
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,8,12,"Success",0.002174,0.888715,0.878869,0.039427,0.193882,0.07975,0.056686,0.151629,2.291959,262144,0,262144
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,9,12,"Success",0.002199,0.871339,0.879212,0.039994,0.200086,0.079641,0.063967,0.13566,2.272802,262144,0,262144
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,10,12,"Success",0.00215,0.886084,0.882106,0.039393,0.210053,0.076078,0.056359,0.14756,2.300774,262144,0,262144
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,11,12,"Success",0.002108,0.870741,0.881459,0.039922,0.221193,0.082217,0.056518,0.13364,2.288809,262144,0,262144
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,64,0,13,"fftw forward plan could not be created as wisdom is not available for this problem.",0.004045,0,0,0,0,0,0,0,0,524288,0,524288
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,64,1,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,64,2,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,64,3,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,64,4,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,64,5,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,64,6,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,64,7,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,64,8,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,64,9,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,64,10,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,64,11,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,64,64,0,14,"fftw forward plan could not be created as wisdom is not available for this problem.",0.005917,0,0,0,0,0,0,0,0,1048576,0,1048576
"Fftw","Inplace","Complex","float",3,"powerof2",32,64,64,1,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,64,64,2,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,64,64,3,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,64,64,4,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,64,64,5,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,64,64,6,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,64,64,7,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,64,64,8,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,64,64,9,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,64,64,10,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,64,64,11,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,0,15,"Warmup",0.005818,1.86304,1.90183,1.101515,0.57872,0.269812,0.436917,0.56487,6.723558,2097152,0,2097152
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,1,15,"Warmup",0.006009,1.843039,1.899162,0.704856,0.412846,0.261558,0.422484,0.400391,5.951069,2097152,0,2097152
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,2,15,"Success",0.000521,1.839531,1.886019,0.25691,0.381283,0.288394,0.419703,0.393174,5.466245,2097152,0,2097152
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,3,15,"Success",0.000563,1.847744,1.890636,0.256146,0.376957,0.288814,0.418671,0.386563,5.466925,2097152,0,2097152
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,4,15,"Success",0.000495,1.850601,1.885412,0.258104,0.38009,0.284876,0.406074,0.39271,5.459154,2097152,0,2097152
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,5,15,"Success",0.000542,1.851621,1.890766,0.256851,0.383351,0.258666,0.427434,0.391908,5.462064,2097152,0,2097152
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,6,15,"Success",0.000514,1.835407,1.876802,0.258252,0.376673,0.259691,0.425943,0.385293,5.419443,2097152,0,2097152
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,7,15,"Success",0.000541,1.83565,1.884752,0.258593,0.369688,0.258168,0.425138,0.391176,5.42455,2097152,0,2097152
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,8,15,"Success",0.000481,1.847146,1.890476,0.255354,0.378298,0.261868,0.430498,0.391135,5.456071,2097152,0,2097152
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,9,15,"Success",0.00058,1.978318,1.887702,0.26013,0.410432,0.257833,0.422941,0.389959,5.608706,2097152,0,2097152
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,10,15,"Success",0.00054,1.839877,1.888622,0.257082,0.387425,0.257264,0.424149,0.393224,5.44903,2097152,0,2097152
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,11,15,"Success",0.000534,1.848711,1.89573,0.254394,0.406073,0.258951,0.42081,0.395686,5.482122,2097152,0,2097152
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,128,0,16,"fftw forward plan could not be created as wisdom is not available for this problem.",0.005521,0,0,0,0,0,0,0,0,4194304,0,4194304
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,128,1,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,128,2,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,128,3,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,128,4,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,128,5,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,128,6,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,128,7,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,128,8,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,128,9,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,128,10,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,128,11,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,128,128,0,17,"fftw forward plan could not be created as wisdom is not available for this problem.",0.005624,0,0,0,0,0,0,0,0,8388608,0,8388608
"Fftw","Inplace","Complex","float",3,"powerof2",64,128,128,1,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,128,128,2,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,128,128,3,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,128,128,4,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,128,128,5,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,128,128,6,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,128,128,7,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,128,128,8,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,128,128,9,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,128,128,10,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,128,128,11,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,0,18,"fftw forward plan could not be created as wisdom is not available for this problem.",0.008272,0,0,0,0,0,0,0,0,16777216,0,16777216
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,1,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,2,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,3,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,4,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,5,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,6,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,7,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,8,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,9,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,10,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,11,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,256,0,19,"fftw forward plan could not be created as wisdom is not available for this problem.",0.007098,0,0,0,0,0,0,0,0,33554432,0,33554432
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,256,1,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,256,2,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,256,3,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,256,4,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,256,5,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,256,6,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,256,7,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,256,8,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,256,9,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,256,10,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,256,11,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,256,256,0,20,"fftw forward plan could not be created as wisdom is not available for this problem.",0.007907,0,0,0,0,0,0,0,0,67108864,0,67108864
"Fftw","Inplace","Complex","float",3,"powerof2",128,256,256,1,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,256,256,2,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,256,256,3,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,256,256,4,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,256,256,5,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,256,256,6,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,256,256,7,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,256,256,8,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,256,256,9,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,256,256,10,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,256,256,11,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,256,0,21,"fftw forward plan could not be created as wisdom is not available for this problem.",0.007489,0,0,0,0,0,0,0,0,134217728,0,134217728
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,256,1,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,256,2,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,256,3,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,256,4,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,256,5,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,256,6,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,256,7,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,256,8,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,256,9,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,256,10,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,256,11,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,512,0,22,"fftw forward plan could not be created as wisdom is not available for this problem.",0.008089,0,0,0,0,0,0,0,0,268435456,0,268435456
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,512,1,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,512,2,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,512,3,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,512,4,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,512,5,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,512,6,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,512,7,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,512,8,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,512,9,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,512,10,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,256,512,11,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,512,512,0,23,"fftw forward plan could not be created as wisdom is not available for this problem.",0.009038,0,0,0,0,0,0,0,0,536870912,0,536870912
"Fftw","Inplace","Complex","float",3,"powerof2",256,512,512,1,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,512,512,2,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,512,512,3,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,512,512,4,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,512,512,5,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,512,512,6,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,512,512,7,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,512,512,8,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,512,512,9,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,512,512,10,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",256,512,512,11,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",512,512,512,0,24,"fftw forward plan could not be created as wisdom is not available for this problem.",0.008143,0,0,0,0,0,0,0,0,1073741824,0,1073741824
"Fftw","Inplace","Complex","float",3,"powerof2",512,512,512,1,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",512,512,512,2,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",512,512,512,3,24,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
