; "Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", 11519, "MemoryFree [MiB]", 11430, "MemClock [MHz]", 2505, "GPUClock [MHz]", 875, "CUDA Runtime", 7050, "cufft", 7050
; "Time_ContextCreate [ms]", 25.5012
; "Time_ContextDestroy [ms]", 150.081
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"CuFFT","Inplace","Real","double",1,"radix357",40353607,0,0,1,"Success",168.25,0.381641,2.6735,34.7672,48.9955,52.1904,28.9007,0.742308,172.048,3.22829e+08,1.29132e+09,3.22829e+08
"CuFFT","Inplace","Real","double",1,"radix357",40353607,0,0,2,"Success",168.496,0.381808,2.67681,34.7558,49.1494,52.3233,28.894,0.555644,172.111,3.22829e+08,1.29132e+09,3.22829e+08
"CuFFT","Inplace","Real","double",1,"radix357",40353607,0,0,3,"Success",168.73,0.381348,2.70134,34.9549,49.1159,52.3684,28.8911,0.563663,172.378,3.22829e+08,1.29132e+09,3.22829e+08
"CuFFT","Inplace","Real","double",1,"radix357",40353607,0,0,4,"Success",168.458,0.38128,2.67815,34.7288,49.1532,52.2832,28.8948,0.57857,172.097,3.22829e+08,1.29132e+09,3.22829e+08
"CuFFT","Inplace","Real","double",1,"radix357",129140163,0,0,0,"Success",535.055,0.704073,4.01889,121.122,148.327,158.744,101.943,0.98956,540.769,1.03312e+09,4.13249e+09,1.03312e+09
"CuFFT","Inplace","Real","double",1,"radix357",129140163,0,0,1,"Success",535.564,0.703095,3.87637,121.149,148.108,159.282,102.102,0.991992,541.137,1.03312e+09,4.13249e+09,1.03312e+09
"CuFFT","Inplace","Real","double",1,"radix357",129140163,0,0,2,"Success",536.106,0.702386,3.88286,120.946,148.621,159.687,101.925,0.992204,541.685,1.03312e+09,4.13249e+09,1.03312e+09
"CuFFT","Inplace","Real","double",1,"radix357",129140163,0,0,3,"Success",535.618,0.700009,3.88136,121.188,148.787,158.789,101.929,1.04208,541.243,1.03312e+09,4.13249e+09,1.03312e+09
"CuFFT","Inplace","Real","double",1,"radix357",129140163,0,0,4,"Success",535.553,0.704646,3.87736,121.156,148.613,158.606,102.102,1.04266,541.179,1.03312e+09,4.13249e+09,1.03312e+09
"CuFFT","Inplace","Real","double",2,"radix357",625,343,0,0,"Success",4.0543,0.163255,2.64903,0.240864,0.307136,0.241408,0.363616,0.344534,7.21179,1.72e+06,6.88128e+06,1.715e+06
"CuFFT","Inplace","Real","double",2,"radix357",625,343,0,1,"Success",4.03999,0.160006,2.73599,0.240672,0.302048,0.239808,0.359424,0.344949,7.28162,1.72e+06,6.88128e+06,1.715e+06
"CuFFT","Inplace","Real","double",2,"radix357",625,343,0,2,"Success",4.0467,0.163992,2.64558,0.24016,0.302272,0.242144,0.362048,0.349483,7.20648,1.72e+06,6.88128e+06,1.715e+06
"CuFFT","Inplace","Real","double",2,"radix357",625,343,0,3,"Success",4.04796,0.161011,2.80718,0.242144,0.29984,0.242752,0.365152,0.344941,7.36171,1.72e+06,6.88128e+06,1.715e+06
"CuFFT","Inplace","Real","double",2,"radix357",625,343,0,4,"Success",4.05208,0.161266,2.66596,0.240192,0.305792,0.241248,0.364896,0.3459,7.22583,1.72e+06,6.88128e+06,1.715e+06
"CuFFT","Inplace","Real","double",2,"radix357",729,2187,0,0,"Success",9.65724,0.174935,2.66711,1.24259,2.08669,1.66358,1.68365,0.353955,12.8539,1.27604e+07,5.10423e+07,1.27546e+07
"CuFFT","Inplace","Real","double",2,"radix357",729,2187,0,1,"Success",9.63496,0.19759,2.66232,1.2455,2.09453,1.6641,1.70058,0.3587,12.8543,1.27604e+07,5.10423e+07,1.27546e+07
"CuFFT","Inplace","Real","double",2,"radix357",729,2187,0,2,"Success",9.62841,0.19428,2.66772,1.24176,2.0871,1.6641,1.70269,0.366994,12.8581,1.27604e+07,5.10423e+07,1.27546e+07
"CuFFT","Inplace","Real","double",2,"radix357",729,2187,0,3,"Success",9.64372,0.197024,2.6668,1.24278,2.09469,1.66605,1.70611,0.367266,12.8756,1.27604e+07,5.10423e+07,1.27546e+07
"CuFFT","Inplace","Real","double",2,"radix357",729,2187,0,4,"Success",9.65016,0.198452,2.66483,1.26278,2.08464,1.66902,1.7032,0.362986,12.8772,1.27604e+07,5.10423e+07,1.27546e+07
"CuFFT","Inplace","Real","double",2,"radix357",2187,2401,0,0,"Success",24.4386,0.251708,2.75943,4.81664,6.74346,5.34147,4.17987,0.390346,27.8412,4.20254e+07,1.68102e+08,4.20079e+07
"CuFFT","Inplace","Real","double",2,"radix357",2187,2401,0,1,"Success",24.155,0.255566,2.75134,4.64221,6.7513,5.34422,4.18486,0.388559,27.5514,4.20254e+07,1.68102e+08,4.20079e+07
"CuFFT","Inplace","Real","double",2,"radix357",2187,2401,0,2,"Success",24.1036,0.252581,2.75099,4.6247,6.74515,5.33171,4.18221,0.392888,27.5013,4.20254e+07,1.68102e+08,4.20079e+07
"CuFFT","Inplace","Real","double",2,"radix357",2187,2401,0,3,"Success",24.1411,0.257433,2.75316,4.64672,6.73162,5.3423,4.18614,0.393715,27.5464,4.20254e+07,1.68102e+08,4.20079e+07
"CuFFT","Inplace","Real","double",2,"radix357",2187,2401,0,4,"Success",24.301,0.253001,2.80146,4.62723,6.74067,5.33882,4.18442,0.396633,27.753,4.20254e+07,1.68102e+08,4.20079e+07
"CuFFT","Inplace","Real","double",2,"radix357",3125,6561,0,0,"Success",85.6729,0.319242,2.94817,18.4432,26.8631,21.6167,14.966,0.463428,89.4047,1.6405e+08,6.56202e+08,1.64025e+08
"CuFFT","Inplace","Real","double",2,"radix357",3125,6561,0,1,"Success",85.4323,0.316714,2.9474,18.3948,26.8561,21.615,14.9777,0.463429,89.1608,1.6405e+08,6.56202e+08,1.64025e+08
"CuFFT","Inplace","Real","double",2,"radix357",3125,6561,0,2,"Success",85.5391,0.314873,2.94712,18.4987,26.8628,21.6207,14.9757,0.466137,89.2683,1.6405e+08,6.56202e+08,1.64025e+08
"CuFFT","Inplace","Real","double",2,"radix357",3125,6561,0,3,"Success",85.7438,0.3161,2.9422,18.4964,26.8412,21.6265,15.1845,0.459505,89.4625,1.6405e+08,6.56202e+08,1.64025e+08
"CuFFT","Inplace","Real","double",2,"radix357",3125,6561,0,4,"Success",85.4081,0.316165,2.95172,18.3612,26.864,21.6187,14.9716,0.468979,89.1459,1.6405e+08,6.56202e+08,1.64025e+08
"CuFFT","Inplace","Real","double",2,"radix357",6561,15625,0,0,"Success",441.25,0.594027,4.05474,101.683,134.976,111.2,88.4308,0.859527,446.759,8.20177e+08,3.28071e+09,8.20125e+08
"CuFFT","Inplace","Real","double",2,"radix357",6561,15625,0,1,"Success",442.809,0.597743,4.06686,104.033,134.93,111.315,87.5255,0.866809,448.342,8.20177e+08,3.28071e+09,8.20125e+08
"CuFFT","Inplace","Real","double",2,"radix357",6561,15625,0,2,"Success",443.135,0.598492,4.06983,104.134,134.866,111.175,87.9516,0.857633,448.662,8.20177e+08,3.28071e+09,8.20125e+08
"CuFFT","Inplace","Real","double",2,"radix357",6561,15625,0,3,"Success",443.511,0.603162,4.2188,104.885,134.923,111.308,87.3723,0.858836,449.193,8.20177e+08,3.28071e+09,8.20125e+08
"CuFFT","Inplace","Real","double",2,"radix357",6561,15625,0,4,"Success",442.982,0.606817,4.06733,104.167,134.968,111.336,87.3542,0.86738,448.525,8.20177e+08,3.28071e+09,8.20125e+08
"CuFFT","Inplace","Real","double",3,"radix357",49,81,81,0,"Success",5.53545,0.164759,3.19775,0.332448,0.5672,0.437152,0.744064,0.349021,9.24768,2.60366e+06,1.04161e+07,2.57191e+06
"CuFFT","Inplace","Real","double",3,"radix357",49,81,81,1,"Success",5.50561,0.164604,3.21355,0.332032,0.562944,0.437184,0.725216,0.352733,9.23716,2.60366e+06,1.04161e+07,2.57191e+06
"CuFFT","Inplace","Real","double",3,"radix357",49,81,81,2,"Success",5.62937,0.160279,3.20369,0.330176,0.56736,0.439648,0.72784,0.34507,9.33907,2.60366e+06,1.04161e+07,2.57191e+06
"CuFFT","Inplace","Real","double",3,"radix357",49,81,81,3,"Success",5.50956,0.163947,3.19482,0.331424,0.568288,0.437728,0.72368,0.350988,9.22002,2.60366e+06,1.04161e+07,2.57191e+06
"CuFFT","Inplace","Real","double",3,"radix357",49,81,81,4,"Success",5.51282,0.160709,3.20276,0.331744,0.5656,0.438304,0.72752,0.346381,9.22337,2.60366e+06,1.04161e+07,2.57191e+06
"CuFFT","Inplace","Real","double",3,"radix357",125,125,125,0,"Success",12.9854,0.185368,3.23903,1.59072,2.78899,2.0544,3.02806,0.365414,16.7759,1.575e+07,6.30006e+07,1.5625e+07
"CuFFT","Inplace","Real","double",3,"radix357",125,125,125,1,"Success",13.0147,0.223298,3.23925,1.57597,2.78979,2.05158,3.06483,0.371101,16.8491,1.575e+07,6.30006e+07,1.5625e+07
"CuFFT","Inplace","Real","double",3,"radix357",125,125,125,2,"Success",13.0121,0.223967,3.24164,1.57357,2.79165,2.05286,3.06246,0.37766,16.8562,1.575e+07,6.30006e+07,1.5625e+07
"CuFFT","Inplace","Real","double",3,"radix357",125,125,125,3,"Success",13.0098,0.218926,3.34139,1.58346,2.78899,2.05296,3.05267,0.372734,16.9436,1.575e+07,6.30006e+07,1.5625e+07
"CuFFT","Inplace","Real","double",3,"radix357",125,125,125,4,"Success",13.1235,0.221836,3.37244,1.57872,2.78928,2.05261,3.06205,0.377576,17.0961,1.575e+07,6.30006e+07,1.5625e+07
"CuFFT","Inplace","Real","double",3,"radix357",125,243,125,0,"Success",21.7225,0.238876,3.26719,3.3119,5.37184,3.92246,5.47261,0.385896,25.6154,3.0618e+07,1.22472e+08,3.0375e+07
"CuFFT","Inplace","Real","double",3,"radix357",125,243,125,1,"Success",21.769,0.249531,3.26758,3.29446,5.36678,3.91923,5.44963,0.384206,25.6712,3.0618e+07,1.22472e+08,3.0375e+07
"CuFFT","Inplace","Real","double",3,"radix357",125,243,125,2,"Success",21.6752,0.249588,3.2708,3.29853,5.36806,3.92022,5.44538,0.383179,25.5797,3.0618e+07,1.22472e+08,3.0375e+07
"CuFFT","Inplace","Real","double",3,"radix357",125,243,125,3,"Success",21.7668,0.253987,3.26872,3.29162,5.37437,3.91834,5.44893,0.377657,25.6682,3.0618e+07,1.22472e+08,3.0375e+07
"CuFFT","Inplace","Real","double",3,"radix357",125,243,125,4,"Success",21.6728,0.252954,3.2627,3.30051,5.36912,3.91818,5.4417,0.378492,25.5681,3.0618e+07,1.22472e+08,3.0375e+07
"CuFFT","Inplace","Real","double",3,"radix357",243,243,343,0,"Success",89.1445,0.322028,3.48538,18.3605,27.9454,20.287,18.4249,0.473687,93.4265,1.62503e+08,6.50013e+08,1.6203e+08
"CuFFT","Inplace","Real","double",3,"radix357",243,243,343,1,"Success",89.0955,0.316839,3.48887,18.3407,27.9416,20.2687,18.4207,0.458781,93.3611,1.62503e+08,6.50013e+08,1.6203e+08
"CuFFT","Inplace","Real","double",3,"radix357",243,243,343,2,"Success",89.3377,0.317379,3.48194,18.369,27.9578,20.2721,18.5946,0.459514,93.5976,1.62503e+08,6.50013e+08,1.6203e+08
"CuFFT","Inplace","Real","double",3,"radix357",243,243,343,3,"Success",89.1499,0.313219,3.68091,18.3933,27.9478,20.2646,18.4241,0.464551,93.6095,1.62503e+08,6.50013e+08,1.6203e+08
"CuFFT","Inplace","Real","double",3,"radix357",243,243,343,4,"Success",89.1655,0.314309,3.49239,18.417,27.9566,20.2759,18.4331,0.464916,93.4382,1.62503e+08,6.50013e+08,1.6203e+08
"CuFFT","Inplace","Real","double",3,"radix357",625,729,343,0,"Success",824.77,0.782904,5.34591,160.124,284.621,191.236,182.3,1.12403,832.023,1.25388e+09,5.01552e+09,1.25024e+09
"CuFFT","Inplace","Real","double",3,"radix357",625,729,343,1,"Success",825.104,0.78312,5.34966,160.445,284.681,191.164,182.298,1.12051,832.358,1.25388e+09,5.01552e+09,1.25024e+09
"CuFFT","Inplace","Real","double",3,"radix357",625,729,343,2,"Success",824.756,0.78089,5.36651,160.153,284.677,191.27,182.175,1.11638,832.021,1.25388e+09,5.01552e+09,1.25024e+09
"CuFFT","Inplace","Real","double",3,"radix357",625,729,343,3,"Success",825.866,0.786122,5.49148,160.839,284.67,191.237,182.469,1.12824,833.273,1.25388e+09,5.01552e+09,1.25024e+09
"CuFFT","Inplace","Real","double",3,"radix357",625,729,343,4,"Success",825.127,0.782838,5.35015,160.032,284.607,191.198,182.816,1.12044,832.382,1.25388e+09,5.01552e+09,1.25024e+09
"CuFFT","Inplace","Real","double",3,"radix357",2187,625,729,0,"Not enough GPU memory available. 11948146688<39912750064 (bytes)",0,0,0,0,0,0,0,0,0,7.98255e+09,0,0
"CuFFT","Inplace","Real","double",3,"radix357",2187,625,729,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Real","double",3,"radix357",2187,625,729,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Real","double",3,"radix357",2187,625,729,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Real","double",3,"radix357",2187,625,729,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Outplace","Complex","double",1,"oddshape",265841,0,0,0,"Success",4.72918,0.297806,3.90504,0.462624,1.79667,1.77776,0.635968,0.827724,9.76044,8.50691e+06,1.7281e+07,4.25346e+06
"CuFFT","Outplace","Complex","double",1,"oddshape",265841,0,0,1,"Success",4.72787,0.303608,3.89833,0.462528,1.79642,1.77856,0.632736,0.826594,9.75711,8.50691e+06,1.7281e+07,4.25346e+06
"CuFFT","Outplace","Complex","double",1,"oddshape",265841,0,0,2,"Success",4.72247,0.298522,3.90081,0.462976,1.78605,1.7793,0.636448,0.824445,9.74696,8.50691e+06,1.7281e+07,4.25346e+06
"CuFFT","Outplace","Complex","double",1,"oddshape",265841,0,0,3,"Success",4.73067,0.297942,3.90285,0.461984,1.79011,1.78592,0.635488,0.8279,9.76007,8.50691e+06,1.7281e+07,4.25346e+06
"CuFFT","Outplace","Complex","double",1,"oddshape",265841,0,0,4,"Success",4.73121,0.297714,3.89911,0.462784,1.79389,1.77942,0.634816,0.828714,9.75742,8.50691e+06,1.7281e+07,4.25346e+06
"CuFFT","Outplace","Complex","double",1,"oddshape",1048577,0,0,0,"Success",15.747,0.311986,5.44578,1.5992,6.03853,6.0367,2.00995,0.848041,22.3535,3.35545e+07,6.71846e+07,1.67772e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",1048577,0,0,1,"Success",15.7929,0.305404,5.4447,1.58998,6.03971,6.02902,2.07085,0.852818,22.3964,3.35545e+07,6.71846e+07,1.67772e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",1048577,0,0,2,"Success",15.7764,0.312268,5.44344,1.59264,6.03226,6.04154,2.05008,0.852528,22.3853,3.35545e+07,6.71846e+07,1.67772e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",1048577,0,0,3,"Success",15.7666,0.304997,5.44874,1.59142,6.03661,6.03306,2.04358,0.8565,22.3776,3.35545e+07,6.71846e+07,1.67772e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",1048577,0,0,4,"Success",15.803,0.310443,5.45536,1.5905,6.05386,6.04576,2.04995,0.859224,22.4288,3.35545e+07,6.71846e+07,1.67772e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",2097153,0,0,0,"Success",38.993,0.343028,7.79464,3.55142,15.9464,15.958,3.46461,0.906149,48.0378,6.71089e+07,1.34369e+08,3.35544e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",2097153,0,0,1,"Success",38.9475,0.338419,7.80642,3.52678,15.9117,15.9649,3.47533,0.910286,48.0036,6.71089e+07,1.34369e+08,3.35544e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",2097153,0,0,2,"Success",39.0355,0.347016,7.80648,3.51898,16.0039,15.9657,3.4719,0.910425,48.1003,6.71089e+07,1.34369e+08,3.35544e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",2097153,0,0,3,"Success",38.9392,0.340197,7.80237,3.52656,15.9651,15.9022,3.47469,0.902615,47.9853,6.71089e+07,1.34369e+08,3.35544e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",2097153,0,0,4,"Success",38.9296,0.343986,7.75927,3.51661,15.9409,15.9255,3.47421,0.898106,47.9319,6.71089e+07,1.34369e+08,3.35544e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",4194305,0,0,0,"Success",77.2859,0.359004,12.1556,7.34032,31.8041,31.749,6.31264,1.01122,90.8127,1.34218e+08,2.68739e+08,6.71089e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",4194305,0,0,1,"Success",77.2534,0.364976,12.2293,7.31795,31.7988,31.7506,6.30835,1.03062,90.8794,1.34218e+08,2.68739e+08,6.71089e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",4194305,0,0,2,"Success",77.2755,0.360788,12.1636,7.33427,31.763,31.7802,6.3143,1.00905,90.8102,1.34218e+08,2.68739e+08,6.71089e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",4194305,0,0,3,"Success",77.2359,0.356898,12.2557,7.35008,31.7685,31.7293,6.30861,1.0117,90.8612,1.34218e+08,2.68739e+08,6.71089e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",4194305,0,0,4,"Success",77.0823,0.364952,12.1648,7.29782,31.717,31.6716,6.32163,1.03085,90.6438,1.34218e+08,2.68739e+08,6.71089e+07
"CuFFT","Outplace","Complex","double",1,"oddshape",8388607,0,0,0,"Success",132.202,0.416536,19.7228,14.6351,52.599,52.6387,12.248,1.09187,153.434,2.68435e+08,5.36871e+08,1.34218e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",8388607,0,0,1,"Success",132.148,0.416071,19.7453,14.632,52.5851,52.5948,12.2545,1.10525,153.416,2.68435e+08,5.36871e+08,1.34218e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",8388607,0,0,2,"Success",132.29,0.416725,19.7501,14.7387,52.6085,52.61,12.2479,1.09197,153.55,2.68435e+08,5.36871e+08,1.34218e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",8388607,0,0,3,"Success",132.24,0.43671,19.7527,14.6777,52.643,52.5856,12.2538,1.12226,153.553,2.68435e+08,5.36871e+08,1.34218e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",8388607,0,0,4,"Success",132.159,0.417018,19.807,14.6646,52.6477,52.5109,12.2571,1.11858,153.502,2.68435e+08,5.36871e+08,1.34218e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",16777213,0,0,0,"Success",263.755,0.535697,36.5329,29.2828,105.164,105.117,24.1147,1.24268,302.067,5.36871e+08,1.07374e+09,2.68435e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",16777213,0,0,1,"Success",264.09,0.531033,36.4214,29.4531,105.175,105.26,24.1183,1.4537,302.497,5.36871e+08,1.07374e+09,2.68435e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",16777213,0,0,2,"Success",263.673,0.528883,36.4315,29.2581,105.167,105.053,24.1138,1.25149,301.886,5.36871e+08,1.07374e+09,2.68435e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",16777213,0,0,3,"Success",263.726,0.533404,36.4188,29.2906,105.137,105.104,24.1113,1.24177,301.921,5.36871e+08,1.07374e+09,2.68435e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",16777213,0,0,4,"Success",263.621,0.566182,36.5051,29.0655,105.156,105.202,24.1169,1.24488,301.938,5.36871e+08,1.07374e+09,2.68435e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",33554431,0,0,0,"Success",527.119,0.757693,69.4848,58.6406,210.352,210.223,47.824,1.53332,598.896,1.07374e+09,2.14748e+09,5.36871e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",33554431,0,0,1,"Success",526.999,0.784497,69.4612,58.359,210.324,210.391,47.8448,1.54467,598.791,1.07374e+09,2.14748e+09,5.36871e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",33554431,0,0,2,"Success",527.061,0.757188,69.4668,58.4764,210.453,210.205,47.8457,1.54761,598.833,1.07374e+09,2.14748e+09,5.36871e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",33554431,0,0,3,"Success",526.845,0.762763,69.4497,58.4436,210.243,210.236,47.8393,1.53838,598.597,1.07374e+09,2.14748e+09,5.36871e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",33554431,0,0,4,"Success",527.055,0.760722,69.4839,58.4694,210.393,210.257,47.8553,1.54287,598.844,1.07374e+09,2.14748e+09,5.36871e+08
"CuFFT","Outplace","Complex","double",1,"oddshape",67108863,0,0,0,"Success",1130.02,1.21451,135.486,128.381,447.313,447.479,106.771,2.13556,1268.86,2.14748e+09,4.29497e+09,1.07374e+09
"CuFFT","Outplace","Complex","double",1,"oddshape",67108863,0,0,1,"Success",1130.06,1.2165,136.849,128.427,447.476,447.296,106.78,2.15042,1270.28,2.14748e+09,4.29497e+09,1.07374e+09
"CuFFT","Outplace","Complex","double",1,"oddshape",67108863,0,0,2,"Success",1130.07,1.21495,135.568,128.379,447.357,447.471,106.786,2.13885,1268.99,2.14748e+09,4.29497e+09,1.07374e+09
"CuFFT","Outplace","Complex","double",1,"oddshape",67108863,0,0,3,"Success",1130.76,1.21392,135.468,128.348,447.411,447.722,107.203,2.1395,1269.58,2.14748e+09,4.29497e+09,1.07374e+09
"CuFFT","Outplace","Complex","double",1,"oddshape",67108863,0,0,4,"Success",1128.71,1.21934,135.609,126.922,447.487,447.604,106.615,2.18803,1267.73,2.14748e+09,4.29497e+09,1.07374e+09
"CuFFT","Outplace","Complex","double",1,"oddshape",134217727,0,0,0,"CUDA error cufft CUFFT_EXEC_FAILED [6] cufft.hpp:121 cufftGetSize1d(plan, e[0], FFTType, 1, &s)",0,0,0,0,0,0,0,0,0,4.29497e+09,0,0
"CuFFT","Outplace","Complex","double",1,"oddshape",134217727,0,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Outplace","Complex","double",1,"oddshape",134217727,0,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Outplace","Complex","double",1,"oddshape",134217727,0,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Outplace","Complex","double",1,"oddshape",134217727,0,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Outplace","Complex","double",2,"oddshape",511,513,0,0,"Success",2.21156,0.311098,1.03754,0.454688,0.540192,0.533504,0.62496,0.5122,4.07307,8.38858e+06,4.19429e+06,4.19429e+06
"CuFFT","Outplace","Complex","double",2,"oddshape",511,513,0,1,"Success",2.20582,0.31054,1.0368,0.454304,0.540768,0.531648,0.622272,0.508782,4.06263,8.38858e+06,4.19429e+06,4.19429e+06
"CuFFT","Outplace","Complex","double",2,"oddshape",511,513,0,2,"Success",2.2084,0.310122,1.03799,0.453312,0.539808,0.530592,0.627328,0.505937,4.06313,8.38858e+06,4.19429e+06,4.19429e+06
"CuFFT","Outplace","Complex","double",2,"oddshape",511,513,0,3,"Success",2.21101,0.309298,1.04065,0.458752,0.537856,0.53136,0.626144,0.505672,4.06728,8.38858e+06,4.19429e+06,4.19429e+06
"CuFFT","Outplace","Complex","double",2,"oddshape",511,513,0,4,"Success",2.20827,0.313156,1.0487,0.454176,0.53984,0.529824,0.62736,0.505785,4.0765,8.38858e+06,4.19429e+06,4.19429e+06
"CuFFT","Outplace","Complex","double",2,"oddshape",1011,1013,0,0,"Success",13.6541,0.307939,4.30949,1.56064,4.99712,4.97562,2.06586,0.86251,19.1348,3.27726e+07,6.56425e+07,1.63863e+07
"CuFFT","Outplace","Complex","double",2,"oddshape",1011,1013,0,1,"Success",13.6761,0.308433,4.32818,1.55082,4.99021,4.9727,2.10362,0.875867,19.1893,3.27726e+07,6.56425e+07,1.63863e+07
"CuFFT","Outplace","Complex","double",2,"oddshape",1011,1013,0,2,"Success",13.6868,0.307732,4.31775,1.55405,4.98598,4.98371,2.10448,0.871884,19.1848,3.27726e+07,6.56425e+07,1.63863e+07
"CuFFT","Outplace","Complex","double",2,"oddshape",1011,1013,0,3,"Success",13.6703,0.306416,4.31777,1.5503,4.97699,4.98246,2.10368,0.869687,19.1649,3.27726e+07,6.56425e+07,1.63863e+07
"CuFFT","Outplace","Complex","double",2,"oddshape",1011,1013,0,4,"Success",13.682,0.307006,4.31821,1.55645,4.98493,4.98026,2.10291,0.871353,19.1793,3.27726e+07,6.56425e+07,1.63863e+07
"CuFFT","Outplace","Complex","double",2,"oddshape",2047,2049,0,0,"Success",61.1264,0.368994,4.44316,7.32256,23.7242,23.6846,6.32461,1.02564,66.9652,1.34218e+08,2.82978e+08,6.71088e+07
"CuFFT","Outplace","Complex","double",2,"oddshape",2047,2049,0,1,"Success",61.1387,0.370975,4.41505,7.32019,23.7394,23.6858,6.31949,1.01902,66.9447,1.34218e+08,2.82978e+08,6.71088e+07
"CuFFT","Outplace","Complex","double",2,"oddshape",2047,2049,0,2,"Success",61.1805,0.370218,4.41486,7.35162,23.7296,23.7004,6.32502,1.02944,66.996,1.34218e+08,2.82978e+08,6.71088e+07
"CuFFT","Outplace","Complex","double",2,"oddshape",2047,2049,0,3,"Success",61.2223,0.369901,4.41958,7.37494,23.7223,23.6781,6.3719,1.17285,67.1857,1.34218e+08,2.82978e+08,6.71088e+07
"CuFFT","Outplace","Complex","double",2,"oddshape",2047,2049,0,4,"Success",61.1269,0.547541,4.41959,7.31776,23.724,23.6928,6.31958,1.02413,67.1191,1.34218e+08,2.82978e+08,6.71088e+07
"CuFFT","Outplace","Complex","double",2,"oddshape",4095,4097,0,0,"Success",242.436,0.553595,4.76568,29.1883,94.5731,94.4846,24.1126,1.17223,248.928,5.36871e+08,1.13219e+09,2.68435e+08
"CuFFT","Outplace","Complex","double",2,"oddshape",4095,4097,0,1,"Success",242.7,0.552776,4.76858,29.3473,94.553,94.6115,24.1061,1.16847,249.191,5.36871e+08,1.13219e+09,2.68435e+08
"CuFFT","Outplace","Complex","double",2,"oddshape",4095,4097,0,2,"Success",242.643,0.546106,4.94682,29.2984,94.6695,94.483,24.1138,1.18777,249.325,5.36871e+08,1.13219e+09,2.68435e+08
"CuFFT","Outplace","Complex","double",2,"oddshape",4095,4097,0,3,"Success",242.672,0.553051,4.7603,29.4441,94.5606,94.4847,24.1057,1.17324,249.16,5.36871e+08,1.13219e+09,2.68435e+08
"CuFFT","Outplace","Complex","double",2,"oddshape",4095,4097,0,4,"Success",242.605,0.545517,4.86946,29.2579,94.5606,94.5984,24.107,1.15879,249.179,5.36871e+08,1.13219e+09,2.68435e+08
"CuFFT","Outplace","Complex","double",2,"oddshape",8191,8193,0,0,"Success",992.109,1.23034,6.21716,134.448,370.48,370.459,116.649,1.76842,1001.33,2.14748e+09,4.42314e+09,1.07374e+09
"CuFFT","Outplace","Complex","double",2,"oddshape",8191,8193,0,1,"Success",990.992,1.24058,6.27876,134.622,370.492,370.46,115.347,1.77498,1000.29,2.14748e+09,4.42314e+09,1.07374e+09
"CuFFT","Outplace","Complex","double",2,"oddshape",8191,8193,0,2,"Success",991.136,1.23589,6.19476,134.917,370.512,370.436,115.198,1.77559,1000.34,2.14748e+09,4.42314e+09,1.07374e+09
