; "ClFFT Informations","Device","Tesla K80","Hardware","OpenCL 1.2 CUDA","Software","352.39","OpenCL","OpenCL C 1.2 ","ComputeUnits","13","clFFT","2.12.1"
; "Time_ContextCreate [ms]", 861.308
; "Time_ContextDestroy [ms]", 68.547
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]"
"ClFFT","Outplace","Complex","double",1,"oddshape",16777213,0,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",16777213,0,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",16777213,0,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",16777213,0,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",33554431,0,0,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,1.07374e+09,0
"ClFFT","Outplace","Complex","double",1,"oddshape",33554431,0,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",33554431,0,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",33554431,0,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",33554431,0,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",67108863,0,0,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,2.14748e+09,0
"ClFFT","Outplace","Complex","double",1,"oddshape",67108863,0,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",67108863,0,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",67108863,0,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",67108863,0,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",134217727,0,0,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,4.29497e+09,0
"ClFFT","Outplace","Complex","double",1,"oddshape",134217727,0,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",134217727,0,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",134217727,0,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"oddshape",134217727,0,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",511,513,0,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,8.38858e+06,0
"ClFFT","Outplace","Complex","double",2,"oddshape",511,513,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",511,513,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",511,513,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",511,513,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",1011,1013,0,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,3.27726e+07,0
"ClFFT","Outplace","Complex","double",2,"oddshape",1011,1013,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",1011,1013,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",1011,1013,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",1011,1013,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",2047,2049,0,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,1.34218e+08,0
"ClFFT","Outplace","Complex","double",2,"oddshape",2047,2049,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",2047,2049,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",2047,2049,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",2047,2049,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",4095,4097,0,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,5.36871e+08,0
"ClFFT","Outplace","Complex","double",2,"oddshape",4095,4097,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",4095,4097,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",4095,4097,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",4095,4097,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",8191,8193,0,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,2.14748e+09,0
"ClFFT","Outplace","Complex","double",2,"oddshape",8191,8193,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",8191,8193,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",8191,8193,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",2,"oddshape",8191,8193,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",61,67,69,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,9.0241e+06,0
"ClFFT","Outplace","Complex","double",3,"oddshape",61,67,69,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",61,67,69,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",61,67,69,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",61,67,69,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",126,127,129,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,6.60563e+07,0
"ClFFT","Outplace","Complex","double",3,"oddshape",126,127,129,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",126,127,129,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",126,127,129,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",126,127,129,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",126,255,129,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,1.32633e+08,0
"ClFFT","Outplace","Complex","double",3,"oddshape",126,255,129,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",126,255,129,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",126,255,129,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",126,255,129,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",255,254,259,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,5.36814e+08,0
"ClFFT","Outplace","Complex","double",3,"oddshape",255,254,259,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",255,254,259,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",255,254,259,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",255,254,259,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",511,513,509,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,4.26979e+09,0
"ClFFT","Outplace","Complex","double",3,"oddshape",511,513,509,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",511,513,509,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",511,513,509,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",511,513,509,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,513,509,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,8.54793e+09,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,513,509,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,513,509,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,513,509,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,513,509,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,1021,509,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,1.70125e+10,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,1021,509,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,1021,509,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,1021,509,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,1021,509,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,1021,1025,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,3.4259e+10,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,1021,1025,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,1021,1025,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,1021,1025,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",3,"oddshape",1023,1021,1025,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","double",1,"powerof2",262144,0,0,0,"Success",3.62566,0.002982,4.72101,0.671977,1.2255,1.01862,0.708952,0.571844,8.92208,8.38861e+06,4.71859e+06
"ClFFT","Outplace","Complex","double",1,"powerof2",262144,0,0,1,"Success",3.61554,0.002868,4.69215,0.669944,1.22639,1.01528,0.703406,0.561288,8.87243,8.38861e+06,4.71859e+06
"ClFFT","Outplace","Complex","double",1,"powerof2",262144,0,0,2,"Success",3.57488,0.002744,4.81633,0.666973,1.22459,1.01539,0.667394,0.560945,8.95543,8.38861e+06,4.71859e+06
"ClFFT","Outplace","Complex","double",1,"powerof2",262144,0,0,3,"Success",3.55732,0.002918,4.7606,0.673602,1.20902,1.01873,0.655446,0.559985,8.88136,8.38861e+06,4.71859e+06
"ClFFT","Outplace","Complex","double",1,"powerof2",262144,0,0,4,"Success",3.64345,0.002856,4.71053,0.759815,1.21701,1.01255,0.653545,0.562488,8.91993,8.38861e+06,4.71859e+06
"ClFFT","Outplace","Complex","double",1,"powerof2",1048576,0,0,0,"Success",14.3427,0.002642,6.47152,2.0357,5.18043,5.00867,2.11735,0.555842,21.3732,3.35544e+07,1.78258e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",1048576,0,0,1,"Success",14.3646,0.002687,6.42731,2.02441,5.18053,5.01213,2.147,0.564365,21.3595,3.35544e+07,1.78258e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",1048576,0,0,2,"Success",14.3688,0.002735,6.43394,2.02577,5.17193,5.0248,2.14583,0.567349,21.3733,3.35544e+07,1.78258e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",1048576,0,0,3,"Success",14.3502,0.002756,6.47143,2.03132,5.16016,5.01364,2.14459,0.564629,21.3895,3.35544e+07,1.78258e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",1048576,0,0,4,"Success",14.3427,0.002844,6.47765,2.03322,5.18118,4.97643,2.15133,0.564232,21.3879,3.35544e+07,1.78258e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",2097152,0,0,0,"Success",27.5792,0.002768,7.69935,3.8678,10.0801,9.91487,3.71582,0.612646,35.8945,6.71089e+07,3.56516e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",2097152,0,0,1,"Success",27.5571,0.002958,7.73056,3.87004,10.0721,9.89712,3.71718,0.603339,35.8946,6.71089e+07,3.56516e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",2097152,0,0,2,"Success",27.616,0.002826,7.72559,3.88157,10.1365,9.88349,3.71391,0.602257,35.9473,6.71089e+07,3.56516e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",2097152,0,0,3,"Success",27.6485,0.002904,7.75046,3.86194,10.1693,9.90025,3.71637,0.605059,36.0075,6.71089e+07,3.56516e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",2097152,0,0,4,"Success",27.5544,0.002782,7.73752,3.86996,10.106,9.86253,3.71524,0.611241,35.9066,6.71089e+07,3.56516e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",4194304,0,0,0,"Success",55.7898,0.002817,8.97249,7.55534,20.6217,20.3571,7.25505,0.62268,65.3885,1.34218e+08,6.9206e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",4194304,0,0,1,"Success",56.011,0.002855,9.00441,7.56152,20.8221,20.355,7.27184,0.643914,65.6628,1.34218e+08,6.9206e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",4194304,0,0,2,"Success",56.0781,0.002891,8.97134,7.55667,20.7573,20.4895,7.27395,0.642572,65.6955,1.34218e+08,6.9206e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",4194304,0,0,3,"Success",55.9027,0.00291,8.97088,7.54283,20.7761,20.3101,7.27303,0.638451,65.5156,1.34218e+08,6.9206e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",4194304,0,0,4,"Success",55.6913,0.002798,8.97294,7.54472,20.6405,20.2338,7.27166,0.647278,65.315,1.34218e+08,6.9206e+07
"ClFFT","Outplace","Complex","double",1,"powerof2",8388608,0,0,0,"Success",106.619,0.002501,6.85133,14.7991,38.819,38.576,14.424,0.809882,114.283,2.68435e+08,1.38412e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",8388608,0,0,1,"Success",106.522,0.002662,6.81944,14.7986,38.6859,38.6226,14.4146,0.950599,114.296,2.68435e+08,1.38412e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",8388608,0,0,2,"Success",106.579,0.002629,6.8349,14.794,38.7765,38.5853,14.4223,0.814983,114.232,2.68435e+08,1.38412e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",8388608,0,0,3,"Success",106.604,0.002547,6.84457,14.8072,38.7638,38.6189,14.4138,0.810031,114.262,2.68435e+08,1.38412e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",8388608,0,0,4,"Success",106.842,0.002618,6.85963,14.8162,38.9477,38.6536,14.4241,0.81412,114.519,2.68435e+08,1.38412e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",16777216,0,0,0,"Success",224.304,0.002714,7.2464,29.292,83.568,82.7336,28.7101,0.889053,232.443,5.36871e+08,2.76824e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",16777216,0,0,1,"Success",224.239,0.002594,7.25055,29.3172,83.4955,82.7315,28.6943,0.879092,232.372,5.36871e+08,2.76824e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",16777216,0,0,2,"Success",223.964,0.002753,7.27915,29.3337,83.3361,82.5763,28.7168,0.881326,232.128,5.36871e+08,2.76824e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",16777216,0,0,3,"Success",224.453,0.002743,7.28677,29.3279,83.569,82.8509,28.705,0.873406,232.617,5.36871e+08,2.76824e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",16777216,0,0,4,"Success",224.185,0.006393,7.29059,29.3228,83.3801,82.7633,28.7185,0.888555,232.371,5.36871e+08,2.76824e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",33554432,0,0,0,"Success",460.922,0.003139,7.91009,58.6582,172.849,171.514,57.8993,1.02021,469.856,1.07374e+09,5.53648e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",33554432,0,0,1,"Success",460.08,0.003073,7.92387,58.5976,172.362,171.445,57.6757,1.0117,469.02,1.07374e+09,5.53648e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",33554432,0,0,2,"Success",460.136,0.002662,7.90863,58.6021,172.474,171.601,57.458,1.01635,469.064,1.07374e+09,5.53648e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",33554432,0,0,3,"Success",460.332,0.002563,7.91686,58.5613,172.685,171.465,57.6192,1.01064,469.263,1.07374e+09,5.53648e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",33554432,0,0,4,"Success",464.706,0.002584,7.88646,63.4542,172.412,171.528,57.3112,1.02388,473.619,1.07374e+09,5.53648e+08
"ClFFT","Outplace","Complex","double",1,"powerof2",67108864,0,0,0,"Success",925.345,0.00256,7.93336,117.01,347.412,346.12,114.802,1.26912,934.551,2.14748e+09,1.1073e+09
"ClFFT","Outplace","Complex","double",1,"powerof2",67108864,0,0,1,"Success",925.635,0.002408,7.91364,116.877,347.41,346.613,114.735,1.28794,934.84,2.14748e+09,1.1073e+09
"ClFFT","Outplace","Complex","double",1,"powerof2",67108864,0,0,2,"Success",926.055,0.002662,7.88423,116.885,348.184,346.341,114.644,1.30048,935.243,2.14748e+09,1.1073e+09
"ClFFT","Outplace","Complex","double",1,"powerof2",67108864,0,0,3,"Success",926.168,0.002717,7.94133,117.464,348.009,345.884,114.809,1.29622,935.409,2.14748e+09,1.1073e+09
"ClFFT","Outplace","Complex","double",1,"powerof2",67108864,0,0,4,"Success",925.311,0.002366,7.92892,116.918,347.126,346.269,114.997,1.28322,934.526,2.14748e+09,1.1073e+09
"ClFFT","Outplace","Complex","double",1,"powerof2",134217728,0,0,0,"Success",1956.85,0.002847,7.87886,233.371,747.094,747.384,229,1.799,1966.53,4.29497e+09,2.21459e+09
"ClFFT","Outplace","Complex","double",1,"powerof2",134217728,0,0,1,"Success",1955.93,0.002557,7.90846,233.559,745.103,748.164,229.103,1.79095,1965.63,4.29497e+09,2.21459e+09
"ClFFT","Outplace","Complex","double",1,"powerof2",134217728,0,0,2,"Success",1955.95,0.002814,7.91944,233.534,745.168,748.092,229.158,1.79043,1965.67,4.29497e+09,2.21459e+09
"ClFFT","Outplace","Complex","double",1,"powerof2",134217728,0,0,3,"Success",1957.04,0.002646,7.90361,233.522,747.14,747.259,229.114,1.79449,1966.74,4.29497e+09,2.21459e+09
"ClFFT","Outplace","Complex","double",1,"powerof2",134217728,0,0,4,"Success",1955.02,0.002703,7.94074,233.046,745.809,747.322,228.843,1.81262,1964.78,4.29497e+09,2.21459e+09
"ClFFT","Outplace","Complex","double",2,"powerof2",512,512,0,0,"Success",2.66376,0.002808,3.53248,0.67387,0.699566,0.550809,0.739018,0.562338,6.76188,8.38861e+06,4.1943e+06
"ClFFT","Outplace","Complex","double",2,"powerof2",512,512,0,1,"Success",2.63011,0.002777,3.53632,0.675843,0.687109,0.546963,0.719704,0.56312,6.73284,8.38861e+06,4.1943e+06
"ClFFT","Outplace","Complex","double",2,"powerof2",512,512,0,2,"Success",2.59982,0.002706,3.51628,0.669751,0.682924,0.546749,0.699906,0.565569,6.68486,8.38861e+06,4.1943e+06
"ClFFT","Outplace","Complex","double",2,"powerof2",512,512,0,3,"Success",2.59138,0.002824,3.48089,0.665845,0.688103,0.551452,0.685454,0.564272,6.6399,8.38861e+06,4.1943e+06
"ClFFT","Outplace","Complex","double",2,"powerof2",512,512,0,4,"Success",2.61278,0.002579,3.44327,0.66937,0.717471,0.544766,0.680712,0.553659,6.61283,8.38861e+06,4.1943e+06
"ClFFT","Outplace","Complex","double",2,"powerof2",1024,1024,0,0,"Success",10.2738,0.00251,5.52284,2.02583,3.15482,2.94978,2.14284,0.554645,16.3543,3.35544e+07,1.67772e+07
"ClFFT","Outplace","Complex","double",2,"powerof2",1024,1024,0,1,"Success",10.3376,0.002565,5.51616,2.02762,3.15546,2.97819,2.17585,0.565869,16.4227,3.35544e+07,1.67772e+07
"ClFFT","Outplace","Complex","double",2,"powerof2",1024,1024,0,2,"Success",10.2844,0.002656,5.50072,2.02432,3.15874,2.93418,2.1666,0.571325,16.3596,3.35544e+07,1.67772e+07
"ClFFT","Outplace","Complex","double",2,"powerof2",1024,1024,0,3,"Success",10.3062,0.002709,5.60964,2.02828,3.16109,2.94258,2.17375,0.565049,16.4842,3.35544e+07,1.67772e+07
"ClFFT","Outplace","Complex","double",2,"powerof2",1024,1024,0,4,"Success",10.3077,0.002757,5.51782,2.0249,3.14927,2.96371,2.16934,0.561674,16.3905,3.35544e+07,1.67772e+07
"ClFFT","Outplace","Complex","double",2,"powerof2",2048,2048,0,0,"Success",50.0143,0.002668,8.36746,9.56771,15.7034,15.3987,9.34387,0.654852,59.0399,1.34218e+08,6.71089e+07
"ClFFT","Outplace","Complex","double",2,"powerof2",2048,2048,0,1,"Success",50.4415,0.002772,8.06367,9.55833,15.8882,15.6432,9.3512,0.639094,59.1477,1.34218e+08,6.71089e+07
"ClFFT","Outplace","Complex","double",2,"powerof2",2048,2048,0,2,"Success",50.1747,0.002601,8.22586,9.56363,15.7893,15.475,9.34625,0.629296,59.0331,1.34218e+08,6.71089e+07
"ClFFT","Outplace","Complex","double",2,"powerof2",2048,2048,0,3,"Success",50.0643,0.002666,8.09423,9.55967,15.6648,15.4922,9.34698,0.627006,58.7888,1.34218e+08,6.71089e+07
"ClFFT","Outplace","Complex","double",2,"powerof2",2048,2048,0,4,"Success",49.9443,0.002847,8.39894,9.56051,15.5821,15.4695,9.33158,0.620753,58.9675,1.34218e+08,6.71089e+07
"ClFFT","Outplace","Complex","double",2,"powerof2",4096,4096,0,0,"Success",157.846,0.002638,3.9264,29.3779,49.7733,49.9718,28.7227,0.726206,162.502,5.36871e+08,2.68435e+08
"ClFFT","Outplace","Complex","double",2,"powerof2",4096,4096,0,1,"Success",157.738,0.003276,3.91848,29.3693,49.7351,49.914,28.7192,0.723762,162.384,5.36871e+08,2.68435e+08
"ClFFT","Outplace","Complex","double",2,"powerof2",4096,4096,0,2,"Success",157.792,0.003326,3.92702,29.4106,49.7299,49.9274,28.7235,0.726533,162.45,5.36871e+08,2.68435e+08
"ClFFT","Outplace","Complex","double",2,"powerof2",4096,4096,0,3,"Success",157.78,0.003302,3.92507,29.3815,49.7669,49.8984,28.7323,0.727397,162.436,5.36871e+08,2.68435e+08
"ClFFT","Outplace","Complex","double",2,"powerof2",4096,4096,0,4,"Success",157.846,0.002691,3.91999,29.3921,49.7767,49.955,28.7219,0.735946,162.505,5.36871e+08,2.68435e+08
"ClFFT","Outplace","Complex","double",2,"powerof2",8192,8192,0,0,"Success",751.947,0.002727,4.89526,116.652,258.735,262.059,114.5,1.03234,757.878,2.14748e+09,1.07374e+09
"ClFFT","Outplace","Complex","double",2,"powerof2",8192,8192,0,1,"Success",751.909,0.002603,4.89225,116.6,258.765,262.047,114.497,1.02877,757.834,2.14748e+09,1.07374e+09
"ClFFT","Outplace","Complex","double",2,"powerof2",8192,8192,0,2,"Success",751.957,0.00268,4.89372,116.673,258.7,262.074,114.511,1.0318,757.886,2.14748e+09,1.07374e+09
"ClFFT","Outplace","Complex","double",2,"powerof2",8192,8192,0,3,"Success",751.895,0.002586,4.87273,116.71,258.763,261.904,114.517,1.05756,757.829,2.14748e+09,1.07374e+09
"ClFFT","Outplace","Complex","double",2,"powerof2",8192,8192,0,4,"Success",751.985,0.002715,4.89558,116.731,258.708,262.03,114.515,1.05592,757.94,2.14748e+09,1.07374e+09
"ClFFT","Outplace","Complex","double",3,"powerof2",64,64,64,0,"Success",2.80342,0.002778,2.24961,0.827533,0.63474,0.473013,0.867603,0.471,5.52735,8.38861e+06,0
"ClFFT","Outplace","Complex","double",3,"powerof2",64,64,64,1,"Success",2.77782,0.002925,2.22242,0.826809,0.628965,0.47797,0.843547,0.471273,5.47495,8.38861e+06,0
