; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270383394816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497014033,"CurrentTimeLocal","Fri Jun  9 15:13:53 2017","Hostname","c02n10"
; "Time_ContextCreate [ms]", 0.000159
; "Time_ContextDestroy [ms]", 4.7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,0,6,"Warmup",0.000596,0.002943,0.001127,0.000687,0.001339,0.001184,0.000271,0.001175,0.009746,4096,0,4096
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,1,6,"Warmup",0.000499,0.00214,0.000985,0.000403,0.001123,0.000994,0.000181,0.000974,0.007662,4096,0,4096
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,2,6,"Success",0.000514,0.002157,0.000981,0.000384,0.001108,0.001,0.000177,0.000928,0.007586,4096,0,4096
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,3,6,"Success",0.000468,0.002113,0.000937,0.000362,0.001082,0.000996,0.000148,0.000931,0.007363,4096,0,4096
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,4,6,"Success",0.000431,0.0019,0.00096,0.000358,0.00105,0.000977,0.000148,0.000919,0.007068,4096,0,4096
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,5,6,"Success",0.000437,0.001977,0.000942,0.000393,0.001017,0.000966,0.000147,0.000916,0.007122,4096,0,4096
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,6,6,"Success",0.000414,0.001878,0.000944,0.0004,0.001013,0.000962,0.00015,0.000912,0.006996,4096,0,4096
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,7,6,"Success",0.000515,0.002252,0.00095,0.000362,0.001049,0.000996,0.000164,0.000929,0.007561,4096,0,4096
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,8,6,"Success",0.000516,0.002083,0.000946,0.000361,0.001059,0.000978,0.000145,0.000915,0.007322,4096,0,4096
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,9,6,"Success",0.000507,0.002059,0.000939,0.000338,0.001056,0.000984,0.000151,0.000923,0.007278,4096,0,4096
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,10,6,"Success",0.000323,0.001781,0.000965,0.000326,0.000954,0.000964,0.000146,0.000901,0.006678,4096,0,4096
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,11,6,"Success",0.000511,0.002063,0.000947,0.000353,0.001054,0.000984,0.000146,0.00093,0.007317,4096,0,4096
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,0,7,"Warmup",0.000555,0.005938,0.003081,0.000931,0.229899,0.009638,0.001182,0.004228,0.255933,8192,0,8192
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,1,7,"Warmup",0.000626,0.00562,0.002259,0.00123,0.009373,0.010343,0.000837,0.004495,0.035197,8192,0,8192
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,2,7,"Success",0.000479,0.004394,0.002343,0.000792,0.009681,0.008424,0.000802,0.004503,0.031805,8192,0,8192
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,3,7,"Success",0.000501,0.009171,0.002511,0.000802,0.010092,0.010007,0.000833,0.004376,0.038664,8192,0,8192
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,4,7,"Success",0.000456,0.004227,0.00239,0.000803,0.009652,0.0101,0.000892,0.004537,0.033409,8192,0,8192
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,5,7,"Success",0.00045,0.004144,0.002461,0.000745,0.009044,0.009549,0.000839,0.00481,0.032388,8192,0,8192
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,6,7,"Success",0.000473,0.004223,0.002421,0.000715,0.009629,0.009389,0.000811,0.00438,0.032386,8192,0,8192
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,7,7,"Success",0.000339,0.003662,0.002466,0.000692,0.009721,0.009382,0.000891,0.004548,0.032058,8192,0,8192
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,8,7,"Success",0.000479,0.004331,0.002462,0.000704,0.009749,0.00944,0.000824,0.004723,0.03304,8192,0,8192
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,9,7,"Success",0.000424,0.00407,0.002593,0.000731,0.009432,0.009186,0.000796,0.004808,0.032367,8192,0,8192
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,10,7,"Success",0.000425,0.004036,0.002477,0.000706,0.009246,0.008633,0.0008,0.004986,0.031632,8192,0,8192
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,11,7,"Success",0.000326,0.003779,0.002465,0.000683,0.01018,0.009852,0.000815,0.004147,0.03257,8192,0,8192
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,0,8,"Warmup",0.000552,0.006104,0.002842,0.001601,0.027022,0.024281,0.002288,0.004997,0.070148,16384,0,16384
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,1,8,"Warmup",0.000535,0.004949,0.002607,0.002323,0.027826,0.026469,0.002484,0.004994,0.072604,16384,0,16384
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,2,8,"Success",0.000536,0.004857,0.002539,0.002201,0.026743,0.023725,0.002307,0.004712,0.067998,16384,0,16384
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,3,8,"Success",0.000514,0.004741,0.00243,0.002421,0.027326,0.023865,0.002423,0.004841,0.068897,16384,0,16384
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,4,8,"Success",0.000516,0.004736,0.002405,0.002123,0.026611,0.023875,0.002481,0.004911,0.067986,16384,0,16384
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,5,8,"Success",0.000502,0.004529,0.002328,0.002243,0.026298,0.025355,0.00269,0.005182,0.069475,16384,0,16384
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,6,8,"Success",0.000509,0.004592,0.002698,0.002323,0.027877,0.023634,0.002738,0.005362,0.07006,16384,0,16384
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,7,8,"Success",0.000517,0.00436,0.00263,0.002644,0.026639,0.023026,0.002404,0.004759,0.067317,16384,0,16384
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,8,8,"Success",0.000522,0.004557,0.002592,0.002431,0.027741,0.023143,0.002492,0.00512,0.06893,16384,0,16384
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,9,8,"Success",0.000501,0.004458,0.002403,0.00232,0.027803,0.027897,0.001972,0.005015,0.072712,16384,0,16384
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,10,8,"Success",0.00049,0.004652,0.002411,0.002487,0.027316,0.022834,0.002643,0.005018,0.068205,16384,0,16384
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,11,8,"Success",0.00053,0.004429,0.002394,0.0024,0.027321,0.024207,0.002622,0.004516,0.068757,16384,0,16384
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,0,9,"Warmup",0.000613,0.009124,0.005293,0.003433,0.189899,0.010775,0.005312,0.008947,0.233933,32768,0,32768
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,1,9,"Warmup",0.000618,0.009061,0.005235,0.005156,0.011342,0.009323,0.005131,0.008036,0.05457,32768,0,32768
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,2,9,"Success",0.000479,0.007483,0.00517,0.004821,0.012216,0.009597,0.00537,0.007679,0.053398,32768,0,32768
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,3,9,"Success",0.000343,0.007047,0.004985,0.004566,0.011258,0.014334,0.004851,0.00742,0.055182,32768,0,32768
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,4,9,"Success",0.000344,0.006958,0.004994,0.004001,0.01084,0.010115,0.005138,0.007646,0.050607,32768,0,32768
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,5,9,"Success",0.000364,0.006942,0.005191,0.004669,0.012212,0.011138,0.004826,0.007988,0.053887,32768,0,32768
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,6,9,"Success",0.000331,0.007,0.005,0.004779,0.011991,0.010533,0.004883,0.007753,0.052854,32768,0,32768
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,7,9,"Success",0.000332,0.006836,0.00556,0.004491,0.011548,0.009828,0.005133,0.008672,0.053082,32768,0,32768
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,8,9,"Success",0.000332,0.006642,0.005596,0.00457,0.011918,0.010466,0.005323,0.008935,0.054108,32768,0,32768
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,9,9,"Success",0.000455,0.007437,0.005356,0.004803,0.012051,0.010097,0.005084,0.009485,0.055485,32768,0,32768
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,10,9,"Success",0.00046,0.006878,0.00543,0.004163,0.011814,0.010506,0.004717,0.008395,0.052955,32768,0,32768
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,11,9,"Success",0.000475,0.007173,0.005268,0.004349,0.012425,0.010544,0.005203,0.008288,0.054435,32768,0,32768
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,0,10,"Warmup",0.001805,0.009641,0.005785,0.023243,0.038969,0.322532,0.008249,0.008506,0.419225,65536,0,65536
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,1,10,"Warmup",0.000589,0.009156,0.005435,0.006033,0.016058,0.013998,0.006704,0.00705,0.065451,65536,0,65536
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,2,10,"Success",0.000535,0.00752,0.005214,0.005912,0.016531,0.014586,0.006508,0.008119,0.065462,65536,0,65536
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,3,10,"Success",0.000712,0.007802,0.005294,0.006039,0.014964,0.015386,0.006954,0.007968,0.065738,65536,0,65536
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,4,10,"Success",0.000491,0.007461,0.005021,0.006329,0.019639,0.014438,0.007263,0.008229,0.069491,65536,0,65536
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,5,10,"Success",0.000439,0.007304,0.005225,0.005985,0.01814,0.014401,0.006859,0.008161,0.067065,65536,0,65536
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,6,10,"Success",0.00043,0.007255,0.005554,0.005816,0.017954,0.014158,0.006855,0.008369,0.066942,65536,0,65536
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,7,10,"Success",0.000432,0.007107,0.005253,0.0061,0.020097,0.014108,0.007195,0.007927,0.068884,65536,0,65536
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,8,10,"Success",0.000423,0.007438,0.005454,0.005937,0.01917,0.015082,0.006627,0.008066,0.068637,65536,0,65536
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,9,10,"Success",0.000432,0.00729,0.005276,0.005699,0.019068,0.015041,0.006851,0.008061,0.068281,65536,0,65536
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,10,10,"Success",0.005165,0.007676,0.005196,0.00614,0.017528,0.014193,0.006687,0.007299,0.070422,65536,0,65536
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,11,10,"Success",0.000486,0.007336,0.005098,0.005839,0.018718,0.014398,0.007194,0.007524,0.067165,65536,0,65536
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,0,11,"Warmup",0.002411,0.010187,0.019218,0.048285,0.020523,0.020686,0.016755,0.02979,0.168465,131072,0,131072
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,1,11,"Warmup",0.003034,0.008741,0.005807,0.042022,0.022784,0.021624,0.016311,0.008933,0.129758,131072,0,131072
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,2,11,"Success",0.000394,0.007038,0.005191,0.021206,0.024963,0.019657,0.016456,0.008422,0.103764,131072,0,131072
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,3,11,"Success",0.00036,0.007043,0.005392,0.018891,0.026463,0.018241,0.016282,0.010905,0.104011,131072,0,131072
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,4,11,"Success",0.000378,0.006844,0.005213,0.018249,0.024913,0.020505,0.015729,0.008288,0.100789,131072,0,131072
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,5,11,"Success",0.000509,0.007529,0.005539,0.018562,0.024402,0.020097,0.015846,0.00824,0.10116,131072,0,131072
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,6,11,"Success",0.000376,0.006633,0.005579,0.018056,0.025556,0.020876,0.015978,0.008477,0.102061,131072,0,131072
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,7,11,"Success",0.000374,0.006584,0.005193,0.018816,0.024625,0.021054,0.015795,0.009338,0.102312,131072,0,131072
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,8,11,"Success",0.00037,0.006745,0.005617,0.018352,0.025626,0.019771,0.016269,0.008085,0.101259,131072,0,131072
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,9,11,"Success",0.000379,0.006784,0.005113,0.017694,0.025055,0.019692,0.015883,0.007966,0.099095,131072,0,131072
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,10,11,"Success",0.000472,0.007416,0.005282,0.018073,0.024692,0.019269,0.016263,0.0087,0.100595,131072,0,131072
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,11,11,"Success",0.000372,0.006774,0.00543,0.017553,0.025665,0.019826,0.016239,0.008319,0.100745,131072,0,131072
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,0,12,"Warmup",0.004557,0.00962,0.005858,0.097584,0.032377,0.028031,0.031438,0.035487,0.245421,262144,0,262144
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,1,12,"Warmup",0.002667,0.008045,0.005769,0.052775,0.034139,0.029902,0.03292,0.008066,0.174673,262144,0,262144
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,2,12,"Success",0.000538,0.007544,0.005443,0.041465,0.032741,0.029971,0.033585,0.008756,0.160628,262144,0,262144
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,3,12,"Success",0.000595,0.007752,0.005562,0.042627,0.035393,0.029374,0.033568,0.00793,0.163397,262144,0,262144
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,4,12,"Success",0.000546,0.007105,0.005407,0.039821,0.037344,0.031974,0.033896,0.007758,0.164402,262144,0,262144
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,5,12,"Success",0.0005,0.00719,0.005623,0.041592,0.036553,0.033937,0.03286,0.008101,0.166912,262144,0,262144
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,6,12,"Success",0.000476,0.007458,0.005674,0.044741,0.034987,0.031619,0.032789,0.00833,0.166621,262144,0,262144
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,7,12,"Success",0.000491,0.007213,0.005412,0.037449,0.035454,0.031284,0.032374,0.008291,0.158759,262144,0,262144
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,8,12,"Success",0.000458,0.006976,0.005331,0.036574,0.036721,0.033697,0.033969,0.008367,0.162537,262144,0,262144
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,9,12,"Success",0.00049,0.007128,0.005373,0.043836,0.035773,0.030991,0.037226,0.008237,0.169643,262144,0,262144
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,10,12,"Success",0.000482,0.007237,0.005369,0.040603,0.036608,0.033754,0.033238,0.008334,0.166074,262144,0,262144
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,11,12,"Success",0.00047,0.007141,0.005419,0.041656,0.034488,0.034063,0.033245,0.008206,0.165247,262144,0,262144
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,0,13,"Warmup",0.003177,0.009656,0.006108,0.20056,0.063235,0.37265,0.066014,0.05155,0.773549,524288,0,524288
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,1,13,"Warmup",0.003907,0.009252,0.006014,0.13593,0.056122,0.0522,0.067182,0.008289,0.339299,524288,0,524288
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,2,13,"Success",0.000508,0.007748,0.005989,0.08007,0.058806,0.050034,0.074088,0.009499,0.287291,524288,0,524288
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,3,13,"Success",0.000531,0.0078,0.006121,0.081616,0.060064,0.052288,0.067131,0.010001,0.286157,524288,0,524288
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,4,13,"Success",0.000364,0.00692,0.006036,0.080575,0.062332,0.054527,0.073407,0.00967,0.294296,524288,0,524288
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,5,13,"Success",0.000534,0.007427,0.005967,0.083852,0.058093,0.051703,0.067175,0.009507,0.284855,524288,0,524288
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,6,13,"Success",0.000398,0.006984,0.005616,0.079436,0.063105,0.052492,0.077061,0.009342,0.294906,524288,0,524288
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,7,13,"Success",0.000501,0.007524,0.006002,0.081849,0.060059,0.049423,0.067684,0.010199,0.283709,524288,0,524288
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,8,13,"Success",0.000399,0.007,0.005476,0.079049,0.058273,0.05453,0.07241,0.009625,0.28735,524288,0,524288
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,9,13,"Success",0.000349,0.00705,0.005464,0.080466,0.061286,0.050112,0.068295,0.009764,0.283131,524288,0,524288
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,10,13,"Success",0.000365,0.00685,0.00563,0.077351,0.061164,0.053519,0.071682,0.010076,0.287083,524288,0,524288
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,11,13,"Success",0.000356,0.00689,0.005611,0.081178,0.058946,0.04465,0.06865,0.009456,0.276294,524288,0,524288
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,0,14,"Warmup",0.00292,0.010528,0.006217,0.454845,0.111034,0.073871,0.14779,0.087322,0.895127,1048576,0,1048576
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,1,14,"Warmup",0.003015,0.008796,0.00599,0.346764,0.094465,0.076103,0.146901,0.009239,0.692004,1048576,0,1048576
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,2,14,"Success",0.000677,0.007918,0.006004,0.134449,0.086756,0.074942,0.146942,0.009087,0.467186,1048576,0,1048576
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,3,14,"Success",0.000526,0.007439,0.005694,0.136849,0.088812,0.07902,0.147799,0.008968,0.475562,1048576,0,1048576
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,4,14,"Success",0.000416,0.007305,0.005788,0.134997,0.087743,0.073333,0.148612,0.009057,0.467643,1048576,0,1048576
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,5,14,"Success",0.000493,0.007367,0.005888,0.138401,0.088857,0.07245,0.149859,0.009066,0.472999,1048576,0,1048576
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,6,14,"Success",0.000458,0.007185,0.005656,0.136234,0.084709,0.08286,0.149292,0.009475,0.476361,1048576,0,1048576
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,7,14,"Success",0.000452,0.007255,0.005819,0.134354,0.087198,0.079641,0.151871,0.008889,0.476032,1048576,0,1048576
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,8,14,"Success",0.000487,0.007425,0.005857,0.135493,0.085006,0.075504,0.148035,0.008974,0.467187,1048576,0,1048576
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,9,14,"Success",0.000488,0.007307,0.00596,0.13518,0.084599,0.078778,0.148874,0.009284,0.470949,1048576,0,1048576
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,10,14,"Success",0.000451,0.007385,0.005964,0.137831,0.087919,0.080378,0.151007,0.008925,0.480256,1048576,0,1048576
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,11,14,"Success",0.000487,0.007342,0.006066,0.140944,0.0867,0.081565,0.151977,0.00868,0.484321,1048576,0,1048576
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,64,0,15,"Warmup",0.002636,0.0094,0.005517,0.956569,0.146,0.103602,0.312967,0.155058,1.692266,2097152,0,2097152
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,64,1,15,"Warmup",0.003199,0.008488,0.00581,0.740041,0.145723,0.100922,0.313868,0.008152,1.326646,2097152,0,2097152
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,64,2,15,"Success",0.000761,0.007952,0.005944,0.258176,0.152762,0.101706,0.313534,0.008441,0.849733,2097152,0,2097152
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,64,3,15,"Success",0.000511,0.007884,0.006196,0.258632,0.133908,0.105881,0.317286,0.008621,0.839333,2097152,0,2097152
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,64,4,15,"Success",0.000466,0.007744,0.005749,0.262543,0.135842,0.102509,0.312357,0.008462,0.836104,2097152,0,2097152
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,64,5,15,"Success",0.000512,0.007791,0.005809,0.260387,0.14051,0.101991,0.323815,0.008665,0.849974,2097152,0,2097152
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,64,6,15,"Success",0.000433,0.007479,0.005749,0.264614,0.135077,0.102842,0.31397,0.007983,0.838583,2097152,0,2097152
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,64,7,15,"Success",0.000508,0.007607,0.005774,0.259174,0.142381,0.103754,0.320261,0.008935,0.848888,2097152,0,2097152
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,64,8,15,"Success",0.000669,0.007441,0.005947,0.263862,0.138652,0.104771,0.313745,0.008494,0.844041,2097152,0,2097152
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,64,9,15,"Success",0.000482,0.007593,0.005741,0.258081,0.138423,0.121513,0.310492,0.008444,0.851195,2097152,0,2097152
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,64,10,15,"Success",0.000542,0.017179,0.005892,0.25899,0.138128,0.103487,0.313654,0.008214,0.846539,2097152,0,2097152
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,64,11,15,"Success",0.000515,0.007703,0.005698,0.258879,0.140236,0.10491,0.31461,0.00814,0.841165,2097152,0,2097152
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,128,0,16,"Warmup",0.002734,0.042255,0.013631,2.180225,2.708771,3.999288,0.632269,0.306434,9.886195,4194304,0,4194304
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,128,1,16,"Warmup",0.003862,0.018603,0.011878,1.588569,0.268137,0.201011,0.633811,0.010576,2.736943,4194304,0,4194304
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,128,2,16,"Success",0.00054,0.015035,0.011441,0.509559,0.981173,0.205072,0.62595,0.00939,2.358682,4194304,0,4194304
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,128,3,16,"Success",0.000461,0.014012,0.010926,0.505276,0.273393,0.201125,0.625789,0.009598,1.641115,4194304,0,4194304
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,128,4,16,"Success",0.000497,0.013922,0.010663,0.50531,0.263643,0.201657,0.625138,0.009166,1.630511,4194304,0,4194304
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,128,5,16,"Success",0.000497,0.014042,0.010545,0.503585,0.264423,0.199339,0.626199,0.009399,1.62854,4194304,0,4194304
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,128,6,16,"Success",0.000421,0.013894,0.010547,0.504527,0.264674,0.209386,0.622742,0.009085,1.6358,4194304,0,4194304
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,128,7,16,"Success",0.000495,0.013788,0.010508,0.50473,0.259221,0.206111,0.624671,0.00907,1.629092,4194304,0,4194304
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,128,8,16,"Success",0.00051,0.013642,0.010615,0.504995,0.262762,0.20598,0.625453,0.009148,1.633592,4194304,0,4194304
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,128,9,16,"Success",0.000502,0.013574,0.010447,0.504019,0.262732,0.205005,0.622158,0.010174,1.629097,4194304,0,4194304
"Fftw_mklwrapper","Inplace","Complex","float",3,"powerof2",64,64,128,10,16,"Success",0.000515,0.013558,0.010736,0.504103,0.270237,0.205909,0.621123,0.009666,1.636341,4194304,0,4194304
