; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497018323,"CurrentTimeLocal","Fri Jun  9 16:25:23 2017","Hostname","r02n01"
"Fftw_mklwrapper","Outplace","Real","float",2,"powerof2",32768,32768,0,2,28,"Success",0.02783,1.489305,1.380667,2502.937641,911.334856,691.605606,533.791026,482.571471,5125.140971,8590196736,0,4294967296
"Fftw_mklwrapper","Outplace","Real","float",2,"powerof2",32768,32768,0,3,28,"Success",0.027892,1.34067,1.269345,2500.374805,898.34124,693.258545,532.867261,397.338661,5024.820801,8590196736,0,4294967296
"Fftw_mklwrapper","Outplace","Real","float",2,"powerof2",32768,32768,0,4,28,"Success",0.011889,1.371945,1.273637,2516.88479,910.89701,692.647322,544.910809,497.228849,5165.228845,8590196736,0,4294967296
"Fftw_mklwrapper","Outplace","Real","float",2,"powerof2",32768,32768,0,5,28,"Success",0.011833,1.373141,1.298906,2482.10752,905.572869,691.610009,529.909861,449.570028,5061.456978,8590196736,0,4294967296
"Fftw_mklwrapper","Outplace","Real","float",2,"powerof2",32768,32768,0,6,28,"Success",0.013066,1.338974,1.3018,2503.23493,909.876421,693.114332,540.604439,396.138106,5045.624384,8590196736,0,4294967296
"Fftw_mklwrapper","Outplace","Real","float",2,"powerof2",32768,32768,0,7,28,"Success",0.027449,1.4561,1.414936,2501.88197,910.763752,689.302352,533.887065,413.421512,5052.157646,8590196736,0,4294967296
"Fftw_mklwrapper","Outplace","Real","float",2,"powerof2",32768,32768,0,8,28,"Success",0.011929,1.307086,1.237319,2557.301948,909.036451,699.984545,541.861863,395.802916,5106.546261,8590196736,0,4294967296
"Fftw_mklwrapper","Outplace","Real","float",2,"powerof2",32768,32768,0,9,28,"Success",0.012254,1.43564,1.333845,2505.940623,919.597067,699.763305,531.913166,395.917499,5055.916108,8590196736,0,4294967296
"Fftw_mklwrapper","Outplace","Real","float",2,"powerof2",32768,32768,0,10,28,"Success",0.012723,1.298402,1.313295,2502.156843,903.828355,692.258264,534.126388,395.233079,5030.230021,8590196736,0,4294967296
"Fftw_mklwrapper","Outplace","Real","float",2,"powerof2",32768,32768,0,11,28,"Success",0.012507,1.356155,1.326317,2517.658899,909.125307,690.521282,536.046702,395.732316,5051.781818,8590196736,0,4294967296
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,3,0,0,29,"Warmup",0.000636,0.003289,0.00122,0.000331,0.005823,0.00491,0.000357,0.002926,0.020364,84,0,36
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,3,0,1,29,"Warmup",0.000487,0.0019,0.001103,9e-05,0.005454,0.004575,8.2e-05,0.00295,0.017659,84,0,36
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,3,0,2,29,"Success",0.000444,0.002309,0.001152,0.000116,0.00494,0.004645,5.1e-05,0.002986,0.017426,84,0,36
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,3,0,3,29,"Success",0.000475,0.002416,0.001243,8.5e-05,0.005179,0.004983,5.2e-05,0.003284,0.018374,84,0,36
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,3,0,4,29,"Success",0.000449,0.002276,0.001148,8.6e-05,0.005017,0.00518,0.000178,0.003052,0.018095,84,0,36
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,3,0,5,29,"Success",0.000463,0.002236,0.001142,8.6e-05,0.004896,0.004526,0.000368,0.003292,0.017528,84,0,36
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,3,0,6,29,"Success",0.000452,0.002261,0.001151,9e-05,0.005584,0.005042,0.000372,0.002803,0.018289,84,0,36
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,3,0,7,29,"Success",0.000463,0.00217,0.001029,8.8e-05,0.00508,0.005016,0.000362,0.003037,0.01778,84,0,36
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,3,0,8,29,"Success",0.000448,0.002178,0.000895,9.2e-05,0.005003,0.005468,7.4e-05,0.003319,0.018196,84,0,36
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,3,0,9,29,"Success",0.000475,0.002174,0.000887,8.8e-05,0.005005,0.004674,0.000361,0.002972,0.017167,84,0,36
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,3,0,10,29,"Success",0.000444,0.002273,0.001129,9e-05,0.00529,0.005025,5.6e-05,0.003144,0.018098,84,0,36
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,3,0,11,29,"Success",0.000469,0.002251,0.00118,8.7e-05,0.004935,0.004467,0.000368,0.003107,0.017529,84,0,36
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,5,0,0,47,"Warmup",0.000608,0.002715,0.001579,0.000368,0.005969,0.007641,0.000655,0.002028,0.022052,220,0,100
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,5,0,1,47,"Warmup",0.000519,0.002411,0.001214,0.000116,0.006013,0.006306,0.000609,0.002329,0.019939,220,0,100
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,5,0,2,47,"Success",0.000485,0.002278,0.001194,9e-05,0.006646,0.005828,0.000199,0.002279,0.019669,220,0,100
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,5,0,3,47,"Success",0.00051,0.002279,0.001243,8.9e-05,0.005826,0.006191,0.000475,0.002198,0.019206,220,0,100
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,5,0,4,47,"Success",0.000495,0.002359,0.001212,8.8e-05,0.005613,0.006528,0.000497,0.002754,0.019929,220,0,100
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,5,0,5,47,"Success",0.0005,0.002201,0.001205,9.2e-05,0.006109,0.005942,0.000656,0.002104,0.019201,220,0,100
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,5,0,6,47,"Success",0.000504,0.002235,0.001222,8.8e-05,0.005987,0.005883,0.000211,0.002093,0.018759,220,0,100
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,5,0,7,47,"Success",0.000572,0.002458,0.001149,0.000138,0.005735,0.006744,0.000459,0.002412,0.020172,220,0,100
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,5,0,8,47,"Success",0.000504,0.002261,0.001168,9.1e-05,0.005838,0.006058,0.000264,0.001867,0.018538,220,0,100
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,5,0,9,47,"Success",0.000502,0.002263,0.00121,9.3e-05,0.005729,0.006224,0.000635,0.002273,0.019311,220,0,100
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,5,0,10,47,"Success",0.0005,0.00223,0.001208,9.1e-05,0.005889,0.006022,0.000471,0.001857,0.01865,220,0,100
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,5,0,11,47,"Success",0.000485,0.002258,0.001226,8.7e-05,0.005813,0.006391,0.00046,0.002295,0.019536,220,0,100
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,9,0,0,30,"Warmup",0.000617,0.004632,0.002037,0.000567,0.001982,0.001748,0.000276,0.002094,0.014422,228,0,108
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,9,0,1,30,"Warmup",0.000465,0.002906,0.001794,0.000111,0.001203,0.000803,7.5e-05,0.001851,0.009622,228,0,108
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,9,0,2,30,"Success",0.00048,0.002832,0.001788,7.3e-05,0.001172,0.000769,7.3e-05,0.001835,0.00943,228,0,108
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,9,0,3,30,"Success",0.000457,0.002769,0.001747,6.8e-05,0.001179,0.000756,7e-05,0.001862,0.009296,228,0,108
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,9,0,4,30,"Success",0.00048,0.002932,0.001776,7.7e-05,0.001201,0.000819,6.9e-05,0.001873,0.009589,228,0,108
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,9,0,5,30,"Success",0.000459,0.002824,0.001764,7.6e-05,0.001166,0.000752,7e-05,0.001877,0.009351,228,0,108
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,9,0,6,30,"Success",0.000469,0.002838,0.001754,7.5e-05,0.001187,0.000741,6.8e-05,0.001856,0.009349,228,0,108
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,9,0,7,30,"Success",0.000458,0.002783,0.001755,7.1e-05,0.001157,0.000746,7e-05,0.001828,0.009232,228,0,108
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,9,0,8,30,"Success",0.000475,0.002802,0.001756,7.6e-05,0.001167,0.000741,6.9e-05,0.001821,0.009268,228,0,108
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,9,0,9,30,"Success",0.000455,0.002787,0.001808,7.5e-05,0.001156,0.000758,7e-05,0.00182,0.009289,228,0,108
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,9,0,10,30,"Success",0.00046,0.002805,0.001774,7.5e-05,0.001162,0.000749,7.1e-05,0.001862,0.009315,228,0,108
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",3,9,0,11,30,"Success",0.000453,0.002796,0.001774,7.2e-05,0.001156,0.00076,6.7e-05,0.001847,0.009288,228,0,108
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,7,0,0,59,"Warmup",0.000674,0.00269,0.001489,0.000521,0.006811,0.006105,0.000716,0.002338,0.021835,420,0,196
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,7,0,1,59,"Warmup",0.000525,0.002304,0.001184,0.000144,0.006058,0.005526,0.000412,0.003016,0.01969,420,0,196
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,7,0,2,59,"Success",0.000503,0.00224,0.001254,0.000138,0.005481,0.005433,0.000556,0.002656,0.018742,420,0,196
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,7,0,3,59,"Success",0.000479,0.002164,0.001249,0.000143,0.005419,0.005934,0.000469,0.002786,0.01902,420,0,196
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,7,0,4,59,"Success",0.000486,0.002156,0.001613,0.000142,0.005109,0.004762,0.000577,0.003094,0.018312,420,0,196
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,7,0,5,59,"Success",0.000471,0.00232,0.00116,0.000141,0.005353,0.005784,0.000178,0.002672,0.018659,420,0,196
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,7,0,6,59,"Success",0.000487,0.002152,0.0011,0.000132,0.005617,0.00578,0.000568,0.001919,0.018353,420,0,196
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,7,0,7,59,"Success",0.00047,0.002136,0.00116,0.000145,0.005518,0.005667,7.4e-05,0.003179,0.018988,420,0,196
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,7,0,8,59,"Success",0.000492,0.002067,0.001098,0.000143,0.005427,0.005086,0.000415,0.002661,0.017853,420,0,196
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,7,0,9,59,"Success",0.000483,0.00232,0.001296,0.000134,0.005635,0.005716,0.000179,0.003579,0.019908,420,0,196
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,7,0,10,59,"Success",0.000496,0.002128,0.001152,0.000136,0.005154,0.005367,0.000447,0.002458,0.017713,420,0,196
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,7,0,11,59,"Success",0.000467,0.002257,0.001236,0.000134,0.005291,0.005935,0.000543,0.002607,0.018865,420,0,196
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,9,0,0,31,"Warmup",0.000567,0.00391,0.002225,0.000255,0.001844,0.001622,0.000163,0.002056,0.013065,684,0,324
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,9,0,1,31,"Warmup",0.00046,0.002833,0.001774,0.0001,0.001527,0.001035,8.8e-05,0.001909,0.01012,684,0,324
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,9,0,2,31,"Success",0.0005,0.002787,0.001775,8e-05,0.001481,0.000978,8.7e-05,0.001858,0.009916,684,0,324
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,9,0,3,31,"Success",0.000466,0.002693,0.001781,8e-05,0.001476,0.000964,8.5e-05,0.001817,0.009717,684,0,324
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,9,0,4,31,"Success",0.000552,0.002764,0.001744,7.8e-05,0.001463,0.000966,8.6e-05,0.00182,0.009835,684,0,324
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,9,0,5,31,"Success",0.000453,0.002714,0.00174,8.7e-05,0.001465,0.000971,8.5e-05,0.001833,0.009692,684,0,324
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,9,0,6,31,"Success",0.000457,0.002739,0.001727,8.3e-05,0.001461,0.000957,8.6e-05,0.001847,0.009708,684,0,324
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,9,0,7,31,"Success",0.000454,0.002728,0.001768,8.2e-05,0.001473,0.000956,8.7e-05,0.001831,0.009727,684,0,324
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,9,0,8,31,"Success",0.000464,0.002716,0.001729,8e-05,0.001469,0.000959,8.5e-05,0.00184,0.009695,684,0,324
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,9,0,9,31,"Success",0.000443,0.00273,0.00174,8.3e-05,0.001471,0.000963,9.1e-05,0.001868,0.009728,684,0,324
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,9,0,10,31,"Success",0.00048,0.00272,0.001769,8.1e-05,0.001464,0.000962,8.5e-05,0.001841,0.009756,684,0,324
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,9,0,11,31,"Success",0.000462,0.002711,0.001726,7.8e-05,0.001473,0.000966,8.5e-05,0.001821,0.009676,684,0,324
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,25,0,0,48,"Warmup",0.000739,0.006068,0.003377,0.000188,0.003477,0.003128,0.000151,0.002288,0.019884,1020,0,500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,25,0,1,48,"Warmup",0.000461,0.004433,0.002602,9.6e-05,0.002172,0.001867,0.000124,0.00206,0.0142,1020,0,500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,25,0,2,48,"Success",0.000441,0.00424,0.002552,8.2e-05,0.002168,0.001768,0.000108,0.002046,0.013778,1020,0,500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,25,0,3,48,"Success",0.000438,0.004159,0.002592,7.9e-05,0.002148,0.001782,0.000105,0.001998,0.013664,1020,0,500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,25,0,4,48,"Success",0.000501,0.004166,0.002599,8.2e-05,0.00214,0.00176,0.000126,0.001993,0.013732,1020,0,500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,25,0,5,48,"Success",0.000477,0.004184,0.002597,8e-05,0.002119,0.001774,0.000125,0.001958,0.013678,1020,0,500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,25,0,6,48,"Success",0.000452,0.00415,0.002603,8e-05,0.002128,0.001758,0.000124,0.00199,0.013649,1020,0,500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,25,0,7,48,"Success",0.000415,0.004139,0.00257,8.1e-05,0.002144,0.001776,0.000125,0.001977,0.013598,1020,0,500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,25,0,8,48,"Success",0.000614,0.004706,0.002571,0.000125,0.002417,0.001906,0.00014,0.002012,0.014853,1020,0,500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,25,0,9,48,"Success",0.000436,0.004155,0.002579,8e-05,0.002152,0.001756,0.000122,0.002,0.013647,1020,0,500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,25,0,10,48,"Success",0.000455,0.004108,0.002588,8e-05,0.002138,0.001745,0.000125,0.001972,0.013576,1020,0,500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",5,25,0,11,48,"Success",0.000449,0.00407,0.002553,8e-05,0.002142,0.001784,0.000126,0.00202,0.013594,1020,0,500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,27,0,0,32,"Warmup",0.000745,0.006958,0.003247,0.00022,0.004171,0.003894,0.000182,0.002578,0.022443,1980,0,972
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,27,0,1,32,"Warmup",0.000511,0.004701,0.002904,0.000166,0.002968,0.002805,0.000114,0.002169,0.016758,1980,0,972
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,27,0,2,32,"Success",0.000516,0.004492,0.002928,0.00016,0.002883,0.002625,0.00011,0.002136,0.016226,1980,0,972
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,27,0,3,32,"Success",0.000462,0.004707,0.002858,0.000149,0.002919,0.002708,0.000113,0.002139,0.016434,1980,0,972
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,27,0,4,32,"Success",0.000587,0.005004,0.002758,0.000203,0.003128,0.002728,0.00011,0.002109,0.017008,1980,0,972
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,27,0,5,32,"Success",0.000476,0.004513,0.002828,0.000158,0.002891,0.002607,0.000109,0.002084,0.016035,1980,0,972
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,27,0,6,32,"Success",0.000459,0.004504,0.002784,0.000143,0.002852,0.00257,0.00011,0.002101,0.015898,1980,0,972
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,27,0,7,32,"Success",0.000434,0.004398,0.002776,0.000142,0.002866,0.002574,0.000109,0.002108,0.01579,1980,0,972
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,27,0,8,32,"Success",0.000472,0.00438,0.002729,0.000153,0.002861,0.00257,0.000112,0.002085,0.01574,1980,0,972
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,27,0,9,32,"Success",0.00046,0.004362,0.00274,0.000146,0.002842,0.002582,0.000115,0.002084,0.015713,1980,0,972
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,27,0,10,32,"Success",0.000483,0.004403,0.002741,0.00015,0.002858,0.002581,0.000112,0.002091,0.0158,1980,0,972
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",9,27,0,11,32,"Success",0.000437,0.004477,0.0028,0.000146,0.002851,0.002608,0.000114,0.00207,0.015878,1980,0,972
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,49,0,0,60,"Warmup",0.000621,0.009103,0.004001,0.000474,0.053711,0.016523,0.000508,0.00749,0.092929,2772,0,1372
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,49,0,1,60,"Warmup",0.000533,0.007451,0.003347,0.000226,0.016522,0.014247,0.000484,0.005888,0.049136,2772,0,1372
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,49,0,2,60,"Success",0.000661,0.006897,0.00333,0.000339,0.015693,0.013048,0.000544,0.005863,0.046762,2772,0,1372
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,49,0,3,60,"Success",0.000581,0.006925,0.003681,0.000194,0.014628,0.013484,0.00037,0.005427,0.045686,2772,0,1372
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,49,0,4,60,"Success",0.000595,0.007109,0.003497,0.000196,0.015442,0.014336,0.0005,0.005801,0.047844,2772,0,1372
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,49,0,5,60,"Success",0.000589,0.00699,0.003651,0.000332,0.015795,0.014547,0.000479,0.005548,0.048293,2772,0,1372
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,49,0,6,60,"Success",0.00059,0.006917,0.003623,0.000218,0.015506,0.014624,0.000622,0.005602,0.048072,2772,0,1372
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,49,0,7,60,"Success",0.000747,0.007412,0.003701,0.000298,0.014545,0.014113,0.000432,0.005443,0.047062,2772,0,1372
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,49,0,8,60,"Success",0.000582,0.006812,0.003608,0.00038,0.014882,0.014134,0.000484,0.006069,0.047325,2772,0,1372
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,49,0,9,60,"Success",0.000582,0.006852,0.003603,0.000208,0.014386,0.013516,0.000449,0.005812,0.045777,2772,0,1372
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,49,0,10,60,"Success",0.000595,0.006756,0.003417,0.000247,0.015694,0.014064,0.000502,0.005188,0.046831,2772,0,1372
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",7,49,0,11,60,"Success",0.000581,0.006843,0.003514,0.000199,0.015584,0.013037,0.000382,0.005328,0.045869,2772,0,1372
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",25,25,0,0,49,"Warmup",0.000619,0.009728,0.006697,0.000369,0.079079,0.022609,0.000653,0.007821,0.128127,5100,0,2500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",25,25,0,1,49,"Warmup",0.000626,0.007045,0.004674,0.000508,0.014087,0.023772,0.00051,0.008143,0.059768,5100,0,2500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",25,25,0,2,49,"Success",0.000732,0.007137,0.00478,0.000432,0.022274,0.023366,0.000594,0.007137,0.06685,5100,0,2500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",25,25,0,3,49,"Success",0.000644,0.007561,0.00452,0.000634,0.017443,0.022803,0.000484,0.009206,0.06369,5100,0,2500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",25,25,0,4,49,"Success",0.0006,0.007189,0.004592,0.000379,0.018867,0.025302,0.000467,0.008218,0.065998,5100,0,2500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",25,25,0,5,49,"Success",0.000622,0.006712,0.004546,0.000281,0.017326,0.022972,0.000452,0.008065,0.061348,5100,0,2500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",25,25,0,6,49,"Success",0.000632,0.006824,0.004538,0.000293,0.017943,0.025866,0.000612,0.008694,0.065777,5100,0,2500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",25,25,0,7,49,"Success",0.000637,0.006663,0.004725,0.000522,0.018928,0.025026,0.000462,0.007734,0.065066,5100,0,2500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",25,25,0,8,49,"Success",0.000623,0.006743,0.004506,0.000412,0.018487,0.024753,0.00055,0.009103,0.065556,5100,0,2500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",25,25,0,9,49,"Success",0.000612,0.006658,0.004506,0.000308,0.01775,0.022812,0.000471,0.017507,0.070989,5100,0,2500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",25,25,0,10,49,"Success",0.000632,0.006887,0.0047,0.000284,0.017507,0.024469,0.000535,0.008936,0.064319,5100,0,2500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",25,25,0,11,49,"Success",0.00062,0.006848,0.004568,0.000467,0.015878,0.02298,0.000448,0.009524,0.06171,5100,0,2500
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,27,0,0,33,"Warmup",0.000657,0.009056,0.006364,0.000818,0.555414,0.629149,0.001083,0.015047,1.218153,5940,0,2916
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,27,0,1,33,"Warmup",0.000817,0.010339,0.005985,0.000621,0.018164,0.021309,0.000619,0.007319,0.065581,5940,0,2916
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,27,0,2,33,"Success",0.00062,0.008373,0.005974,0.000488,0.014336,0.021026,0.000818,0.007615,0.059614,5940,0,2916
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,27,0,3,33,"Success",0.00066,0.008733,0.005873,0.000505,0.016771,0.02153,0.000746,0.008208,0.063398,5940,0,2916
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,27,0,4,33,"Success",0.0006,0.008631,0.005553,0.000376,0.017698,0.023675,0.000464,0.008843,0.066238,5940,0,2916
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,27,0,5,33,"Success",0.000662,0.008552,0.005255,0.000302,0.014729,0.020864,0.000538,0.008741,0.060007,5940,0,2916
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,27,0,6,33,"Success",0.000741,0.009081,0.005671,0.0003,0.014705,0.02309,0.000554,0.00802,0.062525,5940,0,2916
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,27,0,7,33,"Success",0.000668,0.007797,0.005484,0.0003,0.017325,0.022,0.00072,0.008685,0.063408,5940,0,2916
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,27,0,8,33,"Success",0.000713,0.009505,0.005447,0.000441,0.015069,0.022134,0.00053,0.008299,0.062511,5940,0,2916
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,27,0,9,33,"Success",0.000536,0.008856,0.005184,0.000309,0.017062,0.022069,0.00058,0.00914,0.064097,5940,0,2916
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,27,0,10,33,"Success",0.000557,0.009061,0.005625,0.00029,0.017321,0.016468,0.000588,0.006916,0.057191,5940,0,2916
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,27,0,11,33,"Success",0.00057,0.008834,0.005256,0.000424,0.015666,0.023913,0.000454,0.009396,0.064876,5940,0,2916
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,81,0,0,34,"Warmup",0.000635,0.010204,0.00698,0.000868,0.064404,0.029118,0.001614,0.009217,0.123538,17604,0,8748
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,81,0,1,34,"Warmup",0.000728,0.008976,0.007708,0.000947,0.025335,0.03116,0.001418,0.010545,0.087236,17604,0,8748
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,81,0,2,34,"Success",0.000506,0.009307,0.007987,0.00097,0.031555,0.031247,0.001407,0.009986,0.093371,17604,0,8748
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,81,0,3,34,"Success",0.001017,0.010089,0.007223,0.000967,0.024702,0.032949,0.001573,0.010616,0.089537,17604,0,8748
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,81,0,4,34,"Success",0.000703,0.009773,0.008757,0.000932,0.025666,0.029653,0.001841,0.010975,0.088685,17604,0,8748
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,81,0,5,34,"Success",0.000489,0.009451,0.007965,0.001048,0.025525,0.03086,0.001459,0.00857,0.085734,17604,0,8748
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,81,0,6,34,"Success",0.000492,0.009199,0.008382,0.000836,0.026678,0.029391,0.001338,0.008889,0.085568,17604,0,8748
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,81,0,7,34,"Success",0.000491,0.00994,0.008244,0.000939,0.027864,0.032055,0.00138,0.009707,0.090983,17604,0,8748
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,81,0,8,34,"Success",0.000492,0.009622,0.00816,0.00092,0.026121,0.031375,0.001787,0.008741,0.087596,17604,0,8748
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,81,0,9,34,"Success",0.000476,0.009431,0.007824,0.000997,0.026078,0.029224,0.001474,0.008924,0.084794,17604,0,8748
"Fftw_mklwrapper","Outplace","Real","float",2,"radix357",27,81,0,10,34,"Success",0.000558,0.009168,0.007746,0.00089,0.027781,0.029669,0.001743,0.009157,0.087085,17604,0,8748
