; "ClFFT Informations","Device","Tesla K20Xm","Hardware","OpenCL 1.2 CUDA","Software","352.39","OpenCL","OpenCL C 1.2 ","ComputeUnits","14"
; "Time_ContextCreate [ms]", 971.768
; "Time_ContextDestroy [ms]", 28.1309
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]"
ClFFT,Inplace,Real,float,2,3,625,343,0,1,8.52301,0.002179,5.89032,0.607881,0.508234,0.772948,0.439229,0.300521,14.717,858872,858872
ClFFT,Inplace,Real,float,2,3,625,343,0,2,8.40296,0.002317,6.22911,0.61315,0.538582,0.711664,0.441412,0.293487,14.9289,858872,858872
ClFFT,Inplace,Real,float,2,3,625,343,0,3,8.50025,0.00267,6.01099,0.611003,0.611132,0.710339,0.440176,0.293103,14.808,858872,858872
ClFFT,Inplace,Real,float,2,3,625,343,0,4,8.75159,0.002621,5.86206,0.607765,0.505681,0.858291,0.441973,0.305878,14.9235,858872,858872
ClFFT,Inplace,Real,float,2,3,729,2187,0,0,23.676,0.002372,14.1223,2.55164,2.06563,2.26426,2.34331,0.310555,38.1124,6.38604e+06,6.38604e+06
ClFFT,Inplace,Real,float,2,3,729,2187,0,1,23.2185,0.002325,14.004,2.51907,1.96975,2.23726,2.35517,0.303325,37.5292,6.38604e+06,6.38604e+06
ClFFT,Inplace,Real,float,2,3,729,2187,0,2,23.6543,0.002229,13.9721,2.51568,2.07881,2.3039,2.37109,0.304309,37.9338,6.38604e+06,6.38604e+06
ClFFT,Inplace,Real,float,2,3,729,2187,0,3,23.3896,0.002366,13.8802,2.52538,2.01653,2.24163,2.35776,0.305664,37.5789,6.38604e+06,6.38604e+06
ClFFT,Inplace,Real,float,2,3,729,2187,0,4,23.389,0.002114,14.0832,2.51392,1.98953,2.3082,2.34957,0.301401,37.7768,6.38604e+06,6.38604e+06
ClFFT,Inplace,Real,float,2,3,2187,2401,0,0,60.4587,0.00229,28.8368,7.9174,7.88261,7.93361,6.72674,0.331062,89.63,2.10136e+07,2.10136e+07
ClFFT,Inplace,Real,float,2,3,2187,2401,0,1,59.8406,0.002676,28.8631,8.01869,7.88579,7.93134,6.77592,0.338068,89.0456,2.10136e+07,2.10136e+07
ClFFT,Inplace,Real,float,2,3,2187,2401,0,2,60.4622,0.002268,29.4477,7.98301,7.99792,7.92661,6.75092,0.337301,90.2507,2.10136e+07,2.10136e+07
ClFFT,Inplace,Real,float,2,3,2187,2401,0,3,60.7609,0.002301,28.5857,7.91081,7.98895,8.11956,6.72279,0.346699,89.6969,2.10136e+07,2.10136e+07
ClFFT,Inplace,Real,float,2,3,2187,2401,0,4,60.5694,0.002213,28.8463,7.88754,7.98105,8.11378,6.75285,0.330323,89.7494,2.10136e+07,2.10136e+07
ClFFT,Inplace,Real,float,2,3,3125,6561,0,0,200.69,0.0028,18.8205,29.8299,60.9123,63.3055,27.2843,0.495888,220.011,8.20387e+07,8.20387e+07
ClFFT,Inplace,Real,float,2,3,3125,6561,0,1,200.698,0.002462,18.5879,29.7866,60.8671,63.3812,27.2792,0.51271,219.802,8.20387e+07,8.20387e+07
ClFFT,Inplace,Real,float,2,3,3125,6561,0,2,200.611,0.002823,18.9185,29.9383,60.9037,63.2985,27.2775,0.513048,220.047,8.20387e+07,8.20387e+07
ClFFT,Inplace,Real,float,2,3,3125,6561,0,3,201.279,0.002846,18.577,29.8341,60.9149,63.3628,27.2959,0.518121,220.378,8.20387e+07,8.20387e+07
ClFFT,Inplace,Real,float,2,3,3125,6561,0,4,200.408,0.002369,18.638,29.8461,60.9106,63.3207,27.2717,0.503739,219.553,8.20387e+07,8.20387e+07
ClFFT,Inplace,Real,float,3,3,125,125,125,0,11.8353,0.002276,4.34445,3.15453,0.569406,0.114215,4.14279,0.226333,16.4098,7.875e+06,63000
ClFFT,Inplace,Real,float,3,3,125,125,125,1,11.8264,0.002388,3.84329,3.10481,0.628863,0.114363,4.11806,0.224453,15.8977,7.875e+06,63000
ClFFT,Inplace,Real,float,3,3,125,125,125,2,11.884,0.002261,3.85777,3.09424,0.522394,0.113261,4.12201,0.22463,15.9698,7.875e+06,63000
ClFFT,Inplace,Real,float,3,3,125,125,125,3,11.6722,0.002168,4.07937,3.09747,0.516415,0.112697,4.12514,0.215841,15.9706,7.875e+06,63000
ClFFT,Inplace,Real,float,3,3,125,125,125,4,11.8264,0.002057,3.89482,3.08734,0.608487,0.114434,4.11956,0.216394,15.9408,7.875e+06,63000
ClFFT,Inplace,Real,float,3,3,125,243,128,0,19.3934,0.006463,4.45751,6.21245,0.656419,0.115291,7.81191,0.24803,24.1068,1.56764e+07,64512
ClFFT,Inplace,Real,float,3,3,125,243,128,1,19.2142,0.002328,4.52712,6.16345,0.598233,0.115702,7.82506,0.258363,24.0033,1.56764e+07,64512
ClFFT,Inplace,Real,float,3,3,125,243,128,2,19.277,0.00215,4.47319,6.1552,0.563987,0.11569,7.79256,0.261719,24.0153,1.56764e+07,64512
ClFFT,Inplace,Real,float,3,3,125,243,128,3,19.2035,0.002235,4.57673,6.24931,0.58329,0.115634,7.79688,0.242824,24.0265,1.56764e+07,64512
ClFFT,Inplace,Real,float,3,3,125,243,128,4,19.2118,0.00263,4.54886,6.13618,0.547625,0.115876,7.79795,0.257466,24.0221,1.56764e+07,64512
ClFFT,Inplace,Real,float,3,3,243,243,343,0,70.6101,0.002535,5.21003,29.7725,1.55286,0.126897,34.0621,0.353364,76.1771,8.13486e+07,334768
ClFFT,Inplace,Real,float,3,3,243,243,343,1,70.4855,0.002534,5.14157,29.6499,1.57062,0.128578,34.0784,0.349841,75.9807,8.13486e+07,334768
ClFFT,Inplace,Real,float,3,3,243,243,343,2,70.4938,0.002168,5.10151,29.62,1.58996,0.128781,34.0661,0.273308,75.872,8.13486e+07,334768
ClFFT,Inplace,Real,float,3,3,243,243,343,3,70.416,0.002303,4.97174,29.6935,1.50051,0.127547,34.0513,0.358231,75.7494,8.13486e+07,334768
ClFFT,Inplace,Real,float,3,3,243,243,343,4,70.7086,0.002734,4.97202,29.6765,1.52742,0.124622,34.0716,0.31975,76.0043,8.13486e+07,334768
ClFFT,Inplace,Real,float,3,3,625,729,343,0,466.98,0.002482,6.16641,225.81,3.49609,0.315469,231.02,0.374487,473.524,6.26118e+08,858872
ClFFT,Inplace,Real,float,3,3,625,729,343,1,466.784,0.002312,6.15716,225.252,3.47234,0.31286,231.441,0.387508,473.332,6.26118e+08,858872
ClFFT,Inplace,Real,float,3,3,625,729,343,2,466.312,0.002311,6.39136,225.139,3.47598,0.325097,231.128,0.374841,473.081,6.26118e+08,858872
ClFFT,Inplace,Real,float,3,3,625,729,343,3,467.6,0.002305,6.15709,225.542,3.52174,0.310788,231.805,0.380566,474.141,6.26118e+08,858872
ClFFT,Inplace,Real,float,3,3,625,729,343,4,466.123,0.002207,6.1392,224.994,3.48103,0.321363,231.026,0.387962,472.653,6.26118e+08,858872
ClFFT,Outplace,Complex,float,2,1,512,512,0,0,2.55077,0.003407,6.28639,0.995697,0.490285,0.234203,0.829474,0.388898,9.2306,4.1943e+06,2.09715e+06
ClFFT,Outplace,Complex,float,2,1,512,512,0,1,2.54043,0.004125,6.28046,0.993595,0.480852,0.234489,0.830287,0.406422,9.23249,4.1943e+06,2.09715e+06
ClFFT,Outplace,Complex,float,2,1,512,512,0,2,2.55042,0.003794,6.31451,0.997144,0.487561,0.234229,0.83038,0.407623,9.27743,4.1943e+06,2.09715e+06
ClFFT,Outplace,Complex,float,2,1,512,512,0,3,2.55077,0.003636,6.32065,0.992106,0.494655,0.233662,0.829115,0.402139,9.27858,4.1943e+06,2.09715e+06
ClFFT,Outplace,Complex,float,2,1,512,512,0,4,2.55953,0.00376,6.31506,0.997848,0.495174,0.233054,0.832331,0.400243,9.27982,4.1943e+06,2.09715e+06
ClFFT,Outplace,Complex,float,2,1,1024,1024,0,0,8.47281,0.003285,10.6175,2.95061,1.53395,1.18514,2.80184,0.413587,19.5081,1.67772e+07,8.38861e+06
ClFFT,Outplace,Complex,float,2,1,1024,1024,0,1,8.56051,0.00336,10.6406,2.92774,1.64678,1.18489,2.79973,0.397908,19.6034,1.67772e+07,8.38861e+06
ClFFT,Outplace,Complex,float,2,1,1024,1024,0,2,8.57916,0.00356,10.6134,2.9597,1.62701,1.18065,2.8105,0.406052,19.6032,1.67772e+07,8.38861e+06
ClFFT,Outplace,Complex,float,2,1,1024,1024,0,3,8.63797,0.00339,10.6791,2.94389,1.69967,1.18206,2.81095,0.4039,19.7254,1.67772e+07,8.38861e+06
ClFFT,Outplace,Complex,float,2,1,1024,1024,0,4,8.52847,0.003425,10.6628,2.94078,1.59263,1.18318,2.81051,0.402092,19.5979,1.67772e+07,8.38861e+06
ClFFT,Outplace,Complex,float,2,1,2048,2048,0,0,33.3834,0.003633,15.5438,11.7101,5.78463,5.20794,10.6792,0.480144,49.4122,6.71089e+07,3.35544e+07
ClFFT,Outplace,Complex,float,2,1,2048,2048,0,1,33.2725,0.003572,15.3025,11.6379,5.7539,5.21656,10.663,0.476806,49.0565,6.71089e+07,3.35544e+07
ClFFT,Outplace,Complex,float,2,1,2048,2048,0,2,33.3631,0.00365,15.4171,11.7282,5.76029,5.20654,10.6669,0.466457,49.2515,6.71089e+07,3.35544e+07
ClFFT,Outplace,Complex,float,2,1,2048,2048,0,3,33.3689,0.003743,15.3844,11.6533,5.84348,5.19858,10.6724,0.473062,49.2312,6.71089e+07,3.35544e+07
ClFFT,Outplace,Complex,float,2,1,2048,2048,0,4,33.2913,0.003593,15.3056,11.6855,5.76172,5.16488,10.6778,0.50142,49.1032,6.71089e+07,3.35544e+07
ClFFT,Outplace,Complex,float,2,1,4096,4096,0,0,166.903,0.003926,29.4665,45.2099,38.6347,38.3932,44.6635,0.519686,196.894,2.68435e+08,1.34218e+08
ClFFT,Outplace,Complex,float,2,1,4096,4096,0,1,167.367,0.00357,29.9161,45.1508,39.0505,38.5464,44.618,0.538455,197.826,2.68435e+08,1.34218e+08
ClFFT,Outplace,Complex,float,2,1,4096,4096,0,2,166.998,0.004133,29.4112,45.2129,38.5648,38.46,44.7589,0.535641,196.95,2.68435e+08,1.34218e+08
ClFFT,Outplace,Complex,float,2,1,4096,4096,0,3,167.308,0.003779,29.7804,45.1804,38.9529,38.5448,44.6283,0.521722,197.615,2.68435e+08,1.34218e+08
ClFFT,Outplace,Complex,float,2,1,4096,4096,0,4,167.016,0.00389,29.5401,45.2326,38.6595,38.4854,44.6375,0.531413,197.093,2.68435e+08,1.34218e+08
ClFFT,Outplace,Complex,float,3,1,63,67,65,0,2.26452,0.003735,6.87646,1.0104,0.290695,0.08739,0.874833,0.3222,9.46817,4.38984e+06,32760
ClFFT,Outplace,Complex,float,3,1,63,67,65,1,2.25362,0.003627,6.96436,1.00917,0.292357,0.083739,0.867122,0.317738,9.54073,4.38984e+06,32760
ClFFT,Outplace,Complex,float,3,1,63,67,65,2,2.26258,0.003528,6.85763,1.01263,0.297989,0.084385,0.866417,0.323162,9.44815,4.38984e+06,32760
ClFFT,Outplace,Complex,float,3,1,63,67,65,3,2.27939,0.003693,7.19265,1.02573,0.299982,0.083172,0.869325,0.316517,9.7935,4.38984e+06,32760
ClFFT,Outplace,Complex,float,3,1,63,67,65,4,2.26121,0.003667,7.27258,1.01219,0.293909,0.087237,0.866771,0.319275,9.85809,4.38984e+06,32760
ClFFT,Outplace,Complex,float,3,2,64,64,64,0,2.14414,0.003227,2.57939,0.996085,0.253041,0.066058,0.82787,0.303553,5.03154,4.1943e+06,32768
ClFFT,Outplace,Complex,float,3,2,64,64,64,1,2.13142,0.003238,2.57628,0.987822,0.2469,0.067629,0.827863,0.293637,5.00589,4.1943e+06,32768
ClFFT,Outplace,Complex,float,3,2,64,64,64,2,2.14446,0.003341,2.56751,0.999162,0.251906,0.066238,0.826053,0.295043,5.01177,4.1943e+06,32768
ClFFT,Outplace,Complex,float,3,2,64,64,64,3,2.1296,0.003325,2.54153,0.985026,0.248,0.068227,0.827205,0.289357,4.96525,4.1943e+06,32768
ClFFT,Outplace,Complex,float,3,2,64,64,64,4,2.13394,0.003357,2.58788,0.990236,0.248028,0.068084,0.826305,0.289096,5.01546,4.1943e+06,32768
ClFFT,Outplace,Complex,float,3,2,128,128,128,0,11.635,0.003577,4.613,5.8621,0.311009,0.081586,5.37901,0.324671,16.5776,3.35544e+07,131072
ClFFT,Outplace,Complex,float,3,2,128,128,128,1,11.5074,0.003457,4.62716,5.80932,0.363536,0.077945,5.25556,0.335004,16.4744,3.35544e+07,131072
ClFFT,Outplace,Complex,float,3,2,128,128,128,2,11.4351,0.003763,4.6265,5.81336,0.307093,0.078013,5.23538,0.3151,16.3817,3.35544e+07,131072
ClFFT,Outplace,Complex,float,3,2,128,128,128,3,11.4425,0.00351,4.62183,5.80118,0.319054,0.076417,5.24471,0.313551,16.3827,3.35544e+07,131072
ClFFT,Outplace,Complex,float,3,2,128,128,128,4,11.5143,0.003434,4.62453,5.8026,0.396546,0.076683,5.23724,0.314703,16.4584,3.35544e+07,131072
ClFFT,Outplace,Complex,float,3,2,128,256,128,0,22.6484,0.003651,4.65138,11.6094,0.505455,0.077942,10.4541,0.352694,27.6575,6.71089e+07,131072
ClFFT,Outplace,Complex,float,3,2,128,256,128,1,22.7224,0.003506,4.64663,11.5743,0.536428,0.078166,10.5323,0.366555,27.7406,6.71089e+07,131072
ClFFT,Outplace,Complex,float,3,2,128,256,128,2,22.6175,0.003415,4.71829,11.5853,0.502922,0.07711,10.451,0.35809,27.6989,6.71089e+07,131072
ClFFT,Outplace,Complex,float,3,2,128,256,128,3,22.5776,0.003455,4.68895,11.5635,0.503999,0.076815,10.432,0.379664,27.6514,6.71089e+07,131072
ClFFT,Outplace,Complex,float,3,2,128,256,128,4,22.6065,0.003607,4.58613,11.5897,0.493817,0.077533,10.4442,0.35789,27.5556,6.71089e+07,131072
ClFFT,Outplace,Complex,float,3,2,256,256,256,0,90.7699,0.003579,4.88211,45.221,0.751593,0.108221,44.6879,0.484123,96.141,2.68435e+08,524288
ClFFT,Outplace,Complex,float,3,2,256,256,256,1,90.6574,0.003636,4.64791,45.1569,0.744259,0.108171,44.6467,0.48974,95.7998,2.68435e+08,524288
ClFFT,Outplace,Complex,float,3,2,256,256,256,2,90.5374,0.003723,4.61805,45.0853,0.72427,0.109388,44.617,0.507924,95.6694,2.68435e+08,524288
ClFFT,Outplace,Complex,float,3,2,256,256,256,3,90.7341,0.003455,4.61536,45.1413,0.775397,0.111369,44.7047,0.481423,95.8355,2.68435e+08,524288
ClFFT,Outplace,Complex,float,3,2,256,256,256,4,90.6456,0.003779,4.74874,45.1372,0.757979,0.108121,44.6411,0.508966,95.9083,2.68435e+08,524288
ClFFT,Outplace,Complex,float,3,2,512,512,512,0,721.837,0.003645,6.69401,358.064,1.91574,0.2351,361.62,0.851989,729.387,2.14748e+09,2.09715e+06
ClFFT,Outplace,Complex,float,3,2,512,512,512,1,721.887,0.00347,6.75367,358.009,1.99463,0.234127,361.647,0.847699,729.493,2.14748e+09,2.09715e+06
ClFFT,Outplace,Complex,float,3,2,512,512,512,2,721.574,0.00351,6.70067,357.749,1.92199,0.235895,361.666,0.834915,729.114,2.14748e+09,2.09715e+06
ClFFT,Outplace,Complex,float,3,2,512,512,512,3,721.936,0.003779,6.81215,358.012,2.02885,0.234734,361.66,0.864963,729.619,2.14748e+09,2.09715e+06
ClFFT,Outplace,Complex,float,3,2,512,512,512,4,723.371,0.003524,6.71675,358,1.87427,0.235614,363.259,0.860504,730.953,2.14748e+09,2.09715e+06
ClFFT,Outplace,Complex,float,2,3,625,343,0,0,2.1779,0.003122,6.1442,0.808684,0.478691,0.222291,0.66706,0.403942,8.73038,3.43e+06,1.715e+06
ClFFT,Outplace,Complex,float,2,3,625,343,0,1,2.18431,0.003468,6.13852,0.803947,0.482747,0.225346,0.671079,0.398488,8.7261,3.43e+06,1.715e+06
ClFFT,Outplace,Complex,float,2,3,625,343,0,2,2.18136,0.003596,6.12261,0.807462,0.474413,0.22111,0.677045,0.400155,8.70891,3.43e+06,1.715e+06
ClFFT,Outplace,Complex,float,2,3,625,343,0,3,2.17516,0.003316,6.13367,0.808772,0.475538,0.22336,0.66641,0.404957,8.71851,3.43e+06,1.715e+06
ClFFT,Outplace,Complex,float,2,3,625,343,0,4,2.17526,0.003364,6.09591,0.809028,0.476739,0.220424,0.668114,0.405753,8.68175,3.43e+06,1.715e+06
ClFFT,Outplace,Complex,float,2,3,729,2187,0,0,13.0049,0.003585,14.6164,4.465,2.43901,2.02244,4.07717,0.457652,28.0837,2.55092e+07,1.27546e+07
ClFFT,Outplace,Complex,float,2,3,729,2187,0,1,13.017,0.00352,14.708,4.44342,2.44153,2.06518,4.06542,0.451311,28.1809,2.55092e+07,1.27546e+07
ClFFT,Outplace,Complex,float,2,3,729,2187,0,2,12.9811,0.003482,14.6403,4.4427,2.41565,2.029,4.09259,0.452229,28.0782,2.55092e+07,1.27546e+07
ClFFT,Outplace,Complex,float,2,3,729,2187,0,3,12.9653,0.003266,14.6677,4.42375,2.42938,2.04312,4.06758,0.454163,28.0914,2.55092e+07,1.27546e+07
ClFFT,Outplace,Complex,float,2,3,729,2187,0,4,13.0599,0.00374,14.6745,4.42179,2.51622,2.03492,4.0857,0.445943,28.1852,2.55092e+07,1.27546e+07
ClFFT,Outplace,Complex,float,2,3,2187,2401,0,0,50.4788,0.003736,31.9558,14.4042,11.6342,10.9182,13.5212,0.484043,82.9237,8.40158e+07,4.20079e+07
ClFFT,Outplace,Complex,float,2,3,2187,2401,0,1,50.4025,0.003549,31.5958,14.4453,11.567,10.8969,13.4921,0.501134,82.5042,8.40158e+07,4.20079e+07
ClFFT,Outplace,Complex,float,2,3,2187,2401,0,2,50.6163,0.003478,32.0416,14.4868,11.7111,10.8892,13.5277,0.487735,83.1503,8.40158e+07,4.20079e+07
ClFFT,Outplace,Complex,float,2,3,2187,2401,0,3,50.3823,0.003919,31.7737,14.429,11.569,10.8771,13.506,0.498514,82.6597,8.40158e+07,4.20079e+07
ClFFT,Outplace,Complex,float,2,3,2187,2401,0,4,50.4648,0.003524,31.4149,14.4479,11.6119,10.9089,13.4946,0.479575,82.3641,8.40158e+07,4.20079e+07
ClFFT,Outplace,Complex,float,2,3,3125,6561,0,0,202.243,0.003663,22.2024,55.0558,46.6979,45.8587,54.6297,0.571813,225.022,3.2805e+08,1.64025e+08
ClFFT,Outplace,Complex,float,2,3,3125,6561,0,1,202.289,0.003981,22.1912,55.1164,46.6625,45.8117,54.6972,0.597254,225.083,3.2805e+08,1.64025e+08
ClFFT,Outplace,Complex,float,2,3,3125,6561,0,2,202.359,0.003802,22.2237,55.1058,46.7127,45.8268,54.7122,0.559018,225.146,3.2805e+08,1.64025e+08
ClFFT,Outplace,Complex,float,2,3,3125,6561,0,3,202.46,0.00373,22.5469,55.0286,46.8042,45.8203,54.8054,0.566708,225.579,3.2805e+08,1.64025e+08
ClFFT,Outplace,Complex,float,2,3,3125,6561,0,4,202.018,0.003924,21.9635,54.8942,46.6127,45.8596,54.6504,0.56681,224.554,3.2805e+08,1.64025e+08
ClFFT,Outplace,Complex,float,3,3,125,125,125,0,10.696,0.003613,3.39189,5.40022,0.328188,0.074838,4.89173,0.319988,14.4128,3.125e+07,125000
ClFFT,Outplace,Complex,float,3,3,125,125,125,1,10.6572,0.003691,3.39099,5.37972,0.310283,0.074257,4.89184,0.349917,14.4032,3.125e+07,125000
ClFFT,Outplace,Complex,float,3,3,125,125,125,2,10.9011,0.003536,3.41748,5.3759,0.551188,0.076859,4.89594,0.323046,14.6464,3.125e+07,125000
ClFFT,Outplace,Complex,float,3,3,125,125,125,3,10.6554,0.00323,3.38484,5.37952,0.30816,0.075114,4.89146,0.333285,14.378,3.125e+07,125000
ClFFT,Outplace,Complex,float,3,3,125,125,125,4,10.7561,0.003236,3.38787,5.3785,0.416559,0.075802,4.88401,0.323018,14.4717,3.125e+07,125000
ClFFT,Outplace,Complex,float,3,3,125,243,128,0,20.9089,0.003438,4.56081,10.7019,0.508494,0.07907,9.61824,0.367263,25.8416,6.2208e+07,128000
ClFFT,Outplace,Complex,float,3,3,125,243,128,1,20.9642,0.003552,4.45682,10.7228,0.511742,0.080986,9.6473,0.362191,25.7879,6.2208e+07,128000
ClFFT,Outplace,Complex,float,3,3,125,243,128,2,20.8593,0.003682,4.62176,10.6628,0.49957,0.080283,9.61519,0.359789,25.8458,6.2208e+07,128000
ClFFT,Outplace,Complex,float,3,3,125,243,128,3,20.8795,0.008389,4.43433,10.6879,0.500424,0.080261,9.60963,0.372929,25.6964,6.2208e+07,128000
ClFFT,Outplace,Complex,float,3,3,125,243,128,4,20.9373,0.003639,4.49047,10.7243,0.496466,0.105061,9.61024,0.361621,25.7943,6.2208e+07,128000
ClFFT,Outplace,Complex,float,3,3,243,243,343,0,109.815,0.003855,5.28288,54.3385,1.2459,0.133918,54.0951,0.522361,115.625,3.24061e+08,666792
ClFFT,Outplace,Complex,float,3,3,243,243,343,1,109.49,0.004055,5.55215,54.3866,0.835304,0.136954,54.1297,0.508959,115.556,3.24061e+08,666792
ClFFT,Outplace,Complex,float,3,3,243,243,343,2,109.755,0.003816,5.42032,54.3146,1.14316,0.166757,54.1286,0.525922,115.706,3.24061e+08,666792
ClFFT,Outplace,Complex,float,3,3,243,243,343,3,109.636,0.003825,5.17158,54.355,0.857807,0.136913,54.2849,0.508613,115.321,3.24061e+08,666792
ClFFT,Outplace,Complex,float,3,3,243,243,343,4,109.328,0.004004,5.15625,54.2834,0.838015,0.140642,54.0643,0.520429,115.01,3.24061e+08,666792
ClFFT,Outplace,Complex,float,3,3,625,729,343,0,840.266,0.003579,6.32137,416.542,2.16351,0.22389,421.335,0.940839,847.533,2.50047e+09,1.715e+06
ClFFT,Outplace,Complex,float,3,3,625,729,343,1,840.036,0.003501,6.40756,416.459,2.0281,0.224966,421.322,0.923816,847.372,2.50047e+09,1.715e+06
ClFFT,Outplace,Complex,float,3,3,625,729,343,2,840.961,0.003968,6.4736,417.095,2.17796,0.219218,421.467,0.928647,848.368,2.50047e+09,1.715e+06
ClFFT,Outplace,Complex,float,3,3,625,729,343,3,840.465,0.003478,6.30059,416.474,2.07362,0.222158,421.694,0.935818,847.706,2.50047e+09,1.715e+06
ClFFT,Outplace,Complex,float,3,3,625,729,343,4,842.32,0.003589,6.46428,416.883,2.11503,0.230266,423.09,0.937148,849.727,2.50047e+09,1.715e+06
ClFFT,Outplace,Real,float,2,1,512,512,0,0,8.44309,0.00367,6.19556,0.66614,0.554623,0.335829,0.498736,0.403742,15.0471,3.14573e+06,1.05267e+06
ClFFT,Outplace,Real,float,2,1,512,512,0,1,8.28696,0.003505,6.26115,0.667262,0.537385,0.329301,0.498378,0.399588,14.9523,3.14573e+06,1.05267e+06
ClFFT,Outplace,Real,float,2,1,512,512,0,2,8.32208,0.003657,6.40892,0.684156,0.530869,0.328351,0.503863,0.58761,15.3233,3.14573e+06,1.05267e+06
ClFFT,Outplace,Real,float,2,1,512,512,0,3,8.49327,0.00343,6.3397,0.669895,0.652429,0.333664,0.497796,0.392711,15.2301,3.14573e+06,1.05267e+06
ClFFT,Outplace,Real,float,2,1,512,512,0,4,7.85757,0.003263,6.42417,0.673352,0.34621,0.329348,0.506315,0.392031,14.6782,3.14573e+06,1.05267e+06
ClFFT,Outplace,Real,float,2,1,1024,1024,0,0,15.0996,0.003697,9.80405,1.64052,1.02534,1.01667,1.488,0.400294,25.3087,1.25829e+07,4.2025e+06
ClFFT,Outplace,Real,float,2,1,1024,1024,0,1,15.1762,0.003585,9.84976,1.63959,1.04837,1.04627,1.48532,0.392829,25.4233,1.25829e+07,4.2025e+06
ClFFT,Outplace,Real,float,2,1,1024,1024,0,2,15.1355,0.003941,9.70718,1.63724,1.02881,1.0321,1.49482,0.391812,25.2394,1.25829e+07,4.2025e+06
ClFFT,Outplace,Real,float,2,1,1024,1024,0,3,15.1266,0.003442,9.92716,1.63746,1.02702,1.02069,1.48785,0.397604,25.4558,1.25829e+07,4.2025e+06
ClFFT,Outplace,Real,float,2,1,1024,1024,0,4,15.1022,0.003766,9.92945,1.63752,1.04888,1.01513,1.48623,0.40316,25.4397,1.25829e+07,4.2025e+06
ClFFT,Outplace,Real,float,2,1,2048,2048,0,0,32.7465,0.003535,14.3602,5.94237,3.5197,3.29342,5.3427,0.442153,47.5535,5.03316e+07,1.67936e+07
ClFFT,Outplace,Real,float,2,1,2048,2048,0,1,32.66,0.0037,14.3572,5.91408,3.71973,3.21977,5.24629,0.46578,47.488,5.03316e+07,1.67936e+07
ClFFT,Outplace,Real,float,2,1,2048,2048,0,2,32.4965,0.003603,14.3938,5.95381,3.53926,3.17252,5.25237,0.452876,47.348,5.03316e+07,1.67936e+07
ClFFT,Outplace,Real,float,2,1,2048,2048,0,3,32.6756,0.003762,14.383,5.90094,3.55965,3.33906,5.23317,0.456199,47.5201,5.03316e+07,1.67936e+07
ClFFT,Outplace,Real,float,2,1,2048,2048,0,4,32.8589,0.003651,14.3676,5.91114,3.7265,3.27588,5.24134,0.460595,47.692,5.03316e+07,1.67936e+07
ClFFT,Outplace,Real,float,2,1,4096,4096,0,0,117.882,0.004112,27.664,22.9415,22.1568,22.3456,22.2444,0.486593,146.038,2.01327e+08,6.71416e+07
ClFFT,Outplace,Real,float,2,1,4096,4096,0,1,118.346,0.003619,27.7631,22.8597,22.1514,22.466,22.4057,0.491174,146.605,2.01327e+08,6.71416e+07
ClFFT,Outplace,Real,float,2,1,4096,4096,0,2,117.581,0.003307,27.4744,22.8924,22.0868,22.3043,22.1308,0.475848,145.536,2.01327e+08,6.71416e+07
ClFFT,Outplace,Real,float,2,1,4096,4096,0,3,118.017,0.003764,27.4834,22.7948,22.1994,22.4205,22.1813,0.489071,145.994,2.01327e+08,6.71416e+07
ClFFT,Outplace,Real,float,2,1,4096,4096,0,4,117.657,0.003404,27.5245,22.7827,22.1805,22.3185,22.1604,0.481115,145.667,2.01327e+08,6.71416e+07
ClFFT,Outplace,Real,float,3,1,63,67,65,0,8.89234,0.003533,6.24068,0.684242,0.519258,0.188297,0.514713,0.345043,15.4827,3.29238e+06,16640
ClFFT,Outplace,Real,float,3,1,63,67,65,1,8.8026,0.003449,6.24324,0.678542,0.538867,0.19071,0.513574,0.341868,15.3924,3.29238e+06,16640
ClFFT,Outplace,Real,float,3,1,63,67,65,2,8.64782,0.003311,6.36184,0.677622,0.521881,0.190529,0.519404,0.335031,15.3492,3.29238e+06,16640
ClFFT,Outplace,Real,float,3,1,63,67,65,3,8.62904,0.003758,6.41182,0.671617,0.570276,0.19164,0.521077,0.331498,15.3773,3.29238e+06,16640
ClFFT,Outplace,Real,float,3,1,63,67,65,4,8.89562,0.003599,6.33194,0.684225,0.676097,0.190982,0.519665,0.339121,15.5715,3.29238e+06,16640
ClFFT,Outplace,Real,float,3,2,64,64,64,0,5.16395,0.003697,3.00214,0.673388,0.516994,0.116262,0.501033,0.316674,8.48748,3.14573e+06,16896
ClFFT,Outplace,Real,float,3,2,64,64,64,1,4.98491,0.003655,2.89727,0.668902,0.516064,0.116939,0.502205,0.307502,8.19435,3.14573e+06,16896
ClFFT,Outplace,Real,float,3,2,64,64,64,2,4.88414,0.003825,2.92483,0.670482,0.422378,0.115053,0.498031,0.311549,8.12549,3.14573e+06,16896
ClFFT,Outplace,Real,float,3,2,64,64,64,3,5.11587,0.004006,2.9162,0.664047,0.496199,0.116844,0.511523,0.311105,8.34821,3.14573e+06,16896
