; "ClFFT Informations","Device","Tesla K80","Hardware","OpenCL 1.2 CUDA","Software","367.48","OpenCL","OpenCL C 1.2 ","UsedComputeUnits","13","MaxGlobalMemSize","11995578368","clFFT","2.12.2"
; "Time_ContextCreate [ms]", 1091.62
; "Time_ContextDestroy [ms]", 513.649
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"ClFFT","Inplace","Complex","float",3,"oddshape",19,19,19,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:313 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, extents_.data())",0,0,0,0,0,0,0,0,0,54872,0,0,64
"ClFFT","Inplace","Complex","float",3,"oddshape",19,19,19,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,64
"ClFFT","Inplace","Complex","float",3,"oddshape",19,19,19,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,64
"ClFFT","Inplace","Complex","float",3,"oddshape",19,19,19,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,64
"ClFFT","Inplace","Complex","float",3,"oddshape",19,19,19,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,64
"ClFFT","Inplace","Complex","float",3,"oddshape",7,49,49,0,"Success",0.490705,0.001674,2.1373,0.247842,0.084991,0.063812,0.091154,0.306487,2.93665,134456,0,134456,58
"ClFFT","Inplace","Complex","float",3,"oddshape",7,49,49,1,"Success",0.476484,0.001625,1.82986,0.23531,0.082905,0.065707,0.089782,0.301344,2.60981,134456,0,134456,58
"ClFFT","Inplace","Complex","float",3,"oddshape",7,49,49,2,"Success",0.474487,0.001602,1.81506,0.234997,0.082949,0.064631,0.088808,0.30171,2.59335,134456,0,134456,58
"ClFFT","Inplace","Complex","float",3,"oddshape",7,49,49,3,"Success",0.473023,0.001808,1.81439,0.233334,0.082126,0.065962,0.088733,0.300774,2.59051,134456,0,134456,58
"ClFFT","Inplace","Complex","float",3,"oddshape",7,49,49,4,"Success",0.468894,0.001671,1.82798,0.232771,0.079894,0.06535,0.088006,0.299524,2.59858,134456,0,134456,58
